linearity,leniency,result
2.027380503329993,18.0,1
2.1932342135489056,13.5,0
2.232874494478084,22.5,1
1.9045093878010524,19.0,1
2.056328755820122,18.0,1
1.930402710210952,14.0,1
2.0710420274273904,21.5,0
2.238192980695238,13.5,1
1.6940608729821849,14.5,1
1.968230659111101,20.5,1
2.159776462397054,22.0,1
1.814369725738397,7.0,1
2.6391180494085464,23.5,1
1.9673200919431832,21.5,1
1.7816907479245132,14.0,1
1.8063811506369043,16.0,1
2.210848018951342,22.0,1
2.085573225945897,17.5,1
1.7507608802698418,14.5,1
1.7697859235521574,16.0,1
1.879783656337528,20.0,1
2.474388692402864,22.0,0
2.015858114027537,21.0,0
2.0456934930216435,13.0,1
2.025567862165964,10.0,1
2.111065423976608,14.5,1
1.8172596561700152,14.0,1
2.0478528821740305,15.5,1
1.8549288186717303,6.5,1
1.8466058333206812,16.0,1
1.934248157094164,22.5,0
1.8749076416608883,15.5,0
2.214005337232331,13.0,1
2.0168228297608346,20.0,1
1.96900826446281,16.5,1
2.106917655776431,20.0,1
2.083318205929157,20.5,1
1.993610909543704,16.5,1
1.973516831683168,21.0,1
2.2369775652619523,26.0,0
1.617234997588732,11.0,1
2.008970346632684,17.0,1
2.08714693966556,14.5,1
2.0114929186906223,19.5,1
2.3293125062039497,22.0,0
1.8570154513221724,19.0,0
2.1533011696307582,18.0,1
1.8690738946180885,14.0,0
2.3432788135806635,18.5,1
1.9851077165939268,21.0,1
2.0268406346573467,19.0,1
2.0578581482013734,7.5,1
2.364825656637867,17.0,1
2.088605177593942,16.0,1
1.8302565029909783,10.5,1
1.836240014635039,13.0,1
1.8929885766678003,16.0,1
1.767707059557321,13.0,1
2.2639022873925447,19.5,1
2.00647432284879,15.0,0
2.286348917076871,15.0,0
1.8739002782131973,12.0,1
1.835565612918694,10.0,1
1.9600386800840304,19.0,1
2.046699264960769,12.5,1
2.2203524583568046,24.0,0
1.902645544554454,15.0,1
1.8128951655058887,11.0,1
1.9125857635220933,10.0,0
2.004547640911277,16.5,1
1.974775562260189,15.0,1
1.9912317152143997,17.5,1
2.1363262703317063,14.0,0
1.9600525710351084,9.5,1
1.9017172286151125,11.0,1
2.26359194840727,18.5,1
1.7809786173422542,16.5,1
1.8792206734667145,21.0,1
2.120379559461211,15.0,0
2.1510679321940525,16.5,0
2.2321329397179777,20.5,1
2.0576669273298496,23.0,1
1.9075092827252895,10.0,0
2.1475966550956773,23.0,0
2.147695252336688,17.0,1
2.061357340720222,21.0,1
1.9778876224696085,14.0,0
1.791654711488067,9.5,0
1.74354707279843,11.5,0
2.1082369863990618,16.5,1
1.9956808543002829,15.0,1
2.1470896666997548,18.0,1
2.1889017557921653,23.0,1
2.2557841144327786,24.5,1
2.0145522907137887,10.5,1
2.1840099775537065,19.5,1
2.240854608529467,25.5,1
1.7866856568155274,17.5,1
2.0442406037398406,12.5,1
2.244798202275508,24.0,1
2.2525597510585835,14.0,1
1.7578662716965894,9.0,1
2.3290295358649797,21.0,1
1.9679930065714104,13.0,1
2.135420611875604,13.0,1
2.134494630112936,19.0,1
2.0682960140478124,12.0,1
2.0831687344775567,21.0,1
2.0545360933192494,16.0,1
1.9451100165038888,18.5,1
2.1596406704807785,23.0,1
1.981684779102028,17.5,1
1.864642595940124,11.5,1
1.943360268056781,16.0,1
1.9378778017230989,11.0,1
2.3316571993045176,18.5,1
1.9663481665580649,12.5,1
2.0596993428751467,8.0,1
2.28407907295168,18.0,1
2.376251850661647,24.0,1
1.982929052665422,19.5,1
1.9602449929041696,22.5,1
2.224237637767431,22.0,1
2.099176774132062,15.5,1
1.975585548417516,15.0,1
1.8552809214683763,15.5,0
2.483366666420666,22.0,1
1.6098164752969493,7.5,1
2.188748107749414,22.5,1
2.180564076548838,20.5,1
1.8118016514782007,12.5,0
2.005878307072765,18.5,1
2.2089534609024337,18.0,1
1.9808876224942884,22.0,1
1.8444576795834091,11.0,1
2.161204241638428,21.5,1
1.866355764634712,11.0,1
2.283950190467044,14.5,0
1.8837531679141863,16.5,0
2.4550736842105256,16.0,1
2.0225080772048667,16.0,1
2.2613213885778283,24.0,1
2.573903070992302,27.0,0
2.2060326440727867,22.5,1
2.07984834099924,15.0,1
2.252388798207276,24.0,1
1.9317179459823224,21.0,1
2.265554083544848,21.0,1
1.7457699241889788,8.0,0
2.3812713936234577,24.0,0
2.093158487953904,8.5,1
2.15154712971885,24.0,1
2.255918568944704,21.0,0
1.8526668098510888,12.0,1
2.240861404802886,17.0,0
1.9263811269267248,15.5,0
2.288319088319088,19.5,1
2.3065507069108184,17.5,0
1.9343454225879253,15.0,1
1.721051483905523,8.5,0
1.950065367715496,9.0,0
2.5268824763813247,19.0,1
1.918949627572276,9.0,1
2.2050016641608616,22.5,1
2.033423765599566,16.0,1
1.8061743384216435,15.5,1
2.1192963308920145,22.0,0
1.9387674303647584,15.5,1
2.236970495645307,22.0,1
2.1724401951236447,23.0,1
2.109573353644336,19.5,1
1.9718961404322888,19.0,1
1.752239478554759,9.0,1
1.6053235316476857,16.5,1
2.1845720761233225,14.0,1
2.184078817059654,23.0,0
1.987303021178359,16.5,1
1.784624226182668,9.0,0
1.8966828862632492,17.0,1
2.3202935925411627,12.0,0
2.0913631464942326,14.5,0
1.7017453979925974,13.5,0
2.078781653270456,6.0,1
2.1055505260639724,20.0,0
1.8362402125911856,19.0,1
1.9819003094227765,17.5,1
1.9994742913886008,15.0,1
1.786829945334495,12.5,0
2.125910579857253,18.5,1
2.137355824029034,24.5,1
2.210008141233675,16.0,1
2.0580909394392544,19.5,0
2.016625889489868,13.5,1
2.304599432112107,14.5,1
1.5751574925630412,15.5,1
2.031719804014541,9.0,1
1.9996781988566037,16.0,1
1.808667889733388,12.5,0
1.7142319661386674,9.0,1
2.2436468514661114,24.0,0
2.019371950800521,20.0,1
2.068807365028382,20.5,1
2.1950353123883013,19.5,1
1.94627524030505,13.0,1
1.8908164687552464,6.0,1
1.8717033064183417,16.5,0
2.366351705202728,22.5,1
2.2359645503176573,15.0,1
1.95265692226086,10.5,0
2.068546450379601,14.5,1
1.7235113987029682,13.5,0
1.885030636171571,17.5,1
2.068310700253921,12.0,1
1.9348880444247103,15.5,1
2.132628263343641,15.0,1
2.1163613465751463,13.0,1
1.961161928590284,17.5,1
1.979224008334921,21.5,1
2.1356438315070068,18.0,1
2.001766679101103,15.0,1
1.9381022965082972,11.0,1
1.9586224282357787,13.5,1
2.290982160738541,22.5,1
2.195937834162254,27.0,1
2.030652384894818,15.5,1
1.9501010243322945,13.0,1
1.8977668990065608,19.0,1
2.201369349612041,17.5,1
2.2358476760092905,20.5,0
1.9247056931526887,16.5,1
1.6469505561230091,14.5,1
2.3844697646389066,18.5,1
1.8108660930040668,14.0,1
2.1307456588355462,17.5,1
2.16560314170632,13.0,0
2.048007406472247,20.0,1
1.8206555774100204,6.0,1
1.9923693969396945,17.0,1
1.858719105761608,15.0,1
2.021210361502925,14.5,1
2.352174515235457,25.0,1
1.7157171442246153,12.5,1
1.8691255291417543,12.5,1
2.1328047967321737,21.5,1
2.105647801289191,18.5,1
2.117808093342343,16.0,1
2.078758086794936,16.5,1
2.1978668567290125,21.0,1
2.455985915492958,13.5,1
1.755113591359137,16.0,1
2.3083654043042485,22.5,1
1.9488147580597623,16.5,1
2.102135672326386,16.5,1
2.0733184041169976,20.0,1
2.105525419233284,17.0,0
1.909905809578197,15.5,1
2.1087582232382807,16.0,1
2.0852501535731345,17.5,0
2.076359155256694,27.0,0
2.0176132197154657,5.5,1
2.110426191894574,15.5,1
1.960978597767896,17.0,1
2.0171194394870784,19.0,1
1.869405526550206,16.0,1
1.881293603454044,13.0,1
2.374083343898339,24.0,1
2.4228856522088997,25.0,1
2.0340136054421776,13.5,1
2.4317731129515705,21.5,1
1.8301864292428085,12.5,1
1.7363736438748385,13.0,1
2.383600811927744,29.5,1
2.054657555408842,14.0,1
2.125744457803703,21.5,0
1.9778214637153784,11.0,1
2.117150753255622,14.0,1
2.4682120253164563,23.0,0
2.2669580419580417,10.0,0
2.513939558241361,26.5,1
2.312905623444019,15.5,1
2.0874290544620218,14.5,1
1.865508326624646,11.5,0
2.2708839048615346,21.0,1
2.209273515069601,20.5,1
1.9903193796170389,15.0,1
2.3032686166836207,19.0,0
2.053447690677128,18.0,1
1.9069879699392585,12.0,1
1.7044964464213903,10.0,1
2.089483726460746,15.5,1
2.001997680891048,13.0,1
2.2232169976424307,20.5,1
1.9078286785900016,17.0,1
2.137042494253551,21.5,0
2.015201263776767,9.0,1
1.7249310924971368,18.5,0
1.909417386077548,13.0,1
1.8089487042296035,15.0,1
2.0016215316747457,17.5,1
2.2079027989809723,17.5,1
2.113227303146643,18.0,1
2.1065577297106146,13.0,1
2.1840140040452307,19.0,1
1.9247418936552625,17.0,1
2.0302328522803323,21.0,1
1.8568808470631744,11.0,0
2.2842164155523585,22.5,0
1.9110554987141544,13.5,1
2.194487895645243,22.5,1
2.1178664137822034,25.5,0
1.8205523277222937,19.0,1
1.7492474963167417,3.0,1
1.75760069658684,10.5,1
2.077431279749177,16.5,1
2.0738337833783387,23.5,0
1.784455946578928,11.5,1
1.994089890973446,11.5,1
1.8978524262805196,9.0,0
2.1878734319587743,18.0,0
2.032502666797388,22.0,1
1.8809352096668184,16.5,1
2.0300575406418804,18.5,1
2.2608899628690997,19.0,1
2.0306711677166738,22.5,1
2.4380614158462257,30.5,0
2.14826447105572,13.0,1
1.9371601441086577,19.5,0
2.2070062215618904,18.0,1
1.7911173377494425,16.5,1
2.1020911180526904,27.0,1
1.990131619222528,16.5,1
1.7864885688568857,20.0,1
1.5413337024847968,9.5,0
2.013301113927035,15.0,1
2.2002987019727014,25.0,1
2.1535159702057824,16.0,1
1.841364829626671,4.5,0
1.686197305205361,16.0,1
1.860333860602432,11.0,1
1.7099829463465828,21.5,1
2.305678328645101,16.0,0
2.111014594562605,14.0,1
1.857181839818136,17.5,1
1.7029547749346106,13.0,0
2.0979242850445377,11.0,1
2.2464015186154564,19.0,0
2.234660683544762,22.0,1
2.073607029372156,18.0,1
2.3419751922656893,17.5,1
1.861375273147296,13.0,1
2.4302047917905725,29.0,0
1.892057998013936,14.0,1
1.7650933695741784,9.0,1
1.9558612282981875,11.0,1
2.01984133979629,24.5,1
1.939283069949357,13.5,1
2.0880496575734675,14.5,1
1.9170491769158604,11.5,1
1.9899850475614804,12.5,1
2.5864931467424546,31.5,1
2.1114029413930795,21.5,1
2.1419046769342867,19.5,0
2.023052645089665,16.0,1
2.2819117213841777,28.0,1
2.191927442779809,25.5,0
2.3056806064237048,24.5,1
1.9686912414185145,18.0,1
1.9465066512639704,14.5,1
2.2871964369432733,21.0,1
2.000324720850768,25.5,1
2.0674014222995445,19.5,1
2.0599250613190683,10.0,1
1.8323899477146224,16.0,1
1.9208519552399264,7.0,1
1.8258459240535416,16.0,1
2.1049306198187008,14.5,1
1.886190574923729,21.5,0
1.9903736460682135,22.5,1
1.805661502481105,16.5,0
2.243299267723505,17.5,0
2.356520641333165,29.5,1
2.256991282735828,20.0,0
1.8989906527942293,17.5,1
2.0447184689608933,19.5,1
2.190908083641506,18.5,1
1.683613486567062,12.0,1
2.007968549806893,20.5,1
2.044998389175257,16.0,1
2.4180562486307378,21.0,1
2.124659183396636,19.5,1
1.6949458961501522,8.0,0
2.069371721830349,15.0,1
2.3432516754992005,20.5,1
2.0707015102100166,15.5,1
2.197112738392212,20.5,0
2.4364122046125467,26.0,1
2.128608805736357,11.5,1
1.884394045944679,9.0,1
2.2820085075579426,23.5,0
1.898479577877664,13.5,1
1.83530357612892,16.0,1
2.3786603308987164,23.0,1
2.55676602911919,31.0,1
1.9867340272173928,12.5,1
1.762867295002127,18.0,0
2.074027569384412,17.0,1
2.1034470073067646,25.5,1
2.475588892336701,26.5,1
1.9493192578943204,12.0,1
1.975284193813566,17.5,1
1.8838686862733536,13.0,0
1.9680592859285928,22.0,1
2.02075954597101,18.5,1
1.753647895427051,19.5,1
1.7756799279927993,10.5,1
1.9412257725719728,13.5,1
1.809401422333854,18.5,0
2.324705875257737,27.5,1
1.9578870510436936,17.5,0
1.9469962912659544,14.0,1
1.99712160425422,16.5,0
1.8882243891848152,18.0,1
2.3356196947217787,14.0,1
1.903423807524684,18.5,1
1.569826482332641,11.0,1
2.0119390373485264,17.5,0
2.0380273333928365,21.5,1
1.9195048864231223,20.5,1
1.7436108352125663,13.0,1
1.7444828195909696,17.5,1
2.045898800254857,15.0,1
1.982191179117912,12.0,0
1.6761169288631597,10.0,1
2.413894749179559,24.0,1
2.10017865818901,18.5,0
2.084825767041511,19.0,1
2.5448355001913043,30.5,1
1.955315023280486,13.5,0
2.003575478553834,17.5,0
2.0060757207436617,8.5,1
2.5217052416429717,12.0,1
2.186849147805637,19.5,1
1.954178110449696,14.5,1
2.1237165963431783,12.0,1
2.3286545546361226,20.5,1
1.6957587022940896,13.0,1
2.192768667920183,16.0,1
1.7156231549223462,16.5,1
2.338679092609373,25.0,1
2.3102891810811115,16.5,1
2.0598674790498586,20.5,1
1.9914678667866788,24.5,0
2.221285060208823,24.5,1
1.998228795359444,12.0,1
2.5037280592059044,21.0,1
1.7634144681723656,15.0,1
2.212035100999693,21.5,1
2.1274008168470924,13.0,1
2.569518311507959,26.0,0
2.087940954095409,25.0,1
1.968604553401169,12.0,0
2.2472546517622423,28.5,1
2.07680202746508,22.5,1
2.269006438580988,18.0,1
1.8308920892771832,13.0,0
2.0488344440450184,12.0,1
1.9843036631953157,15.0,1
1.88353495225288,13.0,0
2.033950039660186,18.0,1
1.8606566740592496,12.0,0
2.1585967944387,17.5,1
1.8629350347752145,13.0,1
1.861792650117562,18.0,1
1.7134985469238937,20.0,1
2.0983777995087896,15.5,1
2.4999778345319945,27.0,1
2.115009384753658,16.0,1
1.849307364772584,12.5,1
2.115494825607186,18.5,0
2.202313653011396,29.0,1
2.1782259088374305,18.5,1
2.050086651729455,13.0,1
1.960348950211494,11.5,1
1.906645233287278,16.5,1
2.1228954103591144,21.0,1
1.841689717460533,17.0,1
1.9241031850642196,13.0,1
2.1781329086639647,17.0,1
2.1697324318582303,11.5,1
2.300772328483748,22.0,1
2.060468106089958,15.5,1
1.984021455536606,18.0,1
2.147182238740968,23.0,1
2.05276585784287,17.0,0
2.2044519172280816,20.0,1
2.0413480214731625,15.0,1
1.7867517292260693,18.0,1
2.5532510194404936,31.5,1
2.050404105315992,21.5,1
1.9716970910637692,20.0,1
1.9927129133022927,18.5,1
2.097435971500473,19.5,1
2.284147017859562,15.0,1
2.467245414216372,31.5,1
1.973556033926043,7.0,0
2.1065903722970694,12.5,1
1.84738981760727,19.5,1
2.1706821378340377,19.0,1
2.0529668805324235,21.5,1
2.139845366937905,15.5,1
2.168230230567893,18.5,1
2.123885090025328,15.0,1
2.047976841947444,19.5,1
1.8952781867573556,16.5,0
2.2615754801103662,17.5,1
1.9263461531104509,12.0,1
1.8970705494552744,14.0,1
1.9962891758016796,19.0,0
2.1085660399599218,23.5,1
1.9979563081664011,15.0,1
2.502355799222004,20.5,1
2.2046136694966125,15.0,0
1.915420342034204,12.0,0
2.2357056639345205,24.5,0
2.4453361432789875,20.5,1
2.0767857855265848,22.0,0
1.852577951349217,17.0,1
1.8805502803400247,25.0,1
2.005027752412476,22.5,1
1.5699129021982725,10.5,0
1.7728262741660696,16.5,0
2.082796552198981,12.0,1
1.9173406237644544,15.0,1
2.011250764486825,14.5,1
2.11936281023756,17.0,1
1.901559497848765,13.0,1
1.6636314004758237,15.5,1
2.434635175679872,20.0,1
2.143907329026509,6.0,1
2.0811686685270288,24.5,1
2.188877979800101,24.5,1
1.742311385538251,13.5,1
1.985736512253473,13.5,0
1.71258352743274,10.0,1
1.821582570747504,19.5,0
2.5207463080168777,21.0,1
1.753241101691438,16.0,1
2.295804602904292,19.0,1
2.043853525925309,6.0,1
2.0577932021792518,13.5,1
1.9325201012491295,13.0,1
2.0031794475129057,17.0,1
1.978849594704446,14.5,1
2.161701933044698,27.5,1
2.039453245667184,19.5,1
1.7519996061822725,16.5,1
1.8552777281069648,10.5,0
1.975654278822906,16.5,1
1.8861112132015143,9.0,0
2.0091109033686823,15.5,1
2.3525935463104526,17.5,0
2.4297013348698737,25.5,1
1.967831718097702,18.5,0
2.2691105456071425,17.0,1
1.7824640864086407,10.0,1
1.5657127023410062,19.5,1
1.9930986213698103,19.0,1
2.1491889414323717,22.0,0
1.9813915247244651,12.0,1
1.819010621062105,16.0,0
2.0946293279773385,17.0,1
1.7036684494979246,12.5,1
1.9513959083195007,18.5,0
2.591603201992813,23.0,1
2.2547945048260662,22.0,1
2.464181790964486,22.5,1
2.083134139820237,17.0,1
2.354340396445658,14.0,1
2.2195679569964417,23.0,0
2.255856926284023,15.0,1
1.853355379269355,14.0,1
2.241690400843882,21.0,1
2.3241669243383702,18.5,1
2.04701900402275,18.5,1
1.8369445561674131,7.5,1
1.9896637881669892,20.0,0
1.8749741298235247,8.0,1
1.832325561309448,18.0,1
2.1086622980995275,17.5,1
2.26022337478635,20.0,0
2.4437197095617185,23.5,1
2.068655051858514,20.5,1
2.2320023872100627,15.5,1
1.810423768042755,12.5,1
2.149753346641834,13.5,1
1.914878240452808,9.0,1
1.7715547088101062,14.5,1
1.818521598228548,10.0,0
2.366961583312946,22.0,1
1.4730483147447264,8.5,1
1.764505759791429,12.5,1
2.341762133969927,24.5,0
2.0075188540715465,10.5,1
1.917427720746301,17.0,0
2.026880888088809,22.0,1
1.8044310165006407,14.5,0
2.1657634916061883,23.5,1
1.9830807821609184,21.0,1
1.875529452658708,15.0,0
1.812763508352716,16.0,1
2.1574359203081985,17.5,1
1.9250374185241816,14.5,1
2.0881840587953207,15.0,1
2.0013666197843416,17.0,0
2.1822699647418737,18.5,0
2.0235445437607504,16.0,0
2.388077573026475,26.5,1
1.9043423881180372,12.5,1
2.0895290120748897,13.0,1
2.066789962164312,20.0,1
2.124203313671005,17.0,1
1.8804431167726945,13.0,1
2.2520837056767,17.5,1
2.412792881858626,29.0,1
2.064079927992799,17.5,1
1.8390095721970137,16.5,1
1.959104186952288,11.0,1
2.3047342861047064,21.0,0
1.99845961778546,23.0,0
1.8506157803752812,12.5,1
2.0882936143327924,17.0,1
2.310753750484968,21.5,1
1.8581589522103397,17.5,1
2.19569384030942,19.5,1
2.209620025478344,12.0,1
2.210138114827425,24.5,1
1.8137545989285973,18.0,1
2.0264555091509284,22.5,1
2.002031423947849,22.5,1
2.1626613153014254,21.0,0
1.937002584443299,14.5,0
2.068510007669376,21.5,1
1.840984192335544,19.0,1
2.197520121282338,15.0,1
2.236311143427249,18.5,1
1.8143262314048827,11.5,1
2.448833397014778,25.5,1
2.0494757911306976,19.5,1
1.7781412541254134,14.5,1
2.150939149675992,15.5,1
2.2570814551366496,19.0,1
1.492321600273011,10.0,1
1.8682950717906857,16.0,1
2.322605246818459,20.0,1
2.1858839480165133,29.5,1
2.099202219909816,10.0,1
2.228546526501737,15.0,1
2.5032710607682844,7.0,0
1.9078651685393255,17.0,0
2.2861861887321404,20.0,1
2.2323829994289377,7.0,1
2.0413097830222244,19.5,0
2.157025438567144,23.5,1
2.2765925378184586,17.0,1
2.423731163649183,9.0,1
1.711036929527496,14.0,1
2.036440929312901,17.5,1
1.733534247246622,13.0,1
1.8901880011854293,21.5,1
2.0563753975397536,17.0,1
1.8396946445697608,14.0,0
2.0426901255963243,19.5,1
2.0631960987826448,19.5,1
2.320591781822874,24.0,1
2.132252722030359,20.5,1
2.4737988096966177,30.0,0
2.0749063670411987,23.5,1
2.0226745512811384,20.5,0
1.912371848541471,15.0,1
1.8949439978011404,13.0,1
1.847116529511062,18.0,1
2.092702375998256,17.5,1
2.0798942713549446,12.0,1
2.210113670488202,6.0,1
1.9241423595053293,17.0,1
2.2223315464595923,18.0,1
2.1925998058567324,24.5,1
2.1750566635487933,18.0,1
2.0676822231800585,17.0,1
2.1666016032180706,22.0,1
1.8410638322537805,16.5,1
2.238410396155649,12.5,1
2.3352834914834677,21.0,0
2.1985604187872614,19.5,1
2.2544601909395907,12.0,0
2.352001035337038,19.5,1
2.494305225631132,19.0,1
1.8330678130724527,6.5,1
2.0612559386741127,22.5,1
2.209231399787796,14.0,1
2.34766654041998,24.5,1
2.1529568503351277,15.5,1
1.876790279027903,20.0,1
2.0272935698709262,19.0,1
2.063438232536334,13.5,1
1.891680515350927,14.0,0
2.008163614562775,7.5,1
1.9609264785675524,22.5,0
2.055861564334431,14.5,1
1.9731293129312928,18.5,1
1.8369702970297024,14.0,1
1.8847125527426165,10.5,1
