name,result,reached,length,time
level_271,0,117,202,35
level_272,1,201,202,39
level_273,1,201,202,27
level_274,1,201,202,22
level_275,1,201,202,26
level_276,1,201,202,25
level_277,1,201,202,43
level_278,1,201,202,27
level_279,1,201,202,27
level_280,1,201,202,25
level_281,1,201,202,41
level_282,1,201,202,36
level_283,1,201,202,29
level_284,0,144,202,34
level_285,0,162,202,35
level_286,0,112,202,43
level_287,1,201,202,44
level_288,1,201,202,24
level_289,1,201,202,31
level_290,1,201,202,23
level_291,1,201,202,32
level_292,1,201,202,41
level_293,1,201,202,20
level_294,0,153,202,33
level_295,1,201,202,43
level_296,1,201,202,26
level_297,1,201,202,44
level_298,1,201,202,33
level_299,1,201,202,27
level_300,0,196,202,28
level_301,0,133,202,27
level_302,1,201,202,36
level_303,0,132,202,34
level_304,1,201,202,31
level_305,0,186,202,23
level_306,1,201,202,41
level_307,0,140,202,26
level_308,1,201,202,45
level_309,1,201,202,36
level_310,1,201,202,45
level_311,1,201,202,20
level_312,1,201,202,39
level_313,1,201,202,23
level_314,0,140,202,21
level_315,1,201,202,40
level_316,1,201,202,28
level_317,1,201,202,25
level_318,1,201,202,24
level_319,1,201,202,21
level_320,1,201,202,23
level_321,1,201,202,25
level_322,1,201,202,33
level_323,1,201,202,43
level_324,1,201,202,40
level_325,1,201,202,30
level_326,1,201,202,45
level_327,0,123,202,45
level_328,1,201,202,35
level_329,0,152,202,26
level_330,1,201,202,31
level_331,1,201,202,29
level_332,1,201,202,43
level_333,1,201,202,37
level_334,1,201,202,22
level_335,1,201,202,38
level_336,0,188,202,30
level_337,1,201,202,38
level_338,1,201,202,26
level_339,1,201,202,22
level_340,1,201,202,23
level_341,1,201,202,41
level_342,1,201,202,34
level_343,1,201,202,27
level_344,0,100,202,41
level_345,1,201,202,25
level_346,1,201,202,37
level_347,1,201,202,45
level_348,1,201,202,45
level_349,1,201,202,45
level_350,0,187,202,42
level_351,0,102,202,28
level_352,0,163,202,28
level_353,1,201,202,23
level_354,1,201,202,35
level_355,1,201,202,21
level_356,1,201,202,20
level_357,1,201,202,38
level_358,1,201,202,39
level_359,1,201,202,21
level_360,0,114,202,26
level_361,1,201,202,25
level_362,0,192,202,25
level_363,1,201,202,36
level_364,1,201,202,44
level_365,1,201,202,34
level_366,1,201,202,23
level_367,1,201,202,33
level_368,1,201,202,20
level_369,0,184,202,36
level_370,1,201,202,43
level_371,1,201,202,23
level_372,0,108,202,41
level_373,1,201,202,41
level_374,0,178,202,36
level_375,1,201,202,40
level_376,1,201,202,26
level_377,1,201,202,28
level_378,1,201,202,33
level_379,0,123,202,35
level_380,1,201,202,44
level_381,1,201,202,33
level_382,1,201,202,32
level_383,1,201,202,39
level_384,1,201,202,38
level_385,1,201,202,44
level_386,1,201,202,33
level_387,1,201,202,28
level_388,1,201,202,44
level_389,1,201,202,30
level_390,1,201,202,39
level_391,1,201,202,38
level_392,1,201,202,22
level_393,1,201,202,33
level_394,1,201,202,43
level_395,1,201,202,35
level_396,1,201,202,42
level_397,1,201,202,33
level_398,1,201,202,42
level_399,1,201,202,45
level_400,1,201,202,27
level_401,1,201,202,22
level_402,1,201,202,30
level_403,1,201,202,34
level_404,1,201,202,45
level_405,1,201,202,41
level_406,1,201,202,43
level_407,0,137,202,27
level_408,1,201,202,33
level_409,0,163,202,21
level_410,1,201,202,33
level_411,1,201,202,32
level_412,1,201,202,21
level_413,0,191,202,35
level_414,0,149,202,38
level_415,1,201,202,42
level_416,1,201,202,34
level_417,0,192,202,36
level_418,1,201,202,30
level_419,1,201,202,34
level_420,0,189,202,29
level_421,1,201,202,31
level_422,1,201,202,42
level_423,0,126,202,22
level_424,1,201,202,20
level_425,1,201,202,41
level_426,1,201,202,21
level_427,1,201,202,24
level_428,0,104,202,38
level_429,1,201,202,21
level_430,1,201,202,21
level_431,1,201,202,22
level_432,1,201,202,40
level_433,1,201,202,24
level_434,1,201,202,44
level_435,1,201,202,43
level_436,1,201,202,36
level_437,0,183,202,31
level_438,1,201,202,35
level_439,0,118,202,35
level_440,1,201,202,41
level_441,1,201,202,41
level_442,1,201,202,44
level_443,1,201,202,21
level_444,1,201,202,28
level_445,1,201,202,29
level_446,1,201,202,44
level_447,1,201,202,27
level_448,1,201,202,26
level_449,1,201,202,37
level_450,1,201,202,44
level_451,1,201,202,27
level_452,0,166,202,31
level_453,1,201,202,22
level_454,1,201,202,43
level_455,0,143,202,34
level_456,1,201,202,21
level_457,1,201,202,26
level_458,0,104,202,35
level_459,0,149,202,32
level_460,1,201,202,24
level_461,0,129,202,22
level_462,1,201,202,45
level_463,1,201,202,42
level_464,0,138,202,21
level_465,1,201,202,21
level_466,1,201,202,26
level_467,0,183,202,41
level_468,1,201,202,22
level_469,0,141,202,25
level_470,1,201,202,20
level_471,1,201,202,34
level_472,0,105,202,20
level_473,1,201,202,28
level_474,1,201,202,38
level_475,1,201,202,20
level_476,1,201,202,41
level_477,1,201,202,26
level_478,1,201,202,42
level_479,1,201,202,34
level_480,1,201,202,21
level_481,0,116,202,40
level_482,0,199,202,33
level_483,1,201,202,43
level_484,0,120,202,26
level_485,1,201,202,27
level_486,1,201,202,32
level_487,1,201,202,25
level_488,1,201,202,28
level_489,0,115,202,24
level_490,0,144,202,21
level_491,1,201,202,43
level_492,0,103,202,29
level_493,1,201,202,31
level_494,1,201,202,29
level_495,1,201,202,33
level_496,1,201,202,39
level_497,1,201,202,33
level_498,1,201,202,39
level_499,0,161,202,35
level_500,1,201,202,30
level_501,1,201,202,36
level_502,1,201,202,43
level_503,1,201,202,39
level_504,1,201,202,24
level_505,1,201,202,27
level_506,1,201,202,21
level_507,1,201,202,20
level_508,1,201,202,31
level_509,0,129,202,27
level_510,1,201,202,32
level_511,1,201,202,21
level_512,1,201,202,24
level_513,1,201,202,30
level_514,1,201,202,27
level_515,1,201,202,23
level_516,0,136,202,20
level_517,1,201,202,39
level_518,1,201,202,45
level_519,1,201,202,35
level_520,1,201,202,40
level_521,1,201,202,28
level_522,1,201,202,31
level_523,1,201,202,33
level_524,1,201,202,30
level_525,1,201,202,34
level_526,0,150,202,23
level_527,1,201,202,27
level_528,1,201,202,44
level_529,1,201,202,40
level_530,1,201,202,41
level_531,1,201,202,21
level_532,1,201,202,23
level_533,1,201,202,27
level_534,1,201,202,24
level_535,1,201,202,32
level_536,1,201,202,36
level_537,1,201,202,29
level_538,1,201,202,31
level_539,0,136,202,20
level_540,1,201,202,35
level_541,1,201,202,20
level_542,1,201,202,34
level_543,1,201,202,26
level_544,1,201,202,37
level_545,1,201,202,39
level_546,0,163,202,26
level_547,1,201,202,21
level_548,1,201,202,32
level_549,1,201,202,36
level_550,1,201,202,45
level_551,0,125,202,43
level_552,1,201,202,23
level_553,1,201,202,39
level_554,1,201,202,44
level_555,0,147,202,20
level_556,1,201,202,34
level_557,1,201,202,42
level_558,1,201,202,38
level_559,1,201,202,30
level_560,1,201,202,45
level_561,1,201,202,39
level_562,1,201,202,24
level_563,1,201,202,29
level_564,1,201,202,42
level_565,0,123,202,20
level_566,1,201,202,45
level_567,1,201,202,43
level_568,1,201,202,26
level_569,0,103,202,43
level_570,1,201,202,43
level_571,1,201,202,20
level_572,0,124,202,34
level_573,1,201,202,23
level_574,1,201,202,24
level_575,0,106,202,45
level_576,0,129,202,25
level_577,1,201,202,30
level_578,1,201,202,40
level_579,1,201,202,26
level_580,0,156,202,37
level_581,0,123,202,28
level_582,1,201,202,30
level_583,1,201,202,40
level_584,1,201,202,33
level_585,0,183,202,44
level_586,1,201,202,37
level_587,1,201,202,45
level_588,1,201,202,20
level_589,0,192,202,24
level_590,1,201,202,33
level_591,0,196,202,36
level_592,1,201,202,22
level_593,1,201,202,23
level_594,1,201,202,27
level_595,0,100,202,32
level_596,1,201,202,30
level_597,1,201,202,30
level_598,1,201,202,40
level_599,1,201,202,34
level_600,1,201,202,45
level_601,1,201,202,24
level_602,0,175,202,20
level_603,1,201,202,45
level_604,1,201,202,23
level_605,0,160,202,28
level_606,1,201,202,27
level_607,1,201,202,24
level_608,0,186,202,39
level_609,1,201,202,42
level_610,1,201,202,41
level_611,1,201,202,25
level_612,1,201,202,32
level_613,1,201,202,37
level_614,1,201,202,39
level_615,1,201,202,22
level_616,1,201,202,31
level_617,1,201,202,38
level_618,1,201,202,28
level_619,1,201,202,31
level_620,1,201,202,28
level_621,1,201,202,38
level_622,1,201,202,35
level_623,1,201,202,39
level_624,1,201,202,22
level_625,1,201,202,27
level_626,1,201,202,29
level_627,0,180,202,36
level_628,1,201,202,27
level_629,0,177,202,23
level_630,0,101,202,40
level_631,1,201,202,22
level_632,1,201,202,39
level_633,0,130,202,40
level_634,0,114,202,41
level_635,1,201,202,45
level_636,1,201,202,31
level_637,0,152,202,30
level_638,1,201,202,43
level_639,1,201,202,34
level_640,1,201,202,25
level_641,1,201,202,21
level_642,1,201,202,44
level_643,1,201,202,26
level_644,1,201,202,25
level_645,0,128,202,22
level_646,1,201,202,32
level_647,0,108,202,35
level_648,1,201,202,34
level_649,1,201,202,29
level_650,1,201,202,27
level_651,1,201,202,30
level_652,1,201,202,43
level_653,1,201,202,21
level_654,1,201,202,33
level_655,1,201,202,26
level_656,1,201,202,43
level_657,1,201,202,40
level_658,1,201,202,20
level_659,1,201,202,22
level_660,1,201,202,39
level_661,1,201,202,35
level_662,0,103,202,34
level_663,1,201,202,41
level_664,1,201,202,36
level_665,1,201,202,39
level_666,0,194,202,42
level_667,1,201,202,43
level_668,1,201,202,26
level_669,1,201,202,27
level_670,0,121,202,39
level_671,1,201,202,43
level_672,1,201,202,25
level_673,1,201,202,35
level_674,1,201,202,26
level_675,1,201,202,44
level_676,1,201,202,20
level_677,1,201,202,20
level_678,0,129,202,32
level_679,1,201,202,25
level_680,1,201,202,43
level_681,1,201,202,38
level_682,1,201,202,27
level_683,0,128,202,26
level_684,1,201,202,32
level_685,0,104,202,45
level_686,1,201,202,28
level_687,0,143,202,21
level_688,1,201,202,23
level_689,0,171,202,22
level_690,0,140,202,34
level_691,1,201,202,44
level_692,1,201,202,28
level_693,1,201,202,28
level_694,1,201,202,45
level_695,1,201,202,30
level_696,0,139,202,27
level_697,1,201,202,34
level_698,0,197,202,25
level_699,1,201,202,39
level_700,1,201,202,22
level_701,1,201,202,20
level_702,1,201,202,39
level_703,1,201,202,43
level_704,1,201,202,32
level_705,1,201,202,41
level_706,1,201,202,25
level_707,1,201,202,32
level_708,1,201,202,28
level_709,1,201,202,34
level_710,1,201,202,38
level_711,1,201,202,39
level_712,1,201,202,32
level_713,1,201,202,28
level_714,1,201,202,39
level_715,1,201,202,20
level_716,1,201,202,43
level_717,0,199,202,30
level_718,1,201,202,34
level_719,1,201,202,34
level_720,0,144,202,28
level_721,1,201,202,22
level_722,1,201,202,44
level_723,0,105,202,23
level_724,1,201,202,23
level_725,1,201,202,34
level_726,1,201,202,39
level_727,1,201,202,33
level_728,1,201,202,33
level_729,1,201,202,34
level_730,0,154,202,36
level_731,0,181,202,33
level_732,0,196,202,21
level_733,0,112,202,44
level_734,1,201,202,45
level_735,1,201,202,45
level_736,1,201,202,45
level_737,1,201,202,35
level_738,1,201,202,37
level_739,1,201,202,41
level_740,1,201,202,42
level_741,1,201,202,38
level_742,1,201,202,38
level_743,0,103,202,33
level_744,1,201,202,29
level_745,0,174,202,40
level_746,0,198,202,36
level_747,1,201,202,32
level_748,1,201,202,44
level_749,1,201,202,36
level_750,1,201,202,33
level_751,1,201,202,27
level_752,1,201,202,26
level_753,0,109,202,40
level_754,1,201,202,38
level_755,1,201,202,28
level_756,0,190,202,36
level_757,1,201,202,27
level_758,1,201,202,45
level_759,0,153,202,25
level_760,1,201,202,22
level_761,1,201,202,44
level_762,0,169,202,20
level_763,1,201,202,26
level_764,0,162,202,41
level_765,0,144,202,40
level_766,1,201,202,42
level_767,1,201,202,34
level_768,0,198,202,38
level_769,1,201,202,44
level_770,1,201,202,32
level_771,1,201,202,33
level_772,1,201,202,27
level_773,1,201,202,45
level_774,1,201,202,32
level_775,0,130,202,37
level_776,1,201,202,34
level_777,1,201,202,25
level_778,1,201,202,42
level_779,1,201,202,41
level_780,0,188,202,29
level_781,1,201,202,30
level_782,1,201,202,27
level_783,0,110,202,44
level_784,1,201,202,28
level_785,1,201,202,23
level_786,1,201,202,39
level_787,1,201,202,27
level_788,1,201,202,40
level_789,1,201,202,27
level_790,1,201,202,42
level_791,1,201,202,30
level_792,1,201,202,37
level_793,1,201,202,22
level_794,1,201,202,38
level_795,1,201,202,26
level_796,0,180,202,22
level_797,1,201,202,37
level_798,0,129,202,31
level_799,1,201,202,28
level_800,1,201,202,45
level_801,1,201,202,43
level_802,1,201,202,22
level_803,1,201,202,39
level_804,1,201,202,42
level_805,1,201,202,20
level_806,0,107,202,28
level_807,1,201,202,26
level_808,1,201,202,27
level_809,1,201,202,41
level_810,1,201,202,20
level_811,1,201,202,39
level_812,1,201,202,22
level_813,1,201,202,41
level_814,1,201,202,21
level_815,1,201,202,43
level_816,1,201,202,28
level_817,1,201,202,20
level_818,1,201,202,26
level_819,1,201,202,24
level_820,1,201,202,29
level_821,0,150,202,22
level_822,1,201,202,43
level_823,1,201,202,42
level_824,1,201,202,36
level_825,1,201,202,43
level_826,1,201,202,27
level_827,1,201,202,29
level_828,1,201,202,25
level_829,1,201,202,38
level_830,0,150,202,21
level_831,1,201,202,24
level_832,1,201,202,38
level_833,1,201,202,25
level_834,1,201,202,45
level_835,0,151,202,27
level_836,1,201,202,43
level_837,1,201,202,30
level_838,1,201,202,29
level_839,1,201,202,44
level_840,1,201,202,43
level_841,0,104,202,28
level_842,1,201,202,23
level_843,0,157,202,29
level_844,1,201,202,43
level_845,1,201,202,38
level_846,1,201,202,41
level_847,1,201,202,27
level_848,1,201,202,21
level_849,1,201,202,31
level_850,1,201,202,34
level_851,1,201,202,22
level_852,0,172,202,32
level_853,1,201,202,25
level_854,1,201,202,39
level_855,0,181,202,38
level_856,1,201,202,43
level_857,0,123,202,24
level_858,1,201,202,31
level_859,1,201,202,29
level_860,1,201,202,28
level_861,1,201,202,34
level_862,1,201,202,23
level_863,1,201,202,27
level_864,1,201,202,28
level_865,1,201,202,38
level_866,1,201,202,25
level_867,1,201,202,21
level_868,1,201,202,22
level_869,1,201,202,26
level_870,1,201,202,25
level_871,1,201,202,20
level_872,1,201,202,28
level_873,1,201,202,31
level_874,1,201,202,21
level_875,1,201,202,25
level_876,1,201,202,22
level_877,1,201,202,21
level_878,0,138,202,20
level_879,1,201,202,23
level_880,1,201,202,37
level_881,0,143,202,20
level_882,1,201,202,30
level_883,1,201,202,32
level_884,1,201,202,30
level_885,1,201,202,32
level_886,0,101,202,25
level_887,1,201,202,26
level_888,1,201,202,30
level_889,1,201,202,22
level_890,1,201,202,33
level_891,1,201,202,33
level_892,1,201,202,38
level_893,1,201,202,45
level_894,0,194,202,28
level_895,1,201,202,37
level_896,0,162,202,32
level_897,1,201,202,44
level_898,1,201,202,25
level_899,1,201,202,38
level_900,1,201,202,33
level_901,0,189,202,36
level_902,1,201,202,35
level_903,1,201,202,43
level_904,1,201,202,26
level_905,1,201,202,43
level_906,1,201,202,38
level_907,0,151,202,37
level_908,1,201,202,23
level_909,0,114,202,37
level_910,1,201,202,44
level_911,1,201,202,40
level_912,1,201,202,33
level_913,1,201,202,44
level_914,1,201,202,29
level_915,1,201,202,45
level_916,1,201,202,39
level_917,0,120,202,29
level_918,1,201,202,24
level_919,1,201,202,44
level_920,1,201,202,30
level_921,1,201,202,23
level_922,1,201,202,22
level_923,1,201,202,33
level_924,1,201,202,36
level_925,1,201,202,23
level_926,1,201,202,35
level_927,1,201,202,41
level_928,0,185,202,30
level_929,0,190,202,23
level_930,1,201,202,30
level_931,1,201,202,29
level_932,0,156,202,30
level_933,1,201,202,29
level_934,1,201,202,22
level_935,0,164,202,40
level_936,1,201,202,20
level_937,1,201,202,22
level_938,1,201,202,28
level_939,1,201,202,31
level_940,1,201,202,30
level_941,1,201,202,30
level_942,1,201,202,44
level_943,1,201,202,36
level_944,1,201,202,29
level_945,1,201,202,20
level_946,1,201,202,28
level_947,0,149,202,31
level_948,1,201,202,37
level_949,0,194,202,43
level_950,1,201,202,39
level_951,1,201,202,32
level_952,1,201,202,44
level_953,1,201,202,34
level_954,1,201,202,32
level_955,0,176,202,23
level_956,1,201,202,22
level_957,1,201,202,45
level_958,1,201,202,23
level_959,1,201,202,33
level_960,0,129,202,43
level_961,1,201,202,32
level_962,1,201,202,32
level_963,1,201,202,41
level_964,1,201,202,28
level_965,1,201,202,21
level_966,1,201,202,38
level_967,1,201,202,35
level_968,1,201,202,31
level_969,1,201,202,43
level_970,1,201,202,37
level_971,1,201,202,44
level_972,1,201,202,39
level_973,0,160,202,33
level_974,1,201,202,30
level_975,1,201,202,20
level_976,0,110,202,22
level_977,1,201,202,21
level_978,1,201,202,23
level_979,1,201,202,43
level_980,1,201,202,23
level_981,1,201,202,31
level_982,1,201,202,33
level_983,1,201,202,44
level_984,1,201,202,24
level_985,1,201,202,30
level_986,1,201,202,29
level_987,1,201,202,41
level_988,1,201,202,39
level_989,1,201,202,38
level_990,1,201,202,43
level_991,1,201,202,27
level_992,1,201,202,45
level_993,1,201,202,37
level_994,1,201,202,43
level_995,1,201,202,21
level_996,1,201,202,20
level_997,1,201,202,41
level_998,1,201,202,24
level_999,1,201,202,23
level_1000,1,201,202,40
