name,result,reached,length,time
level_131,0,115,202,31
level_132,1,201,202,23
level_133,1,201,202,20
level_134,0,101,202,29
level_135,1,201,202,40
level_136,0,148,202,29
level_137,1,201,202,41
level_138,1,201,202,33
level_139,1,201,202,22
level_140,1,201,202,20
level_141,1,201,202,38
level_142,1,201,202,22
level_143,1,201,202,42
level_144,1,201,202,28
level_145,1,201,202,44
level_146,1,201,202,40
level_147,1,201,202,30
level_148,1,201,202,29
level_149,1,201,202,27
level_150,1,201,202,32
level_151,0,175,202,30
level_152,1,201,202,42
level_153,1,201,202,34
level_154,1,201,202,41
level_155,1,201,202,44
level_156,1,201,202,31
level_157,1,201,202,30
level_158,1,201,202,27
level_159,0,100,202,45
level_160,0,199,202,21
level_161,1,201,202,43
level_162,1,201,202,35
level_163,1,201,202,42
level_164,1,201,202,33
level_165,1,201,202,28
level_166,1,201,202,36
level_167,1,201,202,28
level_168,0,176,202,33
level_169,1,201,202,21
level_170,1,201,202,28
level_171,1,201,202,27
level_172,1,201,202,38
level_173,1,201,202,39
level_174,0,147,202,29
level_175,0,185,202,29
level_176,0,174,202,28
level_177,1,201,202,39
level_178,0,111,202,24
level_179,0,163,202,29
level_180,1,201,202,37
level_181,1,201,202,43
level_182,1,201,202,23
level_183,1,201,202,24
level_184,1,201,202,27
level_185,1,201,202,24
level_186,1,201,202,27
level_187,1,201,202,38
level_188,1,201,202,22
level_189,1,201,202,25
level_190,1,201,202,27
level_191,1,201,202,42
level_192,1,201,202,21
level_193,1,201,202,42
level_194,1,201,202,21
level_195,1,201,202,35
level_196,1,201,202,22
level_197,1,201,202,33
level_198,1,201,202,40
level_199,1,201,202,45
level_200,1,201,202,26
level_201,1,201,202,43
level_202,1,201,202,34
level_203,1,201,202,28
level_204,0,183,202,21
level_205,1,201,202,28
level_206,1,201,202,45
level_207,1,201,202,44
level_208,0,175,202,22
level_209,1,201,202,41
level_210,0,162,202,34
level_211,1,201,202,22
level_212,1,201,202,32
level_213,1,201,202,32
level_214,1,201,202,36
level_215,0,195,202,45
level_216,0,155,202,36
level_217,1,201,202,38
level_218,1,201,202,24
level_219,1,201,202,37
level_220,1,201,202,23
level_221,1,201,202,42
level_222,0,154,202,30
level_223,1,201,202,22
level_224,1,201,202,37
level_225,1,201,202,43
level_226,1,201,202,31
level_227,1,201,202,27
level_228,1,201,202,38
level_229,1,201,202,24
level_230,1,201,202,31
level_231,1,201,202,44
level_232,0,192,202,43
level_233,1,201,202,39
level_234,1,201,202,23
level_235,0,142,202,45
level_236,0,200,202,37
level_237,1,201,202,39
level_238,0,162,202,22
level_239,1,201,202,30
level_240,0,128,202,29
level_241,1,201,202,39
level_242,1,201,202,33
level_243,1,201,202,38
level_244,1,201,202,35
level_245,1,201,202,36
level_246,1,201,202,33
level_247,1,201,202,32
level_248,1,201,202,27
level_249,1,201,202,24
level_250,1,201,202,29
level_251,1,201,202,37
level_252,1,201,202,36
level_253,1,201,202,45
level_254,0,107,202,36
level_255,1,201,202,34
level_256,0,195,202,23
level_257,1,201,202,34
level_258,1,201,202,28
level_259,0,115,202,45
level_260,1,201,202,31
level_261,0,116,202,23
level_262,1,201,202,41
level_263,1,201,202,26
level_264,1,201,202,41
level_265,1,201,202,31
level_266,1,201,202,45
level_267,1,201,202,31
level_268,1,201,202,29
level_269,1,201,202,36
level_270,1,201,202,45
level_271,0,186,202,24
level_272,1,201,202,38
level_273,1,201,202,39
level_274,1,201,202,40
level_275,0,181,202,43
level_276,0,160,202,20
level_277,0,182,202,22
level_278,1,201,202,33
level_279,1,201,202,37
level_280,1,201,202,37
level_281,1,201,202,36
level_282,0,126,202,23
level_283,0,106,202,25
level_284,1,201,202,44
level_285,1,201,202,36
level_286,1,201,202,21
level_287,1,201,202,21
level_288,1,201,202,44
level_289,0,162,202,22
level_290,1,201,202,27
level_291,1,201,202,20
level_292,0,123,202,42
level_293,1,201,202,38
level_294,1,201,202,20
level_295,1,201,202,26
level_296,1,201,202,23
level_297,1,201,202,32
level_298,1,201,202,39
level_299,1,201,202,39
level_300,1,201,202,22
level_301,0,199,202,31
level_302,1,201,202,40
level_303,0,124,202,39
level_304,1,201,202,32
level_305,1,201,202,33
level_306,1,201,202,41
level_307,0,132,202,34
level_308,1,201,202,21
level_309,1,201,202,41
level_310,1,201,202,20
level_311,1,201,202,33
level_312,0,143,202,37
level_313,1,201,202,43
level_314,1,201,202,36
level_315,0,111,202,28
level_316,1,201,202,22
level_317,1,201,202,31
level_318,0,129,202,24
level_319,1,201,202,34
level_320,1,201,202,29
level_321,0,161,202,38
level_322,0,118,202,37
level_323,1,201,202,24
level_324,1,201,202,28
level_325,1,201,202,27
level_326,1,201,202,41
level_327,1,201,202,27
level_328,1,201,202,31
level_329,1,201,202,38
level_330,1,201,202,31
level_331,1,201,202,44
level_332,1,201,202,39
level_333,1,201,202,42
level_334,1,201,202,25
level_335,1,201,202,22
level_336,0,119,202,35
level_337,1,201,202,20
level_338,1,201,202,33
level_339,1,201,202,33
level_340,1,201,202,42
level_341,0,169,202,26
level_342,1,201,202,29
level_343,1,201,202,29
level_344,1,201,202,21
level_345,1,201,202,41
level_346,1,201,202,21
level_347,1,201,202,45
level_348,1,201,202,45
level_349,1,201,202,41
level_350,1,201,202,41
level_351,1,201,202,26
level_352,1,201,202,35
level_353,1,201,202,29
level_354,1,201,202,35
level_355,1,201,202,25
level_356,1,201,202,37
level_357,0,161,202,32
level_358,1,201,202,32
level_359,1,201,202,34
level_360,1,201,202,29
level_361,1,201,202,42
level_362,1,201,202,37
level_363,1,201,202,24
level_364,1,201,202,32
level_365,1,201,202,25
level_366,1,201,202,34
level_367,1,201,202,21
level_368,1,201,202,45
level_369,0,138,202,22
level_370,1,201,202,32
level_371,1,201,202,32
level_372,1,201,202,27
level_373,1,201,202,21
level_374,1,201,202,37
level_375,1,201,202,34
level_376,1,201,202,38
level_377,1,201,202,34
level_378,1,201,202,37
level_379,1,201,202,33
level_380,1,201,202,24
level_381,1,201,202,37
level_382,1,201,202,44
level_383,0,166,202,37
level_384,1,201,202,42
level_385,1,201,202,27
level_386,1,201,202,41
level_387,1,201,202,37
level_388,0,150,202,22
level_389,1,201,202,32
level_390,1,201,202,41
level_391,0,173,202,36
level_392,1,201,202,36
level_393,1,201,202,42
level_394,1,201,202,31
level_395,1,201,202,43
level_396,1,201,202,40
level_397,0,161,202,42
level_398,1,201,202,20
level_399,0,160,202,35
level_400,1,201,202,24
level_401,1,201,202,39
level_402,1,201,202,37
level_403,1,201,202,22
level_404,1,201,202,35
level_405,1,201,202,37
level_406,0,134,202,29
level_407,1,201,202,20
level_408,1,201,202,35
level_409,0,101,202,34
level_410,1,201,202,45
level_411,1,201,202,21
level_412,1,201,202,45
level_413,1,201,202,34
level_414,1,201,202,25
level_415,1,201,202,45
level_416,1,201,202,31
level_417,0,159,202,34
level_418,1,201,202,24
level_419,1,201,202,31
level_420,1,201,202,44
level_421,1,201,202,26
level_422,1,201,202,29
level_423,1,201,202,35
level_424,1,201,202,28
level_425,1,201,202,37
level_426,1,201,202,44
level_427,1,201,202,45
level_428,1,201,202,38
level_429,1,201,202,28
level_430,0,131,202,35
level_431,1,201,202,30
level_432,1,201,202,20
level_433,1,201,202,43
level_434,1,201,202,34
level_435,1,201,202,35
level_436,1,201,202,31
level_437,1,201,202,22
level_438,1,201,202,39
level_439,1,201,202,40
level_440,0,146,202,23
level_441,1,201,202,42
level_442,0,130,202,35
level_443,1,201,202,40
level_444,1,201,202,26
level_445,1,201,202,24
level_446,1,201,202,42
level_447,1,201,202,44
level_448,1,201,202,29
level_449,0,107,202,29
level_450,0,114,202,25
level_451,1,201,202,33
level_452,1,201,202,28
level_453,1,201,202,23
level_454,1,201,202,34
level_455,1,201,202,22
level_456,1,201,202,29
level_457,1,201,202,20
level_458,1,201,202,33
level_459,1,201,202,38
level_460,1,201,202,32
level_461,0,138,202,30
level_462,1,201,202,20
level_463,1,201,202,43
level_464,1,201,202,23
level_465,1,201,202,27
level_466,1,201,202,31
level_467,1,201,202,28
level_468,1,201,202,44
level_469,1,201,202,33
level_470,1,201,202,26
level_471,1,201,202,44
level_472,1,201,202,35
level_473,1,201,202,37
level_474,1,201,202,32
level_475,1,201,202,20
level_476,1,201,202,34
level_477,0,139,202,41
level_478,1,201,202,44
level_479,1,201,202,28
level_480,1,201,202,21
level_481,1,201,202,32
level_482,1,201,202,27
level_483,1,201,202,39
level_484,1,201,202,34
level_485,0,135,202,26
level_486,1,201,202,39
level_487,1,201,202,21
level_488,0,180,202,28
level_489,1,201,202,44
level_490,1,201,202,41
level_491,1,201,202,25
level_492,0,134,202,32
level_493,1,201,202,44
level_494,1,201,202,24
level_495,0,161,202,45
level_496,0,111,202,44
level_497,1,201,202,30
level_498,1,201,202,40
level_499,1,201,202,20
level_500,1,201,202,42
level_501,1,201,202,40
level_502,1,201,202,34
level_503,1,201,202,30
level_504,1,201,202,41
level_505,1,201,202,37
level_506,1,201,202,29
level_507,1,201,202,43
level_508,1,201,202,30
level_509,1,201,202,20
level_510,1,201,202,22
level_511,1,201,202,27
level_512,1,201,202,42
level_513,1,201,202,26
level_514,1,201,202,35
level_515,1,201,202,20
level_516,1,201,202,39
level_517,0,121,202,20
level_518,0,148,202,24
level_519,0,145,202,35
level_520,1,201,202,20
level_521,1,201,202,32
level_522,1,201,202,28
level_523,0,148,202,34
level_524,1,201,202,34
level_525,0,181,202,42
level_526,1,201,202,45
level_527,1,201,202,33
level_528,0,125,202,26
level_529,1,201,202,23
level_530,1,201,202,44
level_531,1,201,202,20
level_532,0,186,202,41
level_533,1,201,202,33
level_534,1,201,202,21
level_535,1,201,202,35
level_536,0,182,202,28
level_537,1,201,202,31
level_538,1,201,202,40
level_539,1,201,202,39
level_540,1,201,202,30
level_541,0,112,202,28
level_542,0,183,202,32
level_543,1,201,202,39
level_544,1,201,202,26
level_545,0,103,202,33
level_546,1,201,202,24
level_547,1,201,202,21
level_548,0,200,202,35
level_549,0,115,202,23
level_550,1,201,202,23
level_551,1,201,202,22
level_552,1,201,202,25
level_553,1,201,202,21
level_554,1,201,202,37
level_555,1,201,202,24
level_556,1,201,202,30
level_557,1,201,202,30
level_558,1,201,202,45
level_559,0,134,202,30
level_560,0,102,202,38
level_561,1,201,202,44
level_562,1,201,202,45
level_563,0,171,202,24
level_564,0,129,202,20
level_565,1,201,202,33
level_566,1,201,202,40
level_567,1,201,202,43
level_568,1,201,202,36
level_569,1,201,202,29
level_570,1,201,202,44
level_571,0,159,202,24
level_572,1,201,202,26
level_573,1,201,202,39
level_574,0,114,202,33
level_575,1,201,202,25
level_576,0,168,202,33
level_577,1,201,202,45
level_578,0,190,202,40
level_579,1,201,202,29
level_580,1,201,202,38
level_581,1,201,202,39
level_582,1,201,202,23
level_583,1,201,202,24
level_584,1,201,202,20
level_585,1,201,202,45
level_586,1,201,202,32
level_587,0,123,202,45
level_588,1,201,202,45
level_589,1,201,202,26
level_590,1,201,202,24
level_591,0,192,202,30
level_592,1,201,202,24
level_593,1,201,202,42
level_594,1,201,202,30
level_595,1,201,202,28
level_596,1,201,202,41
level_597,1,201,202,34
level_598,1,201,202,34
level_599,1,201,202,43
level_600,1,201,202,33
level_601,1,201,202,39
level_602,1,201,202,30
level_603,0,177,202,24
level_604,1,201,202,29
level_605,0,142,202,36
level_606,1,201,202,33
level_607,1,201,202,39
level_608,0,177,202,21
level_609,1,201,202,40
level_610,1,201,202,39
level_611,1,201,202,41
level_612,1,201,202,39
level_613,1,201,202,41
level_614,1,201,202,43
level_615,1,201,202,25
level_616,1,201,202,28
level_617,1,201,202,37
level_618,1,201,202,38
level_619,1,201,202,35
level_620,1,201,202,25
level_621,1,201,202,27
level_622,1,201,202,20
level_623,1,201,202,20
level_624,0,111,202,25
level_625,1,201,202,23
level_626,1,201,202,24
level_627,1,201,202,45
level_628,1,201,202,41
level_629,1,201,202,23
level_630,0,165,202,24
level_631,1,201,202,34
level_632,1,201,202,44
level_633,1,201,202,43
level_634,0,135,202,38
level_635,1,201,202,20
level_636,1,201,202,20
level_637,1,201,202,30
level_638,1,201,202,30
level_639,1,201,202,34
level_640,0,130,202,33
level_641,1,201,202,28
level_642,1,201,202,26
level_643,1,201,202,34
level_644,1,201,202,34
level_645,1,201,202,21
level_646,1,201,202,45
level_647,1,201,202,40
level_648,0,147,202,24
level_649,0,106,202,22
level_650,1,201,202,22
level_651,1,201,202,33
level_652,1,201,202,29
level_653,1,201,202,45
level_654,1,201,202,23
level_655,1,201,202,21
level_656,1,201,202,26
level_657,0,200,202,34
level_658,0,142,202,25
level_659,1,201,202,34
level_660,1,201,202,23
level_661,1,201,202,27
level_662,1,201,202,41
level_663,1,201,202,42
level_664,1,201,202,36
level_665,1,201,202,35
level_666,1,201,202,37
level_667,1,201,202,37
level_668,0,137,202,35
level_669,1,201,202,32
level_670,1,201,202,33
level_671,1,201,202,45
level_672,1,201,202,25
level_673,1,201,202,32
level_674,1,201,202,45
level_675,1,201,202,41
level_676,0,149,202,22
level_677,1,201,202,43
level_678,1,201,202,31
level_679,0,106,202,21
level_680,1,201,202,38
level_681,1,201,202,29
level_682,0,112,202,32
level_683,1,201,202,30
level_684,1,201,202,32
level_685,1,201,202,40
level_686,1,201,202,37
level_687,1,201,202,41
level_688,1,201,202,41
level_689,1,201,202,32
level_690,1,201,202,42
level_691,0,116,202,41
level_692,1,201,202,25
level_693,1,201,202,35
level_694,1,201,202,25
level_695,0,174,202,45
level_696,1,201,202,32
level_697,1,201,202,30
level_698,1,201,202,26
level_699,1,201,202,44
level_700,1,201,202,22
level_701,1,201,202,23
level_702,1,201,202,20
level_703,1,201,202,32
level_704,1,201,202,24
level_705,1,201,202,30
level_706,1,201,202,22
level_707,1,201,202,37
level_708,1,201,202,28
level_709,1,201,202,23
level_710,0,136,202,41
level_711,1,201,202,40
level_712,1,201,202,42
level_713,1,201,202,32
level_714,1,201,202,26
level_715,1,201,202,45
level_716,1,201,202,27
level_717,0,137,202,42
level_718,1,201,202,22
level_719,1,201,202,40
level_720,1,201,202,31
level_721,1,201,202,34
level_722,1,201,202,34
level_723,1,201,202,32
level_724,1,201,202,34
level_725,1,201,202,34
level_726,1,201,202,42
level_727,1,201,202,31
level_728,1,201,202,31
level_729,1,201,202,24
level_730,1,201,202,37
level_731,1,201,202,22
level_732,1,201,202,35
level_733,1,201,202,29
level_734,0,127,202,27
level_735,0,140,202,35
level_736,0,103,202,41
level_737,1,201,202,24
level_738,1,201,202,26
level_739,1,201,202,25
level_740,1,201,202,30
level_741,1,201,202,33
level_742,1,201,202,35
level_743,1,201,202,40
level_744,1,201,202,24
level_745,1,201,202,29
level_746,1,201,202,30
level_747,1,201,202,31
level_748,1,201,202,42
level_749,1,201,202,45
level_750,0,137,202,21
level_751,1,201,202,28
level_752,1,201,202,38
level_753,1,201,202,40
level_754,1,201,202,35
level_755,1,201,202,38
level_756,1,201,202,25
level_757,0,172,202,24
level_758,0,191,202,37
level_759,1,201,202,24
level_760,1,201,202,36
level_761,1,201,202,23
level_762,1,201,202,28
level_763,1,201,202,31
level_764,1,201,202,25
level_765,1,201,202,41
level_766,0,133,202,24
level_767,1,201,202,25
level_768,0,111,202,39
level_769,1,201,202,32
level_770,1,201,202,28
level_771,1,201,202,32
level_772,1,201,202,32
level_773,0,103,202,24
level_774,0,131,202,38
level_775,1,201,202,29
level_776,1,201,202,34
level_777,1,201,202,22
level_778,0,175,202,26
level_779,0,135,202,42
level_780,1,201,202,38
level_781,0,115,202,45
level_782,1,201,202,33
level_783,1,201,202,25
level_784,1,201,202,35
level_785,1,201,202,32
level_786,0,107,202,25
level_787,1,201,202,27
level_788,1,201,202,26
level_789,1,201,202,27
level_790,1,201,202,44
level_791,0,158,202,20
level_792,1,201,202,23
level_793,0,112,202,37
level_794,0,105,202,25
level_795,1,201,202,20
level_796,1,201,202,23
level_797,1,201,202,22
level_798,1,201,202,39
level_799,1,201,202,41
level_800,1,201,202,32
level_801,1,201,202,21
level_802,1,201,202,43
level_803,1,201,202,40
level_804,1,201,202,29
level_805,1,201,202,22
level_806,1,201,202,22
level_807,1,201,202,22
level_808,1,201,202,42
level_809,0,144,202,39
level_810,1,201,202,42
level_811,1,201,202,42
level_812,1,201,202,45
level_813,0,168,202,23
level_814,1,201,202,35
level_815,1,201,202,30
level_816,1,201,202,38
level_817,1,201,202,38
level_818,0,101,202,41
level_819,1,201,202,45
level_820,1,201,202,21
level_821,1,201,202,44
level_822,1,201,202,38
level_823,1,201,202,29
level_824,1,201,202,22
level_825,1,201,202,36
level_826,1,201,202,21
level_827,0,182,202,44
level_828,0,175,202,45
level_829,0,147,202,44
level_830,1,201,202,41
level_831,1,201,202,20
level_832,1,201,202,28
level_833,0,118,202,29
level_834,1,201,202,43
level_835,1,201,202,37
level_836,1,201,202,40
level_837,1,201,202,44
level_838,1,201,202,42
level_839,1,201,202,37
level_840,0,120,202,30
level_841,1,201,202,27
level_842,1,201,202,37
level_843,1,201,202,44
level_844,0,143,202,26
level_845,1,201,202,21
level_846,0,157,202,42
level_847,1,201,202,29
level_848,1,201,202,30
level_849,1,201,202,34
level_850,1,201,202,33
level_851,1,201,202,20
level_852,1,201,202,25
level_853,1,201,202,43
level_854,1,201,202,23
level_855,1,201,202,40
level_856,1,201,202,23
level_857,1,201,202,23
level_858,1,201,202,37
level_859,0,101,202,39
level_860,1,201,202,37
level_861,1,201,202,31
level_862,1,201,202,20
level_863,1,201,202,25
level_864,0,170,202,26
level_865,1,201,202,34
level_866,0,169,202,22
level_867,1,201,202,32
level_868,1,201,202,42
level_869,0,192,202,24
level_870,1,201,202,22
level_871,1,201,202,24
level_872,1,201,202,45
level_873,1,201,202,20
level_874,0,181,202,44
level_875,1,201,202,35
level_876,1,201,202,45
level_877,1,201,202,29
level_878,1,201,202,21
level_879,1,201,202,42
level_880,1,201,202,33
level_881,1,201,202,25
level_882,1,201,202,22
level_883,1,201,202,38
level_884,1,201,202,29
level_885,1,201,202,37
level_886,1,201,202,43
level_887,1,201,202,37
level_888,1,201,202,35
level_889,1,201,202,20
level_890,1,201,202,30
level_891,0,107,202,33
level_892,1,201,202,24
level_893,1,201,202,31
level_894,1,201,202,29
level_895,0,194,202,41
level_896,1,201,202,20
level_897,1,201,202,21
level_898,0,141,202,28
level_899,1,201,202,20
level_900,1,201,202,36
level_901,1,201,202,38
level_902,1,201,202,41
level_903,1,201,202,26
level_904,1,201,202,26
level_905,1,201,202,21
level_906,1,201,202,32
level_907,0,149,202,45
level_908,1,201,202,28
level_909,0,117,202,30
level_910,1,201,202,24
level_911,1,201,202,42
level_912,1,201,202,35
level_913,1,201,202,43
level_914,1,201,202,23
level_915,1,201,202,40
level_916,1,201,202,22
level_917,0,177,202,38
level_918,1,201,202,43
level_919,1,201,202,22
level_920,1,201,202,28
level_921,1,201,202,23
level_922,0,121,202,25
level_923,1,201,202,44
level_924,1,201,202,21
level_925,0,165,202,37
level_926,1,201,202,27
level_927,1,201,202,33
level_928,1,201,202,36
level_929,1,201,202,26
level_930,1,201,202,38
level_931,0,144,202,33
level_932,1,201,202,34
level_933,1,201,202,32
level_934,1,201,202,25
level_935,1,201,202,43
level_936,0,111,202,36
level_937,1,201,202,21
level_938,1,201,202,33
level_939,1,201,202,38
level_940,1,201,202,35
level_941,0,122,202,37
level_942,1,201,202,27
level_943,1,201,202,39
level_944,0,120,202,45
level_945,1,201,202,23
level_946,0,180,202,33
level_947,1,201,202,21
level_948,1,201,202,21
level_949,1,201,202,31
level_950,0,105,202,39
level_951,1,201,202,43
level_952,1,201,202,33
level_953,1,201,202,38
level_954,0,179,202,29
level_955,0,199,202,30
level_956,1,201,202,27
level_957,0,107,202,25
level_958,1,201,202,28
level_959,1,201,202,20
level_960,1,201,202,44
level_961,1,201,202,33
level_962,1,201,202,26
level_963,1,201,202,38
level_964,1,201,202,37
level_965,1,201,202,43
level_966,0,188,202,23
level_967,1,201,202,38
level_968,1,201,202,37
level_969,1,201,202,22
level_970,0,156,202,37
level_971,1,201,202,25
level_972,0,134,202,20
level_973,1,201,202,24
level_974,1,201,202,45
level_975,1,201,202,23
level_976,0,131,202,32
level_977,1,201,202,40
level_978,1,201,202,27
level_979,1,201,202,22
level_980,1,201,202,32
level_981,1,201,202,32
level_982,1,201,202,42
level_983,1,201,202,32
level_984,1,201,202,34
level_985,1,201,202,24
level_986,0,160,202,25
level_987,1,201,202,31
level_988,1,201,202,22
level_989,1,201,202,43
level_990,1,201,202,25
level_991,1,201,202,32
level_992,0,170,202,26
level_993,1,201,202,39
level_994,1,201,202,20
level_995,1,201,202,33
level_996,1,201,202,25
level_997,1,201,202,25
level_998,1,201,202,35
level_999,0,173,202,35
level_1000,1,201,202,26
