name,result,reached,length,time
level_231,1,201,202,33
level_232,1,201,202,21
level_233,0,170,202,34
level_234,0,102,202,35
level_235,0,135,202,27
level_236,1,201,202,24
level_237,1,201,202,22
level_238,1,201,202,33
level_239,1,201,202,34
level_240,1,201,202,22
level_241,0,181,202,22
level_242,1,201,202,37
level_243,1,201,202,44
level_244,1,201,202,45
level_245,0,111,202,37
level_246,1,201,202,44
level_247,1,201,202,39
level_248,0,189,202,25
level_249,0,167,202,26
level_250,1,201,202,20
level_251,1,201,202,25
level_252,1,201,202,41
level_253,1,201,202,31
level_254,1,201,202,22
level_255,1,201,202,23
level_256,1,201,202,35
level_257,1,201,202,44
level_258,1,201,202,26
level_259,0,154,202,38
level_260,1,201,202,26
level_261,1,201,202,28
level_262,1,201,202,39
level_263,1,201,202,25
level_264,1,201,202,31
level_265,1,201,202,20
level_266,1,201,202,26
level_267,1,201,202,29
level_268,1,201,202,41
level_269,1,201,202,44
level_270,1,201,202,31
level_271,1,201,202,27
level_272,1,201,202,22
level_273,1,201,202,40
level_274,0,105,202,34
level_275,1,201,202,30
level_276,1,201,202,22
level_277,1,201,202,37
level_278,0,163,202,44
level_279,1,201,202,34
level_280,1,201,202,41
level_281,0,175,202,33
level_282,1,201,202,21
level_283,1,201,202,27
level_284,1,201,202,34
level_285,1,201,202,27
level_286,0,172,202,27
level_287,0,130,202,39
level_288,1,201,202,39
level_289,0,105,202,28
level_290,1,201,202,37
level_291,1,201,202,36
level_292,1,201,202,23
level_293,0,176,202,29
level_294,1,201,202,35
level_295,1,201,202,32
level_296,1,201,202,33
level_297,1,201,202,27
level_298,1,201,202,21
level_299,1,201,202,21
level_300,1,201,202,37
level_301,0,137,202,32
level_302,1,201,202,23
level_303,1,201,202,22
level_304,1,201,202,26
level_305,1,201,202,34
level_306,1,201,202,41
level_307,1,201,202,38
level_308,0,114,202,40
level_309,1,201,202,23
level_310,1,201,202,28
level_311,0,180,202,30
level_312,1,201,202,45
level_313,1,201,202,20
level_314,1,201,202,43
level_315,1,201,202,43
level_316,1,201,202,29
level_317,1,201,202,28
level_318,1,201,202,41
level_319,1,201,202,24
level_320,0,134,202,29
level_321,1,201,202,34
level_322,1,201,202,41
level_323,1,201,202,21
level_324,1,201,202,29
level_325,0,148,202,22
level_326,1,201,202,38
level_327,1,201,202,25
level_328,1,201,202,30
level_329,1,201,202,21
level_330,0,104,202,35
level_331,1,201,202,27
level_332,0,114,202,27
level_333,1,201,202,27
level_334,1,201,202,20
level_335,1,201,202,40
level_336,1,201,202,22
level_337,1,201,202,22
level_338,1,201,202,45
level_339,1,201,202,27
level_340,1,201,202,39
level_341,1,201,202,29
level_342,1,201,202,30
level_343,0,118,202,20
level_344,1,201,202,39
level_345,1,201,202,23
level_346,1,201,202,28
level_347,0,117,202,23
level_348,0,148,202,22
level_349,1,201,202,31
level_350,1,201,202,36
level_351,0,104,202,35
level_352,1,201,202,22
level_353,1,201,202,43
level_354,1,201,202,36
level_355,1,201,202,31
level_356,1,201,202,28
level_357,1,201,202,43
level_358,1,201,202,38
level_359,0,169,202,42
level_360,1,201,202,34
level_361,1,201,202,31
level_362,0,162,202,23
level_363,1,201,202,39
level_364,1,201,202,37
level_365,0,105,202,22
level_366,1,201,202,28
level_367,1,201,202,26
level_368,1,201,202,24
level_369,1,201,202,45
level_370,1,201,202,37
level_371,1,201,202,37
level_372,1,201,202,35
level_373,1,201,202,30
level_374,1,201,202,20
level_375,1,201,202,25
level_376,0,138,202,20
level_377,0,170,202,39
level_378,1,201,202,37
level_379,1,201,202,36
level_380,0,151,202,37
level_381,1,201,202,20
level_382,1,201,202,27
level_383,1,201,202,32
level_384,1,201,202,24
level_385,1,201,202,29
level_386,1,201,202,45
level_387,1,201,202,25
level_388,1,201,202,20
level_389,1,201,202,37
level_390,1,201,202,43
level_391,1,201,202,37
level_392,1,201,202,21
level_393,1,201,202,33
level_394,1,201,202,42
level_395,1,201,202,33
level_396,1,201,202,42
level_397,1,201,202,25
level_398,1,201,202,43
level_399,1,201,202,23
level_400,1,201,202,41
level_401,1,201,202,33
level_402,1,201,202,34
level_403,0,142,202,39
level_404,1,201,202,33
level_405,1,201,202,31
level_406,0,192,202,32
level_407,1,201,202,25
level_408,1,201,202,28
level_409,1,201,202,45
level_410,1,201,202,32
level_411,1,201,202,42
level_412,1,201,202,36
level_413,1,201,202,23
level_414,1,201,202,41
level_415,1,201,202,30
level_416,1,201,202,41
level_417,1,201,202,30
level_418,1,201,202,45
level_419,1,201,202,33
level_420,1,201,202,26
level_421,0,129,202,39
level_422,1,201,202,31
level_423,0,124,202,22
level_424,1,201,202,35
level_425,0,146,202,36
level_426,1,201,202,32
level_427,0,159,202,25
level_428,1,201,202,29
level_429,1,201,202,29
level_430,1,201,202,42
level_431,1,201,202,25
level_432,1,201,202,45
level_433,1,201,202,38
level_434,1,201,202,31
level_435,1,201,202,24
level_436,1,201,202,41
level_437,1,201,202,34
level_438,1,201,202,21
level_439,1,201,202,35
level_440,1,201,202,25
level_441,0,133,202,34
level_442,1,201,202,22
level_443,1,201,202,24
level_444,1,201,202,38
level_445,1,201,202,40
level_446,1,201,202,28
level_447,1,201,202,37
level_448,1,201,202,36
level_449,0,146,202,30
level_450,1,201,202,32
level_451,1,201,202,31
level_452,1,201,202,39
level_453,0,183,202,27
level_454,0,114,202,38
level_455,0,157,202,21
level_456,0,199,202,44
level_457,1,201,202,38
level_458,1,201,202,45
level_459,1,201,202,36
level_460,1,201,202,28
level_461,1,201,202,31
level_462,1,201,202,31
level_463,1,201,202,22
level_464,1,201,202,35
level_465,1,201,202,28
level_466,1,201,202,43
level_467,1,201,202,36
level_468,1,201,202,39
level_469,0,150,202,30
level_470,1,201,202,29
level_471,1,201,202,41
level_472,1,201,202,34
level_473,1,201,202,42
level_474,1,201,202,35
level_475,0,131,202,29
level_476,1,201,202,40
level_477,1,201,202,45
level_478,1,201,202,43
level_479,1,201,202,41
level_480,1,201,202,44
level_481,1,201,202,27
level_482,1,201,202,41
level_483,1,201,202,40
level_484,1,201,202,45
level_485,1,201,202,41
level_486,1,201,202,22
level_487,1,201,202,28
level_488,1,201,202,23
level_489,1,201,202,32
level_490,1,201,202,26
level_491,1,201,202,36
level_492,0,179,202,31
level_493,1,201,202,38
level_494,1,201,202,26
level_495,1,201,202,31
level_496,1,201,202,30
level_497,1,201,202,22
level_498,1,201,202,40
level_499,1,201,202,43
level_500,1,201,202,38
level_501,1,201,202,37
level_502,1,201,202,25
level_503,1,201,202,33
level_504,1,201,202,42
level_505,1,201,202,34
level_506,1,201,202,36
level_507,1,201,202,43
level_508,0,117,202,42
level_509,1,201,202,24
level_510,1,201,202,24
level_511,1,201,202,32
level_512,1,201,202,27
level_513,1,201,202,39
level_514,1,201,202,34
level_515,0,108,202,20
level_516,0,145,202,37
level_517,0,151,202,31
level_518,0,103,202,33
level_519,1,201,202,42
level_520,0,183,202,20
level_521,1,201,202,23
level_522,1,201,202,40
level_523,1,201,202,38
level_524,1,201,202,25
level_525,1,201,202,32
level_526,1,201,202,37
level_527,1,201,202,23
level_528,1,201,202,31
level_529,0,113,202,32
level_530,1,201,202,20
level_531,1,201,202,42
level_532,1,201,202,44
level_533,0,133,202,43
level_534,1,201,202,34
level_535,1,201,202,41
level_536,1,201,202,28
level_537,1,201,202,40
level_538,1,201,202,20
level_539,1,201,202,36
level_540,0,172,202,32
level_541,1,201,202,24
level_542,0,190,202,28
level_543,1,201,202,24
level_544,1,201,202,35
level_545,1,201,202,23
level_546,1,201,202,22
level_547,1,201,202,44
level_548,1,201,202,36
level_549,1,201,202,35
level_550,0,159,202,44
level_551,1,201,202,29
level_552,0,187,202,21
level_553,1,201,202,41
level_554,1,201,202,43
level_555,0,100,202,37
level_556,1,201,202,31
level_557,1,201,202,45
level_558,1,201,202,30
level_559,1,201,202,20
level_560,1,201,202,27
level_561,1,201,202,45
level_562,1,201,202,34
level_563,1,201,202,21
level_564,1,201,202,31
level_565,1,201,202,39
level_566,1,201,202,26
level_567,1,201,202,30
level_568,0,150,202,31
level_569,0,192,202,38
level_570,0,185,202,29
level_571,1,201,202,21
level_572,1,201,202,41
level_573,1,201,202,27
level_574,1,201,202,44
level_575,0,180,202,26
level_576,1,201,202,25
level_577,1,201,202,27
level_578,1,201,202,24
level_579,1,201,202,22
level_580,1,201,202,39
level_581,1,201,202,24
level_582,1,201,202,30
level_583,1,201,202,40
level_584,0,103,202,39
level_585,1,201,202,28
level_586,0,103,202,35
level_587,0,134,202,31
level_588,1,201,202,21
level_589,1,201,202,34
level_590,1,201,202,21
level_591,1,201,202,28
level_592,1,201,202,21
level_593,0,101,202,28
level_594,1,201,202,30
level_595,1,201,202,39
level_596,1,201,202,37
level_597,0,108,202,45
level_598,1,201,202,25
level_599,1,201,202,22
level_600,1,201,202,39
level_601,1,201,202,39
level_602,1,201,202,45
level_603,1,201,202,37
level_604,1,201,202,27
level_605,1,201,202,45
level_606,1,201,202,34
level_607,1,201,202,32
level_608,1,201,202,38
level_609,0,145,202,28
level_610,0,139,202,42
level_611,0,132,202,32
level_612,1,201,202,21
level_613,1,201,202,41
level_614,1,201,202,34
level_615,1,201,202,45
level_616,1,201,202,21
level_617,1,201,202,32
level_618,0,126,202,32
level_619,1,201,202,35
level_620,1,201,202,45
level_621,1,201,202,31
level_622,1,201,202,34
level_623,1,201,202,42
level_624,1,201,202,26
level_625,0,150,202,31
level_626,1,201,202,44
level_627,1,201,202,30
level_628,1,201,202,28
level_629,1,201,202,25
level_630,1,201,202,41
level_631,1,201,202,45
level_632,1,201,202,22
level_633,1,201,202,29
level_634,1,201,202,24
level_635,1,201,202,30
level_636,1,201,202,25
level_637,1,201,202,37
level_638,1,201,202,30
level_639,1,201,202,45
level_640,1,201,202,44
level_641,1,201,202,25
level_642,1,201,202,44
level_643,1,201,202,29
level_644,1,201,202,39
level_645,1,201,202,37
level_646,0,109,202,26
level_647,1,201,202,20
level_648,1,201,202,40
level_649,1,201,202,43
level_650,1,201,202,40
level_651,1,201,202,31
level_652,1,201,202,32
level_653,0,188,202,30
level_654,0,176,202,23
level_655,1,201,202,24
level_656,1,201,202,24
level_657,1,201,202,27
level_658,1,201,202,38
level_659,1,201,202,32
level_660,1,201,202,29
level_661,0,123,202,41
level_662,1,201,202,33
level_663,1,201,202,34
level_664,1,201,202,28
level_665,1,201,202,42
level_666,1,201,202,43
level_667,1,201,202,43
level_668,1,201,202,30
level_669,1,201,202,24
level_670,1,201,202,26
level_671,0,118,202,41
level_672,1,201,202,41
level_673,1,201,202,24
level_674,0,132,202,41
level_675,1,201,202,20
level_676,1,201,202,27
level_677,1,201,202,42
level_678,1,201,202,37
level_679,1,201,202,36
level_680,1,201,202,20
level_681,1,201,202,31
level_682,1,201,202,40
level_683,1,201,202,26
level_684,1,201,202,25
level_685,1,201,202,26
level_686,1,201,202,32
level_687,1,201,202,35
level_688,1,201,202,38
level_689,1,201,202,38
level_690,1,201,202,37
level_691,1,201,202,44
level_692,1,201,202,42
level_693,1,201,202,27
level_694,1,201,202,32
level_695,1,201,202,25
level_696,1,201,202,31
level_697,0,180,202,24
level_698,1,201,202,22
level_699,1,201,202,40
level_700,1,201,202,40
level_701,0,107,202,38
level_702,1,201,202,45
level_703,1,201,202,31
level_704,0,137,202,27
level_705,1,201,202,32
level_706,1,201,202,31
level_707,0,187,202,43
level_708,0,137,202,29
level_709,1,201,202,27
level_710,1,201,202,41
level_711,1,201,202,37
level_712,1,201,202,39
level_713,1,201,202,31
level_714,1,201,202,43
level_715,1,201,202,28
level_716,1,201,202,22
level_717,1,201,202,36
level_718,1,201,202,38
level_719,0,196,202,23
level_720,1,201,202,34
level_721,1,201,202,39
level_722,1,201,202,45
level_723,1,201,202,39
level_724,0,122,202,26
level_725,1,201,202,45
level_726,1,201,202,41
level_727,1,201,202,44
level_728,1,201,202,37
level_729,1,201,202,41
level_730,1,201,202,30
level_731,0,187,202,35
level_732,0,190,202,38
level_733,0,120,202,23
level_734,1,201,202,23
level_735,1,201,202,35
level_736,0,194,202,20
level_737,1,201,202,25
level_738,1,201,202,42
level_739,1,201,202,36
level_740,1,201,202,41
level_741,1,201,202,24
level_742,1,201,202,27
level_743,1,201,202,24
level_744,1,201,202,39
level_745,1,201,202,43
level_746,1,201,202,24
level_747,1,201,202,23
level_748,1,201,202,23
level_749,1,201,202,28
level_750,0,130,202,26
level_751,1,201,202,43
level_752,1,201,202,34
level_753,1,201,202,45
level_754,0,155,202,35
level_755,1,201,202,29
level_756,1,201,202,38
level_757,1,201,202,24
level_758,1,201,202,44
level_759,1,201,202,31
level_760,1,201,202,28
level_761,1,201,202,21
level_762,1,201,202,20
level_763,1,201,202,38
level_764,1,201,202,30
level_765,0,198,202,27
level_766,1,201,202,43
level_767,1,201,202,24
level_768,0,131,202,32
level_769,1,201,202,39
level_770,0,132,202,42
level_771,1,201,202,39
level_772,0,151,202,27
level_773,1,201,202,33
level_774,0,105,202,23
level_775,1,201,202,21
level_776,0,187,202,45
level_777,1,201,202,24
level_778,1,201,202,39
level_779,1,201,202,21
level_780,0,118,202,25
level_781,1,201,202,28
level_782,0,194,202,26
level_783,1,201,202,24
level_784,1,201,202,41
level_785,1,201,202,38
level_786,0,173,202,26
level_787,1,201,202,22
level_788,1,201,202,45
level_789,1,201,202,20
level_790,1,201,202,44
level_791,1,201,202,34
level_792,1,201,202,39
level_793,1,201,202,26
level_794,1,201,202,27
level_795,1,201,202,33
level_796,1,201,202,28
level_797,1,201,202,44
level_798,1,201,202,35
level_799,1,201,202,30
level_800,1,201,202,33
level_801,1,201,202,28
level_802,1,201,202,31
level_803,1,201,202,22
level_804,1,201,202,31
level_805,1,201,202,27
level_806,1,201,202,40
level_807,1,201,202,21
level_808,1,201,202,26
level_809,1,201,202,22
level_810,1,201,202,35
level_811,1,201,202,35
level_812,1,201,202,35
level_813,1,201,202,21
level_814,1,201,202,44
level_815,1,201,202,44
level_816,1,201,202,41
level_817,0,103,202,43
level_818,1,201,202,23
level_819,1,201,202,34
level_820,1,201,202,20
level_821,1,201,202,40
level_822,1,201,202,41
level_823,1,201,202,30
level_824,1,201,202,36
level_825,1,201,202,23
level_826,1,201,202,45
level_827,1,201,202,41
level_828,1,201,202,34
level_829,0,121,202,39
level_830,1,201,202,25
level_831,1,201,202,31
level_832,1,201,202,40
level_833,1,201,202,38
level_834,1,201,202,39
level_835,1,201,202,29
level_836,1,201,202,25
level_837,0,155,202,38
level_838,0,188,202,40
level_839,1,201,202,33
level_840,1,201,202,20
level_841,1,201,202,20
level_842,1,201,202,32
level_843,1,201,202,38
level_844,1,201,202,45
level_845,1,201,202,32
level_846,1,201,202,31
level_847,1,201,202,30
level_848,0,149,202,20
level_849,1,201,202,31
level_850,1,201,202,31
level_851,0,117,202,24
level_852,1,201,202,37
level_853,1,201,202,31
level_854,0,143,202,28
level_855,0,138,202,22
level_856,1,201,202,24
level_857,1,201,202,34
level_858,1,201,202,31
level_859,1,201,202,27
level_860,1,201,202,40
level_861,1,201,202,28
level_862,0,176,202,38
level_863,1,201,202,21
level_864,1,201,202,27
level_865,1,201,202,30
level_866,1,201,202,25
level_867,1,201,202,45
level_868,1,201,202,20
level_869,1,201,202,41
level_870,1,201,202,30
level_871,1,201,202,44
level_872,0,187,202,22
level_873,1,201,202,24
level_874,1,201,202,35
level_875,0,190,202,27
level_876,1,201,202,25
level_877,1,201,202,21
level_878,0,190,202,41
level_879,1,201,202,24
level_880,1,201,202,23
level_881,1,201,202,36
level_882,1,201,202,29
level_883,1,201,202,31
level_884,1,201,202,38
level_885,1,201,202,21
level_886,1,201,202,27
level_887,1,201,202,40
level_888,0,125,202,38
level_889,1,201,202,26
level_890,1,201,202,28
level_891,1,201,202,33
level_892,1,201,202,31
level_893,1,201,202,29
level_894,1,201,202,22
level_895,1,201,202,28
level_896,1,201,202,32
level_897,0,104,202,27
level_898,1,201,202,36
level_899,1,201,202,36
level_900,0,186,202,20
level_901,0,188,202,24
level_902,1,201,202,30
level_903,1,201,202,26
level_904,1,201,202,22
level_905,1,201,202,34
level_906,1,201,202,37
level_907,1,201,202,20
level_908,1,201,202,37
level_909,0,111,202,33
level_910,1,201,202,37
level_911,1,201,202,30
level_912,1,201,202,23
level_913,1,201,202,43
level_914,1,201,202,21
level_915,1,201,202,37
level_916,1,201,202,24
level_917,1,201,202,37
level_918,1,201,202,25
level_919,1,201,202,42
level_920,1,201,202,32
level_921,0,139,202,45
level_922,0,122,202,40
level_923,1,201,202,36
level_924,1,201,202,41
level_925,0,149,202,33
level_926,1,201,202,39
level_927,1,201,202,30
level_928,1,201,202,42
level_929,0,103,202,39
level_930,0,173,202,33
level_931,1,201,202,40
level_932,1,201,202,29
level_933,0,127,202,45
level_934,1,201,202,35
level_935,1,201,202,26
level_936,1,201,202,24
level_937,1,201,202,20
level_938,1,201,202,24
level_939,1,201,202,29
level_940,1,201,202,40
level_941,1,201,202,43
level_942,0,133,202,27
level_943,0,177,202,37
level_944,1,201,202,43
level_945,1,201,202,23
level_946,0,140,202,39
level_947,0,141,202,36
level_948,1,201,202,20
level_949,1,201,202,31
level_950,1,201,202,44
level_951,1,201,202,35
level_952,1,201,202,43
level_953,1,201,202,33
level_954,1,201,202,24
level_955,1,201,202,23
level_956,1,201,202,45
level_957,1,201,202,31
level_958,0,175,202,40
level_959,0,106,202,43
level_960,1,201,202,23
level_961,1,201,202,26
level_962,0,169,202,38
level_963,1,201,202,22
level_964,1,201,202,27
level_965,1,201,202,43
level_966,0,105,202,28
level_967,1,201,202,37
level_968,0,102,202,33
level_969,1,201,202,39
level_970,0,162,202,32
level_971,1,201,202,30
level_972,1,201,202,42
level_973,1,201,202,34
level_974,1,201,202,24
level_975,1,201,202,33
level_976,1,201,202,25
level_977,1,201,202,35
level_978,1,201,202,42
level_979,0,146,202,42
level_980,1,201,202,34
level_981,0,184,202,25
level_982,0,186,202,32
level_983,1,201,202,30
level_984,1,201,202,35
level_985,1,201,202,21
level_986,1,201,202,24
level_987,1,201,202,33
level_988,0,192,202,35
level_989,0,140,202,29
level_990,1,201,202,26
level_991,0,152,202,22
level_992,1,201,202,36
level_993,1,201,202,21
level_994,1,201,202,21
level_995,1,201,202,20
level_996,1,201,202,39
level_997,0,109,202,45
level_998,1,201,202,33
level_999,1,201,202,31
level_1000,1,201,202,42
