name,result,reached,length,time
level_191,1,201,202,26
level_192,1,201,202,27
level_193,0,156,202,45
level_194,1,201,202,30
level_195,0,133,202,38
level_196,1,201,202,23
level_197,0,102,202,35
level_198,0,110,202,36
level_199,1,201,202,43
level_200,1,201,202,26
level_201,1,201,202,36
level_202,1,201,202,21
level_203,1,201,202,39
level_204,1,201,202,25
level_205,1,201,202,21
level_206,1,201,202,44
level_207,1,201,202,37
level_208,1,201,202,34
level_209,0,117,202,29
level_210,1,201,202,27
level_211,1,201,202,31
level_212,1,201,202,37
level_213,1,201,202,21
level_214,1,201,202,31
level_215,1,201,202,43
level_216,1,201,202,28
level_217,1,201,202,20
level_218,0,151,202,39
level_219,1,201,202,21
level_220,1,201,202,32
level_221,1,201,202,24
level_222,1,201,202,36
level_223,0,131,202,25
level_224,1,201,202,33
level_225,1,201,202,31
level_226,1,201,202,34
level_227,1,201,202,45
level_228,1,201,202,38
level_229,1,201,202,23
level_230,1,201,202,26
level_231,0,199,202,36
level_232,1,201,202,39
level_233,1,201,202,31
level_234,1,201,202,28
level_235,0,168,202,45
level_236,1,201,202,43
level_237,0,182,202,27
level_238,1,201,202,30
level_239,1,201,202,45
level_240,1,201,202,34
level_241,1,201,202,38
level_242,1,201,202,22
level_243,1,201,202,25
level_244,1,201,202,45
level_245,1,201,202,43
level_246,1,201,202,26
level_247,0,132,202,37
level_248,1,201,202,27
level_249,1,201,202,35
level_250,1,201,202,25
level_251,0,135,202,42
level_252,1,201,202,36
level_253,1,201,202,44
level_254,1,201,202,33
level_255,1,201,202,32
level_256,0,100,202,32
level_257,1,201,202,27
level_258,1,201,202,28
level_259,1,201,202,28
level_260,1,201,202,39
level_261,1,201,202,35
level_262,1,201,202,32
level_263,1,201,202,27
level_264,1,201,202,31
level_265,1,201,202,22
level_266,1,201,202,35
level_267,0,192,202,35
level_268,1,201,202,20
level_269,0,151,202,38
level_270,1,201,202,28
level_271,1,201,202,31
level_272,1,201,202,21
level_273,1,201,202,39
level_274,1,201,202,24
level_275,1,201,202,20
level_276,1,201,202,22
level_277,0,129,202,30
level_278,0,189,202,21
level_279,1,201,202,30
level_280,0,160,202,44
level_281,1,201,202,21
level_282,1,201,202,35
level_283,1,201,202,32
level_284,1,201,202,24
level_285,1,201,202,31
level_286,1,201,202,26
level_287,1,201,202,21
level_288,1,201,202,44
level_289,1,201,202,25
level_290,1,201,202,28
level_291,0,120,202,41
level_292,1,201,202,43
level_293,1,201,202,45
level_294,1,201,202,38
level_295,1,201,202,44
level_296,1,201,202,43
level_297,1,201,202,22
level_298,1,201,202,43
level_299,0,106,202,42
level_300,0,119,202,35
level_301,1,201,202,24
level_302,1,201,202,35
level_303,1,201,202,38
level_304,0,121,202,20
level_305,0,141,202,45
level_306,1,201,202,26
level_307,0,120,202,34
level_308,1,201,202,38
level_309,1,201,202,30
level_310,1,201,202,20
level_311,0,128,202,34
level_312,1,201,202,22
level_313,1,201,202,21
level_314,1,201,202,42
level_315,0,106,202,43
level_316,1,201,202,43
level_317,1,201,202,24
level_318,1,201,202,44
level_319,1,201,202,34
level_320,1,201,202,21
level_321,1,201,202,27
level_322,1,201,202,35
level_323,1,201,202,22
level_324,1,201,202,40
level_325,1,201,202,34
level_326,1,201,202,42
level_327,1,201,202,35
level_328,1,201,202,38
level_329,1,201,202,40
level_330,1,201,202,30
level_331,1,201,202,23
level_332,1,201,202,43
level_333,1,201,202,35
level_334,1,201,202,39
level_335,1,201,202,27
level_336,0,130,202,45
level_337,1,201,202,39
level_338,1,201,202,41
level_339,1,201,202,36
level_340,1,201,202,26
level_341,1,201,202,41
level_342,1,201,202,29
level_343,0,106,202,37
level_344,0,178,202,34
level_345,1,201,202,21
level_346,1,201,202,32
level_347,1,201,202,37
level_348,1,201,202,27
level_349,0,156,202,37
level_350,1,201,202,41
level_351,1,201,202,22
level_352,1,201,202,44
level_353,1,201,202,22
level_354,0,148,202,23
level_355,1,201,202,28
level_356,1,201,202,24
level_357,0,156,202,30
level_358,1,201,202,45
level_359,1,201,202,32
level_360,1,201,202,33
level_361,1,201,202,34
level_362,1,201,202,29
level_363,1,201,202,44
level_364,1,201,202,33
level_365,1,201,202,29
level_366,0,100,202,35
level_367,1,201,202,28
level_368,0,196,202,20
level_369,1,201,202,20
level_370,1,201,202,22
level_371,1,201,202,44
level_372,0,130,202,27
level_373,1,201,202,24
level_374,1,201,202,32
level_375,1,201,202,33
level_376,1,201,202,35
level_377,0,120,202,20
level_378,1,201,202,35
level_379,1,201,202,27
level_380,1,201,202,29
level_381,0,176,202,29
level_382,0,123,202,27
level_383,1,201,202,32
level_384,1,201,202,24
level_385,1,201,202,32
level_386,1,201,202,44
level_387,0,141,202,26
level_388,0,166,202,29
level_389,0,121,202,40
level_390,1,201,202,44
level_391,1,201,202,34
level_392,1,201,202,21
level_393,0,177,202,32
level_394,0,158,202,39
level_395,1,201,202,34
level_396,1,201,202,21
level_397,1,201,202,43
level_398,1,201,202,34
level_399,1,201,202,38
level_400,1,201,202,43
level_401,1,201,202,41
level_402,0,176,202,40
level_403,1,201,202,33
level_404,0,178,202,21
level_405,1,201,202,25
level_406,0,196,202,25
level_407,1,201,202,32
level_408,0,195,202,39
level_409,1,201,202,20
level_410,1,201,202,37
level_411,1,201,202,32
level_412,1,201,202,44
level_413,1,201,202,44
level_414,1,201,202,38
level_415,1,201,202,36
level_416,1,201,202,28
level_417,1,201,202,28
level_418,1,201,202,31
level_419,1,201,202,35
level_420,1,201,202,27
level_421,1,201,202,45
level_422,1,201,202,22
level_423,0,108,202,37
level_424,1,201,202,35
level_425,1,201,202,26
level_426,0,157,202,33
level_427,1,201,202,31
level_428,1,201,202,39
level_429,1,201,202,24
level_430,1,201,202,31
level_431,1,201,202,32
level_432,1,201,202,33
level_433,0,193,202,30
level_434,1,201,202,21
level_435,1,201,202,37
level_436,1,201,202,32
level_437,1,201,202,31
level_438,1,201,202,28
level_439,1,201,202,40
level_440,1,201,202,30
level_441,1,201,202,43
level_442,1,201,202,35
level_443,1,201,202,23
level_444,1,201,202,35
level_445,1,201,202,39
level_446,1,201,202,21
level_447,1,201,202,28
level_448,1,201,202,33
level_449,0,138,202,44
level_450,0,131,202,30
level_451,1,201,202,41
level_452,1,201,202,43
level_453,1,201,202,39
level_454,1,201,202,33
level_455,1,201,202,38
level_456,0,132,202,45
level_457,1,201,202,32
level_458,1,201,202,38
level_459,1,201,202,44
level_460,0,148,202,31
level_461,1,201,202,28
level_462,1,201,202,32
level_463,1,201,202,32
level_464,1,201,202,23
level_465,1,201,202,39
level_466,1,201,202,20
level_467,1,201,202,22
level_468,1,201,202,28
level_469,0,180,202,39
level_470,1,201,202,38
level_471,1,201,202,29
level_472,1,201,202,22
level_473,1,201,202,31
level_474,1,201,202,26
level_475,0,115,202,21
level_476,0,140,202,24
level_477,1,201,202,28
level_478,1,201,202,20
level_479,0,139,202,33
level_480,1,201,202,21
level_481,1,201,202,30
level_482,1,201,202,41
level_483,1,201,202,43
level_484,1,201,202,43
level_485,1,201,202,22
level_486,1,201,202,45
level_487,1,201,202,20
level_488,1,201,202,45
level_489,1,201,202,35
level_490,1,201,202,23
level_491,1,201,202,25
level_492,1,201,202,28
level_493,1,201,202,33
level_494,1,201,202,34
level_495,1,201,202,31
level_496,1,201,202,42
level_497,1,201,202,45
level_498,1,201,202,41
level_499,1,201,202,24
level_500,0,144,202,34
level_501,1,201,202,23
level_502,1,201,202,45
level_503,0,155,202,42
level_504,1,201,202,43
level_505,1,201,202,26
level_506,1,201,202,24
level_507,1,201,202,30
level_508,1,201,202,45
level_509,0,189,202,21
level_510,1,201,202,21
level_511,1,201,202,41
level_512,1,201,202,20
level_513,1,201,202,26
level_514,1,201,202,38
level_515,0,100,202,33
level_516,1,201,202,38
level_517,1,201,202,26
level_518,1,201,202,25
level_519,1,201,202,32
level_520,1,201,202,38
level_521,1,201,202,30
level_522,1,201,202,40
level_523,0,140,202,27
level_524,1,201,202,28
level_525,1,201,202,41
level_526,1,201,202,44
level_527,0,200,202,29
level_528,1,201,202,33
level_529,1,201,202,36
level_530,1,201,202,23
level_531,1,201,202,41
level_532,0,157,202,45
level_533,1,201,202,43
level_534,1,201,202,39
level_535,1,201,202,28
level_536,1,201,202,33
level_537,1,201,202,34
level_538,1,201,202,42
level_539,1,201,202,33
level_540,1,201,202,32
level_541,1,201,202,22
level_542,1,201,202,42
level_543,1,201,202,44
level_544,1,201,202,30
level_545,1,201,202,45
level_546,1,201,202,21
level_547,1,201,202,32
level_548,1,201,202,40
level_549,0,175,202,20
level_550,1,201,202,45
level_551,1,201,202,39
level_552,1,201,202,44
level_553,1,201,202,40
level_554,1,201,202,31
level_555,1,201,202,29
level_556,0,151,202,43
level_557,1,201,202,32
level_558,1,201,202,39
level_559,1,201,202,24
level_560,1,201,202,32
level_561,1,201,202,26
level_562,1,201,202,32
level_563,1,201,202,24
level_564,1,201,202,31
level_565,0,143,202,33
level_566,1,201,202,28
level_567,1,201,202,39
level_568,1,201,202,43
level_569,0,160,202,23
level_570,1,201,202,32
level_571,0,146,202,32
level_572,1,201,202,25
level_573,1,201,202,26
level_574,1,201,202,25
level_575,1,201,202,31
level_576,1,201,202,37
level_577,1,201,202,44
level_578,1,201,202,25
level_579,1,201,202,42
level_580,1,201,202,21
level_581,1,201,202,23
level_582,1,201,202,35
level_583,1,201,202,35
level_584,1,201,202,43
level_585,1,201,202,44
level_586,0,199,202,32
level_587,1,201,202,30
level_588,0,164,202,27
level_589,1,201,202,20
level_590,1,201,202,45
level_591,1,201,202,21
level_592,1,201,202,45
level_593,1,201,202,35
level_594,0,141,202,38
level_595,1,201,202,32
level_596,1,201,202,41
level_597,1,201,202,34
level_598,1,201,202,44
level_599,1,201,202,42
level_600,0,103,202,25
level_601,0,126,202,27
level_602,0,200,202,39
level_603,1,201,202,37
level_604,0,144,202,25
level_605,0,158,202,44
level_606,1,201,202,36
level_607,1,201,202,28
level_608,1,201,202,36
level_609,1,201,202,40
level_610,1,201,202,31
level_611,1,201,202,27
level_612,1,201,202,42
level_613,1,201,202,27
level_614,1,201,202,24
level_615,1,201,202,44
level_616,1,201,202,39
level_617,0,125,202,32
level_618,1,201,202,36
level_619,1,201,202,29
level_620,1,201,202,41
level_621,1,201,202,24
level_622,0,112,202,42
level_623,1,201,202,45
level_624,1,201,202,33
level_625,1,201,202,38
level_626,1,201,202,24
level_627,0,146,202,30
level_628,1,201,202,38
level_629,1,201,202,26
level_630,0,191,202,30
level_631,1,201,202,23
level_632,1,201,202,41
level_633,0,103,202,30
level_634,1,201,202,27
level_635,1,201,202,45
level_636,1,201,202,33
level_637,0,154,202,20
level_638,1,201,202,40
level_639,1,201,202,29
level_640,1,201,202,36
level_641,1,201,202,44
level_642,1,201,202,27
level_643,0,112,202,28
level_644,0,141,202,24
level_645,1,201,202,30
level_646,0,195,202,29
level_647,0,145,202,45
level_648,1,201,202,35
level_649,1,201,202,45
level_650,1,201,202,43
level_651,1,201,202,21
level_652,0,140,202,22
level_653,1,201,202,29
level_654,1,201,202,24
level_655,0,144,202,45
level_656,1,201,202,34
level_657,1,201,202,25
level_658,1,201,202,43
level_659,1,201,202,35
level_660,1,201,202,23
level_661,1,201,202,35
level_662,1,201,202,32
level_663,1,201,202,35
level_664,1,201,202,31
level_665,1,201,202,20
level_666,1,201,202,21
level_667,0,192,202,36
level_668,0,125,202,33
level_669,1,201,202,21
level_670,1,201,202,40
level_671,1,201,202,24
level_672,1,201,202,45
level_673,1,201,202,36
level_674,1,201,202,42
level_675,1,201,202,21
level_676,0,137,202,20
level_677,1,201,202,25
level_678,1,201,202,21
level_679,1,201,202,35
level_680,1,201,202,29
level_681,0,163,202,39
level_682,1,201,202,33
level_683,1,201,202,30
level_684,0,200,202,36
level_685,1,201,202,30
level_686,0,150,202,28
level_687,1,201,202,24
level_688,1,201,202,28
level_689,1,201,202,41
level_690,1,201,202,22
level_691,0,187,202,28
level_692,1,201,202,42
level_693,1,201,202,22
level_694,1,201,202,30
level_695,1,201,202,37
level_696,0,165,202,28
level_697,1,201,202,33
level_698,1,201,202,26
level_699,1,201,202,45
level_700,1,201,202,21
level_701,1,201,202,29
level_702,1,201,202,27
level_703,1,201,202,33
level_704,1,201,202,20
level_705,1,201,202,29
level_706,0,163,202,38
level_707,1,201,202,30
level_708,1,201,202,44
level_709,0,108,202,23
level_710,1,201,202,20
level_711,0,180,202,35
level_712,1,201,202,33
level_713,1,201,202,45
level_714,1,201,202,24
level_715,1,201,202,40
level_716,1,201,202,34
level_717,1,201,202,28
level_718,1,201,202,24
level_719,1,201,202,35
level_720,1,201,202,39
level_721,1,201,202,28
level_722,1,201,202,34
level_723,1,201,202,24
level_724,1,201,202,20
level_725,1,201,202,24
level_726,0,158,202,32
level_727,1,201,202,30
level_728,1,201,202,34
level_729,0,187,202,33
level_730,1,201,202,44
level_731,1,201,202,42
level_732,1,201,202,42
level_733,1,201,202,39
level_734,1,201,202,41
level_735,1,201,202,43
level_736,0,188,202,28
level_737,1,201,202,27
level_738,0,104,202,35
level_739,0,153,202,39
level_740,1,201,202,42
level_741,1,201,202,45
level_742,0,133,202,36
level_743,1,201,202,42
level_744,0,182,202,39
level_745,1,201,202,33
level_746,1,201,202,31
level_747,1,201,202,36
level_748,1,201,202,45
level_749,1,201,202,36
level_750,1,201,202,37
level_751,1,201,202,39
level_752,1,201,202,36
level_753,1,201,202,24
level_754,1,201,202,31
level_755,1,201,202,22
level_756,0,193,202,28
level_757,1,201,202,20
level_758,0,111,202,42
level_759,1,201,202,35
level_760,1,201,202,32
level_761,0,179,202,42
level_762,1,201,202,22
level_763,1,201,202,21
level_764,1,201,202,35
level_765,0,178,202,31
level_766,1,201,202,45
level_767,1,201,202,37
level_768,0,172,202,42
level_769,1,201,202,26
level_770,1,201,202,38
level_771,1,201,202,26
level_772,1,201,202,40
level_773,1,201,202,24
level_774,1,201,202,24
level_775,1,201,202,39
level_776,0,182,202,35
level_777,1,201,202,41
level_778,0,165,202,24
level_779,1,201,202,41
level_780,1,201,202,33
level_781,0,190,202,25
level_782,1,201,202,38
level_783,1,201,202,21
level_784,1,201,202,44
level_785,1,201,202,40
level_786,1,201,202,30
level_787,1,201,202,43
level_788,1,201,202,33
level_789,1,201,202,23
level_790,1,201,202,32
level_791,1,201,202,37
level_792,1,201,202,24
level_793,0,158,202,43
level_794,1,201,202,42
level_795,1,201,202,38
level_796,1,201,202,41
level_797,1,201,202,44
level_798,1,201,202,41
level_799,1,201,202,30
level_800,1,201,202,24
level_801,1,201,202,45
level_802,1,201,202,31
level_803,1,201,202,22
level_804,1,201,202,38
level_805,1,201,202,24
level_806,0,126,202,30
level_807,0,181,202,31
level_808,1,201,202,27
level_809,1,201,202,36
level_810,0,184,202,21
level_811,1,201,202,39
level_812,1,201,202,21
level_813,1,201,202,31
level_814,1,201,202,29
level_815,0,195,202,34
level_816,1,201,202,36
level_817,1,201,202,32
level_818,1,201,202,33
level_819,1,201,202,34
level_820,1,201,202,23
level_821,1,201,202,33
level_822,1,201,202,25
level_823,1,201,202,29
level_824,0,174,202,33
level_825,0,174,202,39
level_826,0,116,202,34
level_827,1,201,202,25
level_828,0,161,202,40
level_829,1,201,202,25
level_830,0,103,202,29
level_831,1,201,202,42
level_832,1,201,202,27
level_833,0,149,202,31
level_834,1,201,202,24
level_835,0,158,202,42
level_836,1,201,202,24
level_837,1,201,202,39
level_838,1,201,202,37
level_839,1,201,202,36
level_840,1,201,202,25
level_841,0,157,202,43
level_842,1,201,202,43
level_843,1,201,202,28
level_844,0,114,202,32
level_845,1,201,202,43
level_846,1,201,202,29
level_847,0,113,202,35
level_848,1,201,202,37
level_849,1,201,202,39
level_850,1,201,202,25
level_851,0,196,202,35
level_852,1,201,202,32
level_853,1,201,202,45
level_854,1,201,202,39
level_855,0,111,202,34
level_856,1,201,202,45
level_857,0,116,202,32
level_858,1,201,202,24
level_859,0,153,202,26
level_860,1,201,202,42
level_861,1,201,202,26
level_862,1,201,202,25
level_863,1,201,202,45
level_864,1,201,202,37
level_865,1,201,202,37
level_866,1,201,202,36
level_867,1,201,202,31
level_868,1,201,202,40
level_869,1,201,202,32
level_870,1,201,202,36
level_871,0,124,202,34
level_872,1,201,202,44
level_873,1,201,202,28
level_874,1,201,202,27
level_875,1,201,202,38
level_876,0,113,202,23
level_877,1,201,202,28
level_878,1,201,202,37
level_879,1,201,202,32
level_880,1,201,202,25
level_881,1,201,202,31
level_882,1,201,202,31
level_883,1,201,202,40
level_884,0,160,202,30
level_885,1,201,202,28
level_886,1,201,202,30
level_887,1,201,202,24
level_888,1,201,202,25
level_889,1,201,202,22
level_890,0,187,202,35
level_891,1,201,202,23
level_892,1,201,202,22
level_893,1,201,202,39
level_894,1,201,202,45
level_895,1,201,202,24
level_896,0,100,202,21
level_897,1,201,202,31
level_898,1,201,202,37
level_899,1,201,202,22
level_900,1,201,202,43
level_901,1,201,202,27
level_902,1,201,202,41
level_903,1,201,202,38
level_904,1,201,202,27
level_905,1,201,202,43
level_906,0,156,202,39
level_907,1,201,202,27
level_908,0,135,202,23
level_909,1,201,202,33
level_910,1,201,202,37
level_911,1,201,202,26
level_912,0,169,202,21
level_913,1,201,202,31
level_914,1,201,202,36
level_915,1,201,202,40
level_916,0,144,202,35
level_917,1,201,202,21
level_918,1,201,202,23
level_919,0,138,202,22
level_920,1,201,202,39
level_921,1,201,202,26
level_922,1,201,202,36
level_923,1,201,202,42
level_924,1,201,202,42
level_925,1,201,202,31
level_926,0,109,202,25
level_927,0,195,202,27
level_928,1,201,202,33
level_929,0,171,202,45
level_930,1,201,202,28
level_931,1,201,202,29
level_932,1,201,202,45
level_933,1,201,202,39
level_934,1,201,202,28
level_935,0,118,202,30
level_936,0,135,202,35
level_937,1,201,202,42
level_938,1,201,202,25
level_939,0,157,202,30
level_940,1,201,202,35
level_941,1,201,202,36
level_942,1,201,202,22
level_943,1,201,202,43
level_944,1,201,202,39
level_945,1,201,202,40
level_946,1,201,202,26
level_947,0,118,202,40
level_948,1,201,202,40
level_949,0,159,202,42
level_950,1,201,202,40
level_951,1,201,202,26
level_952,1,201,202,43
level_953,1,201,202,36
level_954,0,131,202,40
level_955,1,201,202,22
level_956,1,201,202,33
level_957,1,201,202,44
level_958,1,201,202,32
level_959,1,201,202,32
level_960,1,201,202,26
level_961,1,201,202,44
level_962,1,201,202,30
level_963,1,201,202,42
level_964,1,201,202,27
level_965,1,201,202,22
level_966,1,201,202,40
level_967,0,141,202,27
level_968,0,148,202,26
level_969,1,201,202,28
level_970,1,201,202,36
level_971,1,201,202,42
level_972,1,201,202,20
level_973,1,201,202,34
level_974,1,201,202,43
level_975,1,201,202,31
level_976,1,201,202,25
level_977,1,201,202,38
level_978,1,201,202,37
level_979,1,201,202,45
level_980,0,128,202,29
level_981,1,201,202,28
level_982,1,201,202,41
level_983,0,188,202,27
level_984,1,201,202,23
level_985,0,117,202,20
level_986,0,182,202,30
level_987,1,201,202,35
level_988,0,177,202,27
level_989,1,201,202,31
level_990,1,201,202,43
level_991,1,201,202,25
level_992,0,153,202,41
level_993,1,201,202,33
level_994,1,201,202,33
level_995,1,201,202,31
level_996,1,201,202,35
level_997,1,201,202,33
level_998,0,172,202,28
level_999,0,129,202,43
level_1000,1,201,202,42
