level,result,block_reached,total_length,time
level_93.txt,0,30,91,45
level_94.txt,1,115,115,18
level_95.txt,1,104,104,17
level_96.txt,1,80,80,15
level_97.txt,1,114,114,19
level_98.txt,0,49,134,6
level_99.txt,0,101,109,19
level_100.txt,1,100,100,15
level_101.txt,1,102,102,31
level_102.txt,1,104,104,21
level_103.txt,1,111,111,17
level_104.txt,0,60,106,45
level_105.txt,1,110,110,16
level_106.txt,1,100,100,14
level_107.txt,0,24,101,45
level_108.txt,1,107,107,17
level_109.txt,0,38,122,5
level_110.txt,1,109,109,16
level_111.txt,1,98,98,16
level_112.txt,0,104,120,12
level_113.txt,1,109,109,15
level_114.txt,0,69,85,45
level_115.txt,0,43,82,45
level_116.txt,1,107,107,16
level_117.txt,1,103,103,15
level_118.txt,0,35,110,45
level_119.txt,1,99,99,14
level_120.txt,1,118,118,17
level_121.txt,1,97,97,15
level_122.txt,0,48,99,45
level_123.txt,1,96,96,20
level_124.txt,0,30,87,45
level_125.txt,0,107,113,12
level_126.txt,1,111,111,17
level_127.txt,1,108,108,16
level_128.txt,0,21,100,45
level_129.txt,0,29,116,3
level_130.txt,1,86,86,13
level_131.txt,0,41,63,45
level_132.txt,1,130,130,20
level_133.txt,0,45,96,45
level_134.txt,1,82,82,14
level_135.txt,1,28,28,7
level_136.txt,0,22,92,3
level_137.txt,0,17,98,2
level_138.txt,0,88,107,45
level_139.txt,0,20,117,45
level_140.txt,0,73,76,10
level_141.txt,0,38,105,45
level_142.txt,1,103,103,15
level_143.txt,0,106,108,17
level_144.txt,1,104,104,17
level_145.txt,0,42,116,45
level_146.txt,0,43,107,6
level_147.txt,1,100,100,16
level_148.txt,1,117,117,18
level_149.txt,0,78,91,10
level_150.txt,1,93,93,15
level_151.txt,1,96,96,15
level_152.txt,0,69,106,9
level_153.txt,1,94,94,16
level_154.txt,0,36,82,45
level_155.txt,1,104,104,16
level_156.txt,0,25,89,45
level_157.txt,1,91,91,21
level_158.txt,1,83,83,13
level_159.txt,0,14,80,45
level_160.txt,1,100,100,16
level_161.txt,1,108,108,16
level_162.txt,0,23,89,3
level_163.txt,1,109,109,18
level_164.txt,0,34,112,45
level_165.txt,1,118,118,17
level_166.txt,0,108,118,13
level_167.txt,1,62,62,11
level_168.txt,0,24,92,45
level_169.txt,0,30,106,45
level_170.txt,0,82,113,10
level_171.txt,1,104,104,15
level_172.txt,0,51,116,6
level_173.txt,1,135,135,19
level_174.txt,1,91,91,15
level_175.txt,1,109,109,18
level_176.txt,1,80,80,16
level_177.txt,0,23,111,45
level_178.txt,1,98,98,16
level_179.txt,0,21,75,45
level_180.txt,1,120,120,21
level_181.txt,1,98,98,16
level_182.txt,1,117,117,17
level_183.txt,0,64,98,45
level_184.txt,1,98,98,15
level_185.txt,0,49,98,45
level_186.txt,0,29,89,6
level_187.txt,1,101,101,17
level_188.txt,0,52,139,7
level_189.txt,1,108,108,17
level_190.txt,1,92,92,16
level_191.txt,0,27,106,3
level_192.txt,1,104,104,16
level_193.txt,1,96,96,15
level_194.txt,1,101,101,15
level_195.txt,1,112,112,16
level_196.txt,0,102,109,12
level_197.txt,1,118,118,19
level_198.txt,0,75,94,45
level_199.txt,0,70,94,7
level_200.txt,0,86,122,10
level_201.txt,1,71,71,13
level_202.txt,0,36,77,45
level_203.txt,1,112,112,17
level_204.txt,0,75,100,14
level_205.txt,0,44,97,9
level_206.txt,0,87,99,13
level_207.txt,1,106,106,19
level_208.txt,0,13,122,4
level_209.txt,0,19,100,45
level_210.txt,1,92,92,14
level_211.txt,1,107,107,16
level_212.txt,0,89,118,45
level_213.txt,1,106,106,16
level_214.txt,1,105,105,17
level_215.txt,1,82,82,13
level_216.txt,1,97,97,14
level_217.txt,1,108,108,18
level_218.txt,0,91,99,13
level_219.txt,1,111,111,17
level_220.txt,0,61,87,45
level_221.txt,1,109,109,16
level_222.txt,0,50,129,7
level_223.txt,1,91,91,16
level_224.txt,1,100,100,16
level_225.txt,0,88,91,12
level_226.txt,0,76,112,8
level_227.txt,0,98,105,12
level_228.txt,1,91,91,16
level_229.txt,0,84,134,10
level_230.txt,0,98,99,12
level_231.txt,1,108,108,16
level_232.txt,1,94,94,14
level_233.txt,1,127,127,18
level_234.txt,1,83,83,14
level_235.txt,0,20,83,45
level_236.txt,1,89,89,19
level_237.txt,0,47,102,45
level_238.txt,1,103,103,16
level_239.txt,1,102,102,16
level_240.txt,0,95,123,45
level_241.txt,0,43,88,45
level_242.txt,0,44,93,45
level_243.txt,0,53,102,45
level_244.txt,1,92,92,15
level_245.txt,0,28,101,4
level_246.txt,1,109,109,16
level_247.txt,0,99,106,45
level_248.txt,1,104,104,15
level_249.txt,1,101,101,16
level_250.txt,1,97,97,15
level_251.txt,0,36,118,5
level_252.txt,0,37,112,44
level_253.txt,1,100,100,16
level_254.txt,0,68,102,9
level_255.txt,0,63,125,8
level_256.txt,1,95,95,19
level_257.txt,0,85,92,16
level_258.txt,0,11,104,2
level_259.txt,0,38,82,45
level_260.txt,1,118,118,19
level_261.txt,1,125,125,19
level_262.txt,0,50,85,45
level_263.txt,1,105,105,17
level_264.txt,1,98,98,18
level_265.txt,1,101,101,16
level_266.txt,1,120,120,18
level_267.txt,1,90,90,14
level_268.txt,1,103,103,16
level_269.txt,1,121,121,18
level_270.txt,0,8,108,45
level_271.txt,0,27,99,45
level_272.txt,1,89,89,16
level_273.txt,1,106,106,16
level_274.txt,1,110,110,16
level_275.txt,1,106,106,16
level_276.txt,1,96,96,15
level_277.txt,1,111,111,17
level_278.txt,0,102,107,11
level_279.txt,0,20,79,45
level_280.txt,1,114,114,17
level_281.txt,0,20,106,45
level_282.txt,1,107,107,16
level_283.txt,1,111,111,17
level_284.txt,0,93,117,45
level_285.txt,1,85,85,14
level_286.txt,1,70,70,12
level_287.txt,1,108,108,17
level_288.txt,1,79,79,14
level_289.txt,1,108,108,17
level_290.txt,0,21,100,45
level_291.txt,0,65,101,8
level_292.txt,0,72,87,45
level_293.txt,0,53,112,45
level_294.txt,1,80,80,30
level_295.txt,0,17,105,45
level_296.txt,1,91,91,15
level_297.txt,1,93,93,14
level_298.txt,0,46,99,45
level_299.txt,1,118,118,16
level_300.txt,1,119,119,17
level_301.txt,0,84,98,11
level_302.txt,1,110,110,17
level_303.txt,1,81,81,14
level_304.txt,1,82,82,14
level_305.txt,0,76,79,45
level_306.txt,0,60,93,45
level_307.txt,1,79,79,14
level_308.txt,1,116,116,18
level_309.txt,1,89,89,14
level_310.txt,1,95,95,15
level_311.txt,1,89,89,14
level_312.txt,1,113,113,18
level_313.txt,0,116,128,13
level_314.txt,1,100,100,18
level_315.txt,0,88,113,10
level_316.txt,1,95,95,15
level_317.txt,0,60,116,45
level_318.txt,1,68,68,12
level_319.txt,1,122,122,19
level_320.txt,0,88,110,12
level_321.txt,0,54,90,6
level_322.txt,1,92,92,14
level_323.txt,0,43,109,5
level_324.txt,0,22,106,45
level_325.txt,1,97,97,16
level_326.txt,0,68,89,45
level_327.txt,0,10,89,45
level_328.txt,1,97,97,17
level_329.txt,0,34,82,45
level_330.txt,0,22,103,45
level_331.txt,1,75,75,14
level_332.txt,0,36,91,5
level_333.txt,0,72,101,45
level_334.txt,1,91,91,14
level_335.txt,1,95,95,15
level_336.txt,0,83,93,9
level_337.txt,1,97,97,27
level_338.txt,0,34,96,45
level_339.txt,0,42,137,6
level_340.txt,1,98,98,15
level_341.txt,1,96,96,14
level_342.txt,0,82,89,11
level_343.txt,1,90,90,18
level_344.txt,0,33,100,45
level_345.txt,0,57,114,6
level_346.txt,1,88,88,14
level_347.txt,0,17,93,45
level_348.txt,1,95,95,14
level_349.txt,1,96,96,15
level_350.txt,1,99,99,15
level_351.txt,0,25,86,45
level_352.txt,1,108,108,17
level_353.txt,0,76,88,9
level_354.txt,1,100,100,15
level_355.txt,0,17,93,45
level_356.txt,1,101,101,17
level_357.txt,1,109,109,16
level_358.txt,1,102,102,15
level_359.txt,1,105,105,16
level_360.txt,0,28,103,45
level_361.txt,0,112,115,12
level_362.txt,1,105,105,16
level_363.txt,1,98,98,15
level_364.txt,1,105,105,17
level_365.txt,1,109,109,17
level_366.txt,1,110,110,17
level_367.txt,1,83,83,13
level_368.txt,1,108,108,17
level_369.txt,1,101,101,15
level_370.txt,0,42,108,5
level_371.txt,0,23,97,45
level_372.txt,0,73,88,9
level_373.txt,1,105,105,16
level_374.txt,0,10,88,45
level_375.txt,0,28,100,3
level_376.txt,1,118,118,17
level_377.txt,1,94,94,14
level_378.txt,0,66,87,45
level_379.txt,0,103,126,12
level_380.txt,0,36,123,5
level_381.txt,0,32,85,45
level_382.txt,1,81,81,13
level_383.txt,0,95,102,12
level_384.txt,0,88,117,11
level_385.txt,1,104,104,16
level_386.txt,1,127,127,19
level_387.txt,1,85,85,13
level_388.txt,1,84,84,14
level_389.txt,1,90,90,16
level_390.txt,1,98,98,15
level_391.txt,0,21,109,45
level_392.txt,1,123,123,18
level_393.txt,1,115,115,18
level_394.txt,1,90,90,15
level_395.txt,0,135,139,16
level_396.txt,0,10,108,45
level_397.txt,1,114,114,18
level_398.txt,0,36,72,45
level_399.txt,1,94,94,15
level_400.txt,1,100,100,30
level_401.txt,1,102,102,18
level_402.txt,1,108,108,19
level_403.txt,1,120,120,19
level_404.txt,1,92,92,14
level_405.txt,1,109,109,18
level_406.txt,1,117,117,18
level_407.txt,1,94,94,16
level_408.txt,1,95,95,15
level_409.txt,0,82,98,10
level_410.txt,1,107,107,17
level_411.txt,0,52,162,6
level_412.txt,0,41,76,8
level_413.txt,1,92,92,16
level_414.txt,1,95,95,16
level_415.txt,1,103,103,16
level_416.txt,1,126,126,20
level_417.txt,1,111,111,17
level_418.txt,1,123,123,17
level_419.txt,1,125,125,18
level_420.txt,0,68,99,45
level_421.txt,1,93,93,15
level_422.txt,1,92,92,15
level_423.txt,1,63,63,11
level_424.txt,1,84,84,15
level_425.txt,1,98,98,15
level_426.txt,1,103,103,15
level_427.txt,1,80,80,14
level_428.txt,1,114,114,17
level_429.txt,0,40,79,45
level_430.txt,1,102,102,16
level_431.txt,0,86,97,45
level_432.txt,1,93,93,15
level_433.txt,1,118,118,17
level_434.txt,1,116,116,17
level_435.txt,1,47,47,9
level_436.txt,1,108,108,17
level_437.txt,1,97,97,15
level_438.txt,1,107,107,16
level_439.txt,1,104,104,16
level_440.txt,1,99,99,16
level_441.txt,1,94,94,16
level_442.txt,0,43,132,4
level_443.txt,1,112,112,17
level_444.txt,1,108,108,16
level_445.txt,0,73,88,45
level_446.txt,0,79,87,8
level_447.txt,1,115,115,18
level_448.txt,0,18,105,45
level_449.txt,1,87,87,14
level_450.txt,1,96,96,17
level_451.txt,0,47,76,5
level_452.txt,1,118,118,18
level_453.txt,1,106,106,16
level_454.txt,1,91,91,15
level_455.txt,1,83,83,13
level_456.txt,1,114,114,23
level_457.txt,0,74,98,45
level_458.txt,0,17,109,45
level_459.txt,1,94,94,17
level_460.txt,0,80,95,45
level_461.txt,0,31,92,45
level_462.txt,1,121,121,20
level_463.txt,1,102,102,16
level_464.txt,1,105,105,16
level_465.txt,1,98,98,15
level_466.txt,0,22,94,45
level_467.txt,1,94,94,15
level_468.txt,1,101,101,19
level_469.txt,1,105,105,16
level_470.txt,0,59,101,45
level_471.txt,1,42,42,9
level_472.txt,0,42,104,45
level_473.txt,1,100,100,15
level_474.txt,0,82,103,45
level_475.txt,1,71,71,12
level_476.txt,0,112,120,16
level_477.txt,1,124,124,18
level_478.txt,1,93,93,15
level_479.txt,1,106,106,17
level_480.txt,1,105,105,15
level_481.txt,1,108,108,16
level_482.txt,1,104,104,16
level_483.txt,1,103,103,16
level_484.txt,1,93,93,18
level_485.txt,0,86,111,45
level_486.txt,1,83,83,15
level_487.txt,0,66,103,13
level_488.txt,1,71,71,12
level_489.txt,1,111,111,17
level_490.txt,0,68,109,8
level_491.txt,0,62,72,15
level_492.txt,1,99,99,15
level_493.txt,1,93,93,15
level_494.txt,0,31,103,7
level_495.txt,0,41,88,45
level_496.txt,1,107,107,17
level_497.txt,1,75,75,13
level_498.txt,0,78,85,9
level_499.txt,1,80,80,14
level_500.txt,0,57,116,45
level_501.txt,1,94,94,15
level_502.txt,1,82,82,13
level_503.txt,1,121,121,18
level_504.txt,0,37,110,45
level_505.txt,0,22,74,45
level_506.txt,0,78,111,10
level_507.txt,0,94,103,19
level_508.txt,1,115,115,18
level_509.txt,1,101,101,16
level_510.txt,1,105,105,19
level_511.txt,1,115,115,16
level_512.txt,0,30,104,3
level_513.txt,0,51,126,5
level_514.txt,0,87,105,45
level_515.txt,1,89,89,14
level_516.txt,1,105,105,16
level_517.txt,1,115,115,20
level_518.txt,0,111,123,13
level_519.txt,0,95,104,17
level_520.txt,1,103,103,16
level_521.txt,1,88,88,15
level_522.txt,1,100,100,16
level_523.txt,1,84,84,13
level_524.txt,1,113,113,19
level_525.txt,1,104,104,20
level_526.txt,1,114,114,17
level_527.txt,1,124,124,17
level_528.txt,1,86,86,14
level_529.txt,0,32,103,4
level_530.txt,1,123,123,18
level_531.txt,1,105,105,17
level_532.txt,0,65,115,9
level_533.txt,1,101,101,15
level_534.txt,0,66,120,7
level_535.txt,1,98,99,12
level_536.txt,1,85,85,14
level_537.txt,1,118,118,18
level_538.txt,1,84,84,14
level_539.txt,1,120,120,18
level_540.txt,1,109,109,18
level_541.txt,1,87,87,13
level_542.txt,1,113,113,17
level_543.txt,1,115,115,18
level_544.txt,1,113,113,16
level_545.txt,1,96,96,16
level_546.txt,0,56,77,7
level_547.txt,1,88,88,17
level_548.txt,1,96,96,17
level_549.txt,1,81,81,13
level_550.txt,1,113,113,18
level_551.txt,1,112,112,17
level_552.txt,0,29,87,45
level_553.txt,1,106,106,16
level_554.txt,0,56,91,45
level_555.txt,1,119,119,17
level_556.txt,1,83,83,14
level_557.txt,1,97,97,15
level_558.txt,1,109,109,17
level_559.txt,1,123,123,19
level_560.txt,1,97,97,15
level_561.txt,1,108,108,17
level_562.txt,0,55,116,45
level_563.txt,0,89,130,11
level_564.txt,1,101,101,16
level_565.txt,1,111,111,18
level_566.txt,1,110,110,18
level_567.txt,1,102,102,15
level_568.txt,0,27,89,3
level_569.txt,1,95,95,15
level_570.txt,1,77,77,15
level_571.txt,1,119,119,19
level_572.txt,0,32,85,45
level_573.txt,1,113,113,20
level_574.txt,0,58,90,11
level_575.txt,1,91,91,14
level_576.txt,1,99,99,17
level_577.txt,1,119,119,17
level_578.txt,1,84,84,14
level_579.txt,0,80,108,11
level_580.txt,1,134,134,20
level_581.txt,0,62,88,45
level_582.txt,1,109,109,18
level_583.txt,1,87,87,14
level_584.txt,1,99,99,14
level_585.txt,0,40,106,45
level_586.txt,1,106,106,16
level_587.txt,0,96,112,11
level_588.txt,1,112,112,18
level_589.txt,1,81,81,15
level_590.txt,1,107,107,18
level_591.txt,0,11,94,45
level_592.txt,1,116,116,18
level_593.txt,1,101,101,16
level_594.txt,1,89,89,17
level_595.txt,1,97,97,15
level_596.txt,1,106,106,17
level_597.txt,1,117,117,18
level_598.txt,1,108,108,17
level_599.txt,1,115,115,17
level_600.txt,1,99,99,16
level_601.txt,1,105,105,16
level_602.txt,1,111,111,17
level_603.txt,1,91,91,14
level_604.txt,0,61,113,45
level_605.txt,0,24,131,21
level_606.txt,1,101,101,18
level_607.txt,0,46,105,45
level_608.txt,0,79,83,9
level_609.txt,0,49,104,5
level_610.txt,1,75,75,36
level_611.txt,0,17,97,2
level_612.txt,0,56,62,45
level_613.txt,0,17,83,45
level_614.txt,0,53,160,8
level_615.txt,1,109,109,18
level_616.txt,0,75,97,45
level_617.txt,1,112,112,17
level_618.txt,1,98,98,18
level_619.txt,1,118,118,18
level_620.txt,1,93,93,15
level_621.txt,0,69,94,45
level_622.txt,1,103,103,16
level_623.txt,1,87,87,14
level_624.txt,1,94,94,15
level_625.txt,1,102,102,16
level_626.txt,1,101,101,15
level_627.txt,1,92,92,15
level_628.txt,0,17,105,45
level_629.txt,1,100,100,15
level_630.txt,0,50,137,5
level_631.txt,1,90,90,13
level_632.txt,1,98,98,15
level_633.txt,1,102,102,15
level_634.txt,1,96,96,15
level_635.txt,1,92,92,14
level_636.txt,0,39,96,45
level_637.txt,1,106,106,16
level_638.txt,1,95,95,15
level_639.txt,0,81,102,45
level_640.txt,0,47,82,45
level_641.txt,1,87,87,14
level_642.txt,0,105,132,14
level_643.txt,0,28,96,3
level_644.txt,0,74,116,10
level_645.txt,1,98,98,15
level_646.txt,1,112,112,17
level_647.txt,1,112,112,17
level_648.txt,1,100,100,17
level_649.txt,1,120,120,19
level_650.txt,1,68,68,14
level_651.txt,0,104,135,11
level_652.txt,1,117,117,18
level_653.txt,0,48,111,45
level_654.txt,1,105,105,16
level_655.txt,1,105,105,17
level_656.txt,0,43,100,45
level_657.txt,1,107,107,17
level_658.txt,1,105,105,15
level_659.txt,1,108,108,17
level_660.txt,1,104,104,16
level_661.txt,1,97,97,14
level_662.txt,1,106,106,16
level_663.txt,1,82,82,14
level_664.txt,1,87,87,14
level_665.txt,1,111,111,18
level_666.txt,1,95,95,16
level_667.txt,1,103,103,15
level_668.txt,1,93,93,14
level_669.txt,1,112,112,16
level_670.txt,1,115,115,17
level_671.txt,1,109,109,18
level_672.txt,1,83,83,14
level_673.txt,1,75,75,14
level_674.txt,0,70,114,9
level_675.txt,1,94,94,15
level_676.txt,1,89,89,16
level_677.txt,0,69,101,45
level_678.txt,1,106,106,17
level_679.txt,1,114,114,17
level_680.txt,1,104,104,16
level_681.txt,1,121,121,19
level_682.txt,1,102,102,16
level_683.txt,1,120,120,17
level_684.txt,0,89,116,12
level_685.txt,1,30,30,8
level_686.txt,0,109,113,45
level_687.txt,1,98,98,15
level_688.txt,1,107,107,17
level_689.txt,1,74,74,14
level_690.txt,0,125,166,15
level_691.txt,0,57,92,45
level_692.txt,0,44,105,5
level_693.txt,1,111,111,16
level_694.txt,1,90,90,15
level_695.txt,0,36,167,4
level_696.txt,1,83,83,14
level_697.txt,1,100,100,16
level_698.txt,1,105,105,16
level_699.txt,1,104,104,16
level_700.txt,1,99,99,15
level_701.txt,0,103,120,17
level_702.txt,1,107,107,16
level_703.txt,1,79,79,13
level_704.txt,0,82,97,10
level_705.txt,0,33,137,6
level_706.txt,1,70,70,12
level_707.txt,1,73,73,12
level_708.txt,0,63,91,45
level_709.txt,0,86,92,10
level_710.txt,0,67,83,28
level_711.txt,1,120,120,19
level_712.txt,0,89,96,45
level_713.txt,1,114,114,18
level_714.txt,1,121,121,17
level_715.txt,0,93,103,25
level_716.txt,1,118,118,18
level_717.txt,1,99,99,17
level_718.txt,0,50,71,6
level_719.txt,0,33,125,45
level_720.txt,0,45,102,27
level_721.txt,0,35,93,45
level_722.txt,0,41,126,4
level_723.txt,0,60,112,7
level_724.txt,0,42,128,6
level_725.txt,0,83,104,45
level_726.txt,1,93,93,15
level_727.txt,1,79,79,14
level_728.txt,0,38,113,45
level_729.txt,1,115,115,18
level_730.txt,0,22,92,45
level_731.txt,1,100,100,15
level_732.txt,1,104,104,17
level_733.txt,0,46,116,5
level_734.txt,0,26,64,45
level_735.txt,1,32,32,8
level_736.txt,1,103,103,16
level_737.txt,1,114,114,19
level_738.txt,1,104,104,16
level_739.txt,0,27,98,3
level_740.txt,1,94,94,14
level_741.txt,0,30,132,3
level_742.txt,1,102,102,15
level_743.txt,0,28,109,45
level_744.txt,1,101,101,15
level_745.txt,0,63,97,45
level_746.txt,0,24,81,45
level_747.txt,1,112,112,17
level_748.txt,1,114,114,18
level_749.txt,1,119,119,18
level_750.txt,0,84,88,9
level_751.txt,1,87,87,14
level_752.txt,1,95,95,14
level_753.txt,1,92,92,17
level_754.txt,1,111,111,16
level_755.txt,0,54,99,45
level_756.txt,1,109,109,17
level_757.txt,0,48,89,5
level_758.txt,0,44,91,5
level_759.txt,1,98,98,16
level_760.txt,1,97,97,17
level_761.txt,1,73,73,13
level_762.txt,0,105,115,12
level_763.txt,0,19,99,45
level_764.txt,0,94,101,15
level_765.txt,1,88,88,14
level_766.txt,0,63,107,45
level_767.txt,1,93,93,16
level_768.txt,1,98,98,15
level_769.txt,0,101,109,11
level_770.txt,1,108,108,17
level_771.txt,0,33,83,45
level_772.txt,0,69,87,45
level_773.txt,1,98,98,16
level_774.txt,1,107,107,18
level_775.txt,0,78,87,45
level_776.txt,1,89,89,16
level_777.txt,1,79,79,12
level_778.txt,0,38,98,11
level_779.txt,0,91,124,11
level_780.txt,1,106,106,17
level_781.txt,1,93,93,15
level_782.txt,0,26,159,3
level_783.txt,0,61,111,27
level_784.txt,1,94,94,14
level_785.txt,1,118,118,17
level_786.txt,1,102,102,16
level_787.txt,0,39,120,5
level_788.txt,0,65,102,45
level_789.txt,1,85,85,20
level_790.txt,1,108,108,16
level_791.txt,0,67,72,45
level_792.txt,0,54,88,45
level_793.txt,1,98,98,17
level_794.txt,0,22,91,45
level_795.txt,0,30,107,19
level_796.txt,1,115,115,18
level_797.txt,1,91,91,25
level_798.txt,1,82,82,13
level_799.txt,1,86,86,14
level_800.txt,1,73,73,14
level_801.txt,1,101,101,16
level_802.txt,1,119,119,18
level_803.txt,0,96,115,45
level_804.txt,1,101,101,17
level_805.txt,0,99,104,12
level_806.txt,0,72,100,44
level_807.txt,1,120,120,18
level_808.txt,1,100,100,17
level_809.txt,1,114,114,17
level_810.txt,1,91,91,14
level_811.txt,1,117,117,18
level_812.txt,1,102,102,17
level_813.txt,0,44,106,45
level_814.txt,0,38,107,45
level_815.txt,1,110,110,18
level_816.txt,0,86,100,10
level_817.txt,1,83,83,14
level_818.txt,0,57,93,45
level_819.txt,0,41,121,7
level_820.txt,1,128,128,19
level_821.txt,1,103,103,15
level_822.txt,0,45,95,45
level_823.txt,1,102,102,16
level_824.txt,1,116,116,18
level_825.txt,0,44,94,45
level_826.txt,1,112,112,16
level_827.txt,1,113,113,18
level_828.txt,1,108,108,17
level_829.txt,1,71,71,13
level_830.txt,1,96,96,17
level_831.txt,1,103,103,16
level_832.txt,0,62,107,6
level_833.txt,1,101,101,16
level_834.txt,1,67,67,12
level_835.txt,1,94,94,16
level_836.txt,0,112,121,12
level_837.txt,1,91,91,14
level_838.txt,1,94,94,14
level_839.txt,0,42,98,45
level_840.txt,1,102,102,16
level_841.txt,1,106,106,16
level_842.txt,0,28,87,3
level_843.txt,1,101,101,17
level_844.txt,1,95,95,17
level_845.txt,1,78,78,13
level_846.txt,1,99,99,18
level_847.txt,1,98,98,16
level_848.txt,1,110,110,18
level_849.txt,1,103,103,17
level_850.txt,1,95,95,14
level_851.txt,1,98,98,19
level_852.txt,1,110,110,16
level_853.txt,0,12,107,45
level_854.txt,0,33,105,4
level_855.txt,1,86,86,14
level_856.txt,1,106,106,16
level_857.txt,1,85,85,13
level_858.txt,1,108,108,17
level_859.txt,0,88,105,12
level_860.txt,0,48,96,45
level_861.txt,1,106,106,20
level_862.txt,0,41,87,45
level_863.txt,0,49,94,45
level_864.txt,1,101,101,16
level_865.txt,0,102,106,12
level_866.txt,1,97,97,15
level_867.txt,1,115,115,17
level_868.txt,1,92,92,14
level_869.txt,1,108,108,16
level_870.txt,0,90,109,45
level_871.txt,1,99,99,16
level_872.txt,1,80,80,14
level_873.txt,1,117,117,18
level_874.txt,1,106,106,18
level_875.txt,1,102,102,16
level_876.txt,1,70,70,13
level_877.txt,1,92,92,15
level_878.txt,1,90,90,14
level_879.txt,0,8,92,45
level_880.txt,1,106,106,17
level_881.txt,1,97,97,16
level_882.txt,1,103,103,17
level_883.txt,1,113,113,17
level_884.txt,1,106,106,16
level_885.txt,1,95,95,14
level_886.txt,1,122,122,18
level_887.txt,0,20,114,45
level_888.txt,1,79,79,13
level_889.txt,1,90,90,15
level_890.txt,1,94,94,15
level_891.txt,0,22,110,3
level_892.txt,1,89,89,14
level_893.txt,1,100,100,15
level_894.txt,1,105,105,18
level_895.txt,1,70,70,12
level_896.txt,0,68,121,45
level_897.txt,1,99,99,15
level_898.txt,1,89,89,14
level_899.txt,1,112,112,17
level_900.txt,1,92,92,14
level_901.txt,0,57,108,45
level_902.txt,0,59,132,45
level_903.txt,1,114,114,16
level_904.txt,1,58,58,11
level_905.txt,1,101,101,16
level_906.txt,1,93,93,15
level_907.txt,0,23,94,9
level_908.txt,0,36,88,45
level_909.txt,1,112,112,17
level_910.txt,1,82,82,14
level_911.txt,1,105,105,18
level_912.txt,1,98,98,15
level_913.txt,0,57,114,6
level_914.txt,1,109,109,19
level_915.txt,1,83,83,14
level_916.txt,1,123,123,17
level_917.txt,1,110,110,17
level_918.txt,0,53,93,6
level_919.txt,0,63,86,45
level_920.txt,1,115,115,17
level_921.txt,1,101,101,16
level_922.txt,1,103,103,16
level_923.txt,1,79,79,14
level_924.txt,0,72,130,10
level_925.txt,0,57,108,7
level_926.txt,1,70,70,12
level_927.txt,1,95,95,16
level_928.txt,1,96,96,16
level_929.txt,0,37,114,5
level_930.txt,1,89,89,16
