name,result,reached,length,time
level_112,1,201,202,25
level_113,1,201,202,45
level_114,1,201,202,22
level_115,1,201,202,34
level_116,1,201,202,30
level_117,1,201,202,28
level_118,1,201,202,42
level_119,1,201,202,37
level_120,1,201,202,35
level_121,1,201,202,25
level_122,1,201,202,42
level_123,1,201,202,34
level_124,0,151,202,43
level_125,1,201,202,45
level_126,0,170,202,28
level_127,1,201,202,40
level_128,0,123,202,29
level_129,1,201,202,24
level_130,1,201,202,31
level_131,0,145,202,37
level_132,1,201,202,29
level_133,1,201,202,41
level_134,0,196,202,40
level_135,1,201,202,21
level_136,1,201,202,31
level_137,0,129,202,24
level_138,1,201,202,34
level_139,1,201,202,30
level_140,1,201,202,32
level_141,1,201,202,26
level_142,1,201,202,34
level_143,0,118,202,22
level_144,1,201,202,22
level_145,0,131,202,42
level_146,1,201,202,41
level_147,1,201,202,32
level_148,1,201,202,25
level_149,0,160,202,38
level_150,1,201,202,32
level_151,1,201,202,21
level_152,0,120,202,23
level_153,1,201,202,43
level_154,1,201,202,27
level_155,1,201,202,34
level_156,1,201,202,34
level_157,0,162,202,40
level_158,0,125,202,40
level_159,1,201,202,32
level_160,1,201,202,21
level_161,1,201,202,26
level_162,0,153,202,25
level_163,0,131,202,35
level_164,0,151,202,24
level_165,1,201,202,38
level_166,1,201,202,42
level_167,0,200,202,24
level_168,1,201,202,31
level_169,1,201,202,34
level_170,1,201,202,36
level_171,1,201,202,38
level_172,1,201,202,20
level_173,0,185,202,45
level_174,0,133,202,27
level_175,1,201,202,24
level_176,1,201,202,42
level_177,1,201,202,36
level_178,1,201,202,31
level_179,0,193,202,21
level_180,1,201,202,32
level_181,1,201,202,34
level_182,1,201,202,34
level_183,0,187,202,38
level_184,1,201,202,40
level_185,1,201,202,33
level_186,1,201,202,29
level_187,1,201,202,36
level_188,0,124,202,24
level_189,1,201,202,45
level_190,1,201,202,42
level_191,0,177,202,39
level_192,1,201,202,32
level_193,1,201,202,45
level_194,0,147,202,31
level_195,0,158,202,43
level_196,1,201,202,32
level_197,0,154,202,23
level_198,0,190,202,29
level_199,0,174,202,40
level_200,0,109,202,42
level_201,1,201,202,43
level_202,0,126,202,45
level_203,1,201,202,34
level_204,1,201,202,35
level_205,1,201,202,45
level_206,1,201,202,40
level_207,1,201,202,23
level_208,1,201,202,21
level_209,0,153,202,34
level_210,1,201,202,21
level_211,1,201,202,27
level_212,1,201,202,26
level_213,1,201,202,30
level_214,1,201,202,22
level_215,1,201,202,32
level_216,1,201,202,42
level_217,1,201,202,39
level_218,0,168,202,30
level_219,1,201,202,26
level_220,1,201,202,28
level_221,1,201,202,21
level_222,0,117,202,25
level_223,1,201,202,22
level_224,1,201,202,32
level_225,1,201,202,31
level_226,0,117,202,29
level_227,1,201,202,21
level_228,1,201,202,28
level_229,0,114,202,22
level_230,1,201,202,33
level_231,1,201,202,23
level_232,1,201,202,42
level_233,1,201,202,27
level_234,1,201,202,24
level_235,1,201,202,37
level_236,0,152,202,21
level_237,1,201,202,34
level_238,1,201,202,24
level_239,1,201,202,31
level_240,1,201,202,45
level_241,1,201,202,29
level_242,1,201,202,43
level_243,1,201,202,41
level_244,1,201,202,27
level_245,0,133,202,45
level_246,1,201,202,25
level_247,1,201,202,20
level_248,1,201,202,38
level_249,1,201,202,21
level_250,1,201,202,31
level_251,1,201,202,44
level_252,1,201,202,26
level_253,1,201,202,29
level_254,0,168,202,30
level_255,0,182,202,23
level_256,1,201,202,38
level_257,1,201,202,31
level_258,1,201,202,37
level_259,0,114,202,34
level_260,1,201,202,26
level_261,1,201,202,28
level_262,1,201,202,29
level_263,1,201,202,43
level_264,1,201,202,35
level_265,0,123,202,27
level_266,1,201,202,42
level_267,0,161,202,34
level_268,1,201,202,35
level_269,1,201,202,43
level_270,1,201,202,42
level_271,1,201,202,38
level_272,1,201,202,40
level_273,1,201,202,30
level_274,0,135,202,31
level_275,1,201,202,36
level_276,1,201,202,23
level_277,1,201,202,45
level_278,1,201,202,30
level_279,1,201,202,31
level_280,1,201,202,24
level_281,1,201,202,45
level_282,1,201,202,24
level_283,0,110,202,40
level_284,1,201,202,27
level_285,1,201,202,20
level_286,0,146,202,26
level_287,1,201,202,25
level_288,0,153,202,41
level_289,0,129,202,38
level_290,1,201,202,35
level_291,1,201,202,42
level_292,1,201,202,34
level_293,1,201,202,42
level_294,1,201,202,26
level_295,1,201,202,31
level_296,0,169,202,39
level_297,1,201,202,31
level_298,0,140,202,37
level_299,1,201,202,37
level_300,0,171,202,43
level_301,0,136,202,28
level_302,0,139,202,30
level_303,1,201,202,30
level_304,1,201,202,27
level_305,0,111,202,45
level_306,0,195,202,43
level_307,1,201,202,21
level_308,1,201,202,44
level_309,0,178,202,34
level_310,1,201,202,42
level_311,0,200,202,35
level_312,0,146,202,26
level_313,1,201,202,24
level_314,1,201,202,45
level_315,1,201,202,34
level_316,0,199,202,36
level_317,1,201,202,31
level_318,1,201,202,43
level_319,0,175,202,24
level_320,1,201,202,33
level_321,1,201,202,38
level_322,1,201,202,27
level_323,1,201,202,40
level_324,1,201,202,34
level_325,1,201,202,26
level_326,0,184,202,36
level_327,1,201,202,34
level_328,1,201,202,35
level_329,1,201,202,27
level_330,1,201,202,36
level_331,1,201,202,34
level_332,1,201,202,24
level_333,1,201,202,26
level_334,1,201,202,21
level_335,1,201,202,39
level_336,1,201,202,25
level_337,0,139,202,28
level_338,1,201,202,37
level_339,1,201,202,38
level_340,1,201,202,32
level_341,1,201,202,37
level_342,0,166,202,24
level_343,1,201,202,26
level_344,1,201,202,45
level_345,1,201,202,33
level_346,1,201,202,41
level_347,0,145,202,28
level_348,1,201,202,42
level_349,1,201,202,20
level_350,1,201,202,31
level_351,1,201,202,36
level_352,0,199,202,22
level_353,1,201,202,44
level_354,1,201,202,26
level_355,1,201,202,31
level_356,1,201,202,25
level_357,1,201,202,43
level_358,1,201,202,24
level_359,1,201,202,31
level_360,1,201,202,24
level_361,1,201,202,45
level_362,1,201,202,28
level_363,1,201,202,35
level_364,1,201,202,34
level_365,1,201,202,31
level_366,1,201,202,45
level_367,1,201,202,26
level_368,1,201,202,43
level_369,1,201,202,24
level_370,0,112,202,38
level_371,0,120,202,44
level_372,1,201,202,35
level_373,1,201,202,41
level_374,1,201,202,29
level_375,1,201,202,22
level_376,1,201,202,20
level_377,1,201,202,43
level_378,1,201,202,32
level_379,1,201,202,44
level_380,1,201,202,43
level_381,1,201,202,39
level_382,1,201,202,31
level_383,1,201,202,36
level_384,0,165,202,22
level_385,1,201,202,32
level_386,1,201,202,24
level_387,1,201,202,39
level_388,1,201,202,43
level_389,1,201,202,43
level_390,1,201,202,38
level_391,1,201,202,24
level_392,1,201,202,28
level_393,1,201,202,34
level_394,1,201,202,24
level_395,0,155,202,26
level_396,0,149,202,29
level_397,1,201,202,30
level_398,1,201,202,36
level_399,1,201,202,26
level_400,1,201,202,27
level_401,0,128,202,33
level_402,1,201,202,25
level_403,1,201,202,30
level_404,1,201,202,20
level_405,1,201,202,30
level_406,1,201,202,26
level_407,1,201,202,36
level_408,1,201,202,36
level_409,1,201,202,43
level_410,1,201,202,40
level_411,1,201,202,40
level_412,1,201,202,34
level_413,1,201,202,40
level_414,0,126,202,21
level_415,1,201,202,36
level_416,1,201,202,35
level_417,1,201,202,29
level_418,0,158,202,39
level_419,0,135,202,43
level_420,0,125,202,45
level_421,1,201,202,23
level_422,1,201,202,39
level_423,1,201,202,42
level_424,0,123,202,40
level_425,1,201,202,29
level_426,1,201,202,40
level_427,1,201,202,22
level_428,1,201,202,27
level_429,1,201,202,38
level_430,1,201,202,42
level_431,1,201,202,24
level_432,1,201,202,37
level_433,1,201,202,36
level_434,1,201,202,31
level_435,1,201,202,21
level_436,1,201,202,33
level_437,1,201,202,37
level_438,1,201,202,44
level_439,1,201,202,45
level_440,1,201,202,37
level_441,1,201,202,45
level_442,1,201,202,32
level_443,1,201,202,34
level_444,1,201,202,43
level_445,1,201,202,37
level_446,1,201,202,43
level_447,1,201,202,21
level_448,1,201,202,26
level_449,1,201,202,37
level_450,0,136,202,24
level_451,1,201,202,33
level_452,1,201,202,43
level_453,0,135,202,24
level_454,0,145,202,45
level_455,1,201,202,22
level_456,1,201,202,34
level_457,1,201,202,44
level_458,1,201,202,20
level_459,1,201,202,22
level_460,0,155,202,40
level_461,1,201,202,29
level_462,1,201,202,27
level_463,1,201,202,22
level_464,1,201,202,40
level_465,1,201,202,45
level_466,1,201,202,33
level_467,0,161,202,24
level_468,0,190,202,35
level_469,1,201,202,22
level_470,1,201,202,32
level_471,0,170,202,41
level_472,1,201,202,39
level_473,1,201,202,44
level_474,0,113,202,36
level_475,1,201,202,42
level_476,1,201,202,34
level_477,0,181,202,20
level_478,1,201,202,40
level_479,1,201,202,43
level_480,1,201,202,44
level_481,1,201,202,32
level_482,1,201,202,45
level_483,1,201,202,37
level_484,1,201,202,24
level_485,1,201,202,25
level_486,0,181,202,38
level_487,1,201,202,34
level_488,1,201,202,42
level_489,1,201,202,26
level_490,1,201,202,35
level_491,0,108,202,30
level_492,1,201,202,37
level_493,1,201,202,36
level_494,1,201,202,28
level_495,0,116,202,22
level_496,1,201,202,20
level_497,1,201,202,38
level_498,1,201,202,28
level_499,1,201,202,39
level_500,0,195,202,24
level_501,1,201,202,32
level_502,1,201,202,45
level_503,1,201,202,26
level_504,1,201,202,39
level_505,0,128,202,44
level_506,1,201,202,37
level_507,1,201,202,34
level_508,1,201,202,41
level_509,0,150,202,20
level_510,1,201,202,32
level_511,1,201,202,40
level_512,1,201,202,37
level_513,1,201,202,32
level_514,1,201,202,35
level_515,1,201,202,28
level_516,1,201,202,36
level_517,0,149,202,34
level_518,1,201,202,29
level_519,0,103,202,39
level_520,1,201,202,37
level_521,0,130,202,31
level_522,1,201,202,44
level_523,1,201,202,43
level_524,1,201,202,32
level_525,0,162,202,30
level_526,1,201,202,27
level_527,1,201,202,22
level_528,1,201,202,34
level_529,1,201,202,37
level_530,1,201,202,22
level_531,0,119,202,28
level_532,1,201,202,29
level_533,1,201,202,36
level_534,1,201,202,29
level_535,1,201,202,29
level_536,1,201,202,22
level_537,1,201,202,25
level_538,1,201,202,41
level_539,1,201,202,20
level_540,1,201,202,31
level_541,0,169,202,32
level_542,1,201,202,37
level_543,1,201,202,33
level_544,1,201,202,32
level_545,1,201,202,39
level_546,1,201,202,24
level_547,1,201,202,27
level_548,1,201,202,34
level_549,1,201,202,36
level_550,1,201,202,35
level_551,1,201,202,21
level_552,1,201,202,42
level_553,1,201,202,34
level_554,1,201,202,21
level_555,0,164,202,24
level_556,1,201,202,40
level_557,1,201,202,37
level_558,1,201,202,29
level_559,1,201,202,32
level_560,0,134,202,28
level_561,0,131,202,40
level_562,1,201,202,35
level_563,1,201,202,26
level_564,1,201,202,24
level_565,1,201,202,45
level_566,1,201,202,39
level_567,0,155,202,20
level_568,0,183,202,20
level_569,1,201,202,32
level_570,1,201,202,22
level_571,1,201,202,25
level_572,1,201,202,29
level_573,1,201,202,22
level_574,1,201,202,22
level_575,0,131,202,24
level_576,1,201,202,39
level_577,1,201,202,41
level_578,1,201,202,22
level_579,1,201,202,30
level_580,1,201,202,22
level_581,1,201,202,33
level_582,1,201,202,33
level_583,1,201,202,37
level_584,1,201,202,26
level_585,1,201,202,44
level_586,1,201,202,33
level_587,1,201,202,41
level_588,1,201,202,27
level_589,1,201,202,23
level_590,1,201,202,34
level_591,0,167,202,32
level_592,1,201,202,28
level_593,1,201,202,38
level_594,1,201,202,26
level_595,1,201,202,38
level_596,1,201,202,22
level_597,1,201,202,20
level_598,1,201,202,21
level_599,1,201,202,39
level_600,1,201,202,24
level_601,1,201,202,33
level_602,1,201,202,33
level_603,1,201,202,36
level_604,1,201,202,39
level_605,1,201,202,34
level_606,0,165,202,43
level_607,1,201,202,45
level_608,1,201,202,21
level_609,1,201,202,41
level_610,1,201,202,29
level_611,1,201,202,28
level_612,1,201,202,35
level_613,1,201,202,40
level_614,1,201,202,39
level_615,1,201,202,41
level_616,1,201,202,28
level_617,1,201,202,43
level_618,0,129,202,30
level_619,1,201,202,35
level_620,1,201,202,20
level_621,1,201,202,36
level_622,1,201,202,28
level_623,1,201,202,30
level_624,1,201,202,24
level_625,1,201,202,34
level_626,1,201,202,21
level_627,1,201,202,42
level_628,1,201,202,26
level_629,0,141,202,44
level_630,1,201,202,21
level_631,1,201,202,25
level_632,0,183,202,26
level_633,1,201,202,42
level_634,1,201,202,23
level_635,1,201,202,37
level_636,0,134,202,36
level_637,1,201,202,24
level_638,1,201,202,36
level_639,1,201,202,20
level_640,1,201,202,39
level_641,1,201,202,28
level_642,0,154,202,44
level_643,1,201,202,21
level_644,1,201,202,38
level_645,1,201,202,45
level_646,1,201,202,26
level_647,0,107,202,20
level_648,1,201,202,35
level_649,1,201,202,32
level_650,1,201,202,43
level_651,1,201,202,44
level_652,1,201,202,41
level_653,0,132,202,31
level_654,1,201,202,24
level_655,1,201,202,27
level_656,1,201,202,21
level_657,1,201,202,45
level_658,0,136,202,36
level_659,1,201,202,40
level_660,1,201,202,31
level_661,1,201,202,26
level_662,0,196,202,23
level_663,0,145,202,40
level_664,1,201,202,26
level_665,0,151,202,23
level_666,1,201,202,45
level_667,1,201,202,45
level_668,1,201,202,39
level_669,1,201,202,37
level_670,1,201,202,34
level_671,1,201,202,20
level_672,1,201,202,45
level_673,1,201,202,42
level_674,0,163,202,28
level_675,0,173,202,22
level_676,1,201,202,23
level_677,1,201,202,30
level_678,1,201,202,35
level_679,1,201,202,29
level_680,1,201,202,30
level_681,0,182,202,29
level_682,1,201,202,20
level_683,1,201,202,23
level_684,0,172,202,21
level_685,1,201,202,35
level_686,0,149,202,27
level_687,0,156,202,38
level_688,1,201,202,29
level_689,1,201,202,29
level_690,1,201,202,36
level_691,1,201,202,21
level_692,1,201,202,21
level_693,1,201,202,38
level_694,1,201,202,21
level_695,1,201,202,25
level_696,0,176,202,34
level_697,1,201,202,22
level_698,1,201,202,31
level_699,1,201,202,38
level_700,1,201,202,37
level_701,1,201,202,44
level_702,1,201,202,25
level_703,1,201,202,24
level_704,1,201,202,34
level_705,1,201,202,22
level_706,1,201,202,35
level_707,1,201,202,27
level_708,1,201,202,43
level_709,0,150,202,41
level_710,1,201,202,45
level_711,1,201,202,24
level_712,1,201,202,27
level_713,1,201,202,32
level_714,1,201,202,29
level_715,1,201,202,26
level_716,1,201,202,33
level_717,1,201,202,39
level_718,1,201,202,30
level_719,1,201,202,39
level_720,1,201,202,25
level_721,1,201,202,23
level_722,1,201,202,22
level_723,1,201,202,38
level_724,1,201,202,38
level_725,1,201,202,26
level_726,0,117,202,28
level_727,0,108,202,40
level_728,1,201,202,21
level_729,1,201,202,27
level_730,0,144,202,31
level_731,1,201,202,36
level_732,1,201,202,20
level_733,1,201,202,45
level_734,0,143,202,32
level_735,1,201,202,37
level_736,0,198,202,25
level_737,1,201,202,44
level_738,1,201,202,23
level_739,1,201,202,27
level_740,1,201,202,40
level_741,1,201,202,41
level_742,0,116,202,30
level_743,1,201,202,34
level_744,1,201,202,31
level_745,1,201,202,29
level_746,1,201,202,30
level_747,1,201,202,25
level_748,0,131,202,44
level_749,1,201,202,22
level_750,1,201,202,31
level_751,1,201,202,29
level_752,1,201,202,36
level_753,0,189,202,41
level_754,0,192,202,39
level_755,0,159,202,20
level_756,0,118,202,43
level_757,1,201,202,27
level_758,1,201,202,21
level_759,1,201,202,36
level_760,0,168,202,31
level_761,1,201,202,42
level_762,0,188,202,42
level_763,1,201,202,20
level_764,1,201,202,22
level_765,1,201,202,41
level_766,1,201,202,36
level_767,1,201,202,44
level_768,0,179,202,21
level_769,1,201,202,24
level_770,0,167,202,44
level_771,1,201,202,43
level_772,0,101,202,26
level_773,1,201,202,29
level_774,0,168,202,30
level_775,1,201,202,42
level_776,1,201,202,45
level_777,1,201,202,30
level_778,1,201,202,23
level_779,1,201,202,21
level_780,1,201,202,43
level_781,1,201,202,21
level_782,1,201,202,27
level_783,1,201,202,44
level_784,0,176,202,20
level_785,1,201,202,25
level_786,1,201,202,40
level_787,1,201,202,33
level_788,1,201,202,34
level_789,1,201,202,21
level_790,1,201,202,28
level_791,1,201,202,27
level_792,1,201,202,27
level_793,0,101,202,40
level_794,1,201,202,26
level_795,1,201,202,27
level_796,1,201,202,33
level_797,1,201,202,30
level_798,0,151,202,27
level_799,1,201,202,27
level_800,1,201,202,20
level_801,1,201,202,39
level_802,1,201,202,32
level_803,0,200,202,39
level_804,0,107,202,41
level_805,0,127,202,37
level_806,1,201,202,42
level_807,0,190,202,45
level_808,1,201,202,37
level_809,0,153,202,30
level_810,1,201,202,41
level_811,1,201,202,22
level_812,1,201,202,43
level_813,1,201,202,38
level_814,1,201,202,40
level_815,1,201,202,45
level_816,1,201,202,40
level_817,1,201,202,22
level_818,0,148,202,24
level_819,1,201,202,35
level_820,1,201,202,31
level_821,1,201,202,35
level_822,1,201,202,34
level_823,0,145,202,27
level_824,1,201,202,40
level_825,1,201,202,28
level_826,1,201,202,29
level_827,1,201,202,30
level_828,1,201,202,24
level_829,1,201,202,29
level_830,1,201,202,25
level_831,1,201,202,25
level_832,1,201,202,32
level_833,1,201,202,44
level_834,1,201,202,32
level_835,1,201,202,36
level_836,1,201,202,36
level_837,0,187,202,41
level_838,1,201,202,21
level_839,1,201,202,45
level_840,1,201,202,21
level_841,1,201,202,23
level_842,0,150,202,37
level_843,1,201,202,29
level_844,1,201,202,43
level_845,1,201,202,25
level_846,1,201,202,34
level_847,1,201,202,25
level_848,0,130,202,34
level_849,1,201,202,35
level_850,1,201,202,32
level_851,1,201,202,42
level_852,1,201,202,32
level_853,1,201,202,21
level_854,0,171,202,42
level_855,0,194,202,30
level_856,1,201,202,44
level_857,1,201,202,32
level_858,1,201,202,36
level_859,1,201,202,45
level_860,0,153,202,45
level_861,1,201,202,23
level_862,1,201,202,23
level_863,1,201,202,44
level_864,0,110,202,29
level_865,0,141,202,33
level_866,1,201,202,44
level_867,1,201,202,31
level_868,0,105,202,33
level_869,1,201,202,45
level_870,1,201,202,29
level_871,1,201,202,36
level_872,1,201,202,22
level_873,0,159,202,27
level_874,0,142,202,38
level_875,1,201,202,27
level_876,1,201,202,38
level_877,1,201,202,41
level_878,1,201,202,32
level_879,1,201,202,36
level_880,1,201,202,21
level_881,1,201,202,30
level_882,0,173,202,37
level_883,1,201,202,40
level_884,1,201,202,41
level_885,1,201,202,34
level_886,1,201,202,44
level_887,0,192,202,38
level_888,1,201,202,43
level_889,1,201,202,21
level_890,1,201,202,29
level_891,1,201,202,21
level_892,1,201,202,30
level_893,1,201,202,42
level_894,1,201,202,42
level_895,1,201,202,30
level_896,1,201,202,26
level_897,0,119,202,27
level_898,1,201,202,40
level_899,0,156,202,30
level_900,1,201,202,28
level_901,0,175,202,23
level_902,1,201,202,26
level_903,0,160,202,34
level_904,1,201,202,29
level_905,1,201,202,39
level_906,1,201,202,27
level_907,1,201,202,28
level_908,1,201,202,22
level_909,1,201,202,21
level_910,1,201,202,33
level_911,1,201,202,30
level_912,1,201,202,37
level_913,1,201,202,27
level_914,1,201,202,31
level_915,1,201,202,43
level_916,0,103,202,31
level_917,1,201,202,36
level_918,1,201,202,23
level_919,1,201,202,34
level_920,1,201,202,21
level_921,1,201,202,30
level_922,1,201,202,28
level_923,1,201,202,30
level_924,1,201,202,24
level_925,1,201,202,36
level_926,1,201,202,23
level_927,1,201,202,20
level_928,1,201,202,26
level_929,1,201,202,34
level_930,1,201,202,30
level_931,1,201,202,28
level_932,1,201,202,44
level_933,0,171,202,42
level_934,0,187,202,28
level_935,1,201,202,40
level_936,1,201,202,40
level_937,0,125,202,32
level_938,1,201,202,29
level_939,1,201,202,39
level_940,1,201,202,42
level_941,1,201,202,20
level_942,1,201,202,22
level_943,1,201,202,31
level_944,1,201,202,35
level_945,1,201,202,36
level_946,1,201,202,41
level_947,0,114,202,30
level_948,1,201,202,27
level_949,1,201,202,39
level_950,1,201,202,30
level_951,1,201,202,34
level_952,1,201,202,39
level_953,0,136,202,21
level_954,1,201,202,32
level_955,1,201,202,42
level_956,1,201,202,37
level_957,1,201,202,26
level_958,1,201,202,27
level_959,1,201,202,28
level_960,1,201,202,42
level_961,1,201,202,43
level_962,1,201,202,43
level_963,1,201,202,45
level_964,1,201,202,44
level_965,1,201,202,38
level_966,0,158,202,22
level_967,1,201,202,41
level_968,1,201,202,42
level_969,1,201,202,43
level_970,1,201,202,34
level_971,1,201,202,35
level_972,0,116,202,35
level_973,1,201,202,38
level_974,0,109,202,34
level_975,1,201,202,31
level_976,1,201,202,41
level_977,1,201,202,25
level_978,1,201,202,32
level_979,0,130,202,20
level_980,1,201,202,34
level_981,1,201,202,23
level_982,1,201,202,25
level_983,1,201,202,39
level_984,1,201,202,23
level_985,1,201,202,21
level_986,1,201,202,26
level_987,1,201,202,45
level_988,1,201,202,30
level_989,1,201,202,27
level_990,1,201,202,41
level_991,1,201,202,38
level_992,0,142,202,26
level_993,0,153,202,25
level_994,0,147,202,45
level_995,1,201,202,33
level_996,1,201,202,39
level_997,1,201,202,29
level_998,1,201,202,41
level_999,1,201,202,24
level_1000,1,201,202,20
