name,result,reached,length,time
level_108,1,201,202,45
level_109,1,201,202,40
level_110,1,201,202,32
level_111,1,201,202,30
level_112,0,100,202,21
level_113,1,201,202,44
level_114,1,201,202,33
level_115,1,201,202,44
level_116,0,120,202,20
level_117,0,180,202,30
level_118,1,201,202,22
level_119,1,201,202,33
level_120,1,201,202,31
level_121,0,158,202,22
level_122,0,121,202,22
level_123,1,201,202,24
level_124,1,201,202,26
level_125,1,201,202,25
level_126,0,100,202,35
level_127,1,201,202,41
level_128,1,201,202,21
level_129,1,201,202,37
level_130,1,201,202,39
level_131,1,201,202,34
level_132,1,201,202,37
level_133,1,201,202,40
level_134,1,201,202,38
level_135,1,201,202,24
level_136,1,201,202,41
level_137,1,201,202,21
level_138,1,201,202,30
level_139,0,104,202,25
level_140,1,201,202,32
level_141,0,102,202,33
level_142,1,201,202,38
level_143,1,201,202,30
level_144,1,201,202,28
level_145,1,201,202,32
level_146,1,201,202,36
level_147,1,201,202,23
level_148,1,201,202,40
level_149,1,201,202,32
level_150,1,201,202,38
level_151,1,201,202,37
level_152,1,201,202,27
level_153,1,201,202,23
level_154,0,139,202,30
level_155,1,201,202,43
level_156,1,201,202,34
level_157,0,141,202,43
level_158,1,201,202,25
level_159,1,201,202,25
level_160,1,201,202,41
level_161,1,201,202,36
level_162,1,201,202,21
level_163,1,201,202,22
level_164,1,201,202,39
level_165,0,156,202,20
level_166,1,201,202,26
level_167,1,201,202,20
level_168,1,201,202,38
level_169,1,201,202,36
level_170,1,201,202,36
level_171,1,201,202,37
level_172,1,201,202,26
level_173,1,201,202,24
level_174,1,201,202,20
level_175,1,201,202,23
level_176,1,201,202,41
level_177,1,201,202,38
level_178,1,201,202,36
level_179,0,146,202,45
level_180,1,201,202,37
level_181,1,201,202,37
level_182,1,201,202,28
level_183,1,201,202,40
level_184,1,201,202,30
level_185,1,201,202,33
level_186,1,201,202,28
level_187,1,201,202,30
level_188,0,183,202,25
level_189,1,201,202,26
level_190,1,201,202,33
level_191,1,201,202,25
level_192,0,106,202,20
level_193,1,201,202,21
level_194,1,201,202,45
level_195,1,201,202,45
level_196,0,137,202,22
level_197,0,126,202,29
level_198,1,201,202,21
level_199,1,201,202,29
level_200,0,116,202,30
level_201,1,201,202,39
level_202,1,201,202,28
level_203,1,201,202,31
level_204,1,201,202,27
level_205,1,201,202,29
level_206,1,201,202,31
level_207,0,183,202,30
level_208,1,201,202,22
level_209,1,201,202,36
level_210,1,201,202,29
level_211,1,201,202,36
level_212,1,201,202,39
level_213,1,201,202,31
level_214,1,201,202,32
level_215,1,201,202,34
level_216,1,201,202,43
level_217,1,201,202,42
level_218,1,201,202,29
level_219,1,201,202,43
level_220,1,201,202,32
level_221,0,130,202,39
level_222,1,201,202,24
level_223,1,201,202,36
level_224,0,176,202,45
level_225,1,201,202,33
level_226,1,201,202,35
level_227,1,201,202,27
level_228,1,201,202,41
level_229,0,103,202,27
level_230,1,201,202,28
level_231,1,201,202,42
level_232,1,201,202,33
level_233,1,201,202,42
level_234,1,201,202,36
level_235,1,201,202,35
level_236,1,201,202,28
level_237,1,201,202,35
level_238,1,201,202,24
level_239,1,201,202,41
level_240,1,201,202,28
level_241,0,189,202,25
level_242,1,201,202,37
level_243,1,201,202,33
level_244,1,201,202,26
level_245,1,201,202,24
level_246,1,201,202,41
level_247,1,201,202,37
level_248,1,201,202,29
level_249,0,160,202,23
level_250,1,201,202,22
level_251,1,201,202,42
level_252,1,201,202,28
level_253,1,201,202,44
level_254,1,201,202,32
level_255,1,201,202,20
level_256,1,201,202,21
level_257,1,201,202,30
level_258,1,201,202,41
level_259,1,201,202,21
level_260,1,201,202,23
level_261,1,201,202,25
level_262,1,201,202,45
level_263,1,201,202,44
level_264,1,201,202,40
level_265,1,201,202,37
level_266,1,201,202,26
level_267,1,201,202,21
level_268,0,194,202,30
level_269,1,201,202,37
level_270,1,201,202,34
level_271,1,201,202,20
level_272,1,201,202,37
level_273,0,149,202,30
level_274,0,111,202,28
level_275,1,201,202,21
level_276,1,201,202,35
level_277,1,201,202,43
level_278,1,201,202,22
level_279,1,201,202,24
level_280,0,132,202,25
level_281,1,201,202,39
level_282,1,201,202,27
level_283,1,201,202,22
level_284,1,201,202,21
level_285,1,201,202,30
level_286,0,110,202,23
level_287,1,201,202,33
level_288,1,201,202,37
level_289,1,201,202,42
level_290,1,201,202,28
level_291,1,201,202,43
level_292,1,201,202,24
level_293,1,201,202,24
level_294,0,180,202,38
level_295,1,201,202,36
level_296,1,201,202,38
level_297,1,201,202,43
level_298,1,201,202,26
level_299,1,201,202,40
level_300,1,201,202,44
level_301,1,201,202,24
level_302,1,201,202,28
level_303,1,201,202,21
level_304,1,201,202,31
level_305,1,201,202,31
level_306,1,201,202,30
level_307,1,201,202,28
level_308,0,175,202,22
level_309,0,200,202,32
level_310,1,201,202,31
level_311,0,178,202,30
level_312,1,201,202,23
level_313,1,201,202,31
level_314,0,101,202,31
level_315,1,201,202,36
level_316,1,201,202,28
level_317,0,100,202,37
level_318,1,201,202,43
level_319,1,201,202,25
level_320,1,201,202,26
level_321,1,201,202,36
level_322,0,129,202,43
level_323,0,182,202,41
level_324,1,201,202,24
level_325,1,201,202,33
level_326,0,198,202,23
level_327,1,201,202,27
level_328,1,201,202,26
level_329,1,201,202,26
level_330,0,131,202,26
level_331,0,121,202,38
level_332,1,201,202,30
level_333,0,136,202,38
level_334,1,201,202,27
level_335,0,194,202,39
level_336,1,201,202,24
level_337,1,201,202,26
level_338,1,201,202,44
level_339,1,201,202,37
level_340,0,164,202,38
level_341,1,201,202,28
level_342,1,201,202,38
level_343,1,201,202,34
level_344,1,201,202,35
level_345,1,201,202,37
level_346,1,201,202,45
level_347,1,201,202,44
level_348,1,201,202,30
level_349,1,201,202,39
level_350,0,167,202,42
level_351,1,201,202,37
level_352,1,201,202,23
level_353,1,201,202,35
level_354,1,201,202,25
level_355,0,165,202,33
level_356,0,129,202,30
level_357,1,201,202,45
level_358,1,201,202,41
level_359,1,201,202,44
level_360,1,201,202,21
level_361,1,201,202,22
level_362,1,201,202,34
level_363,1,201,202,44
level_364,1,201,202,22
level_365,0,187,202,38
level_366,1,201,202,42
level_367,0,158,202,39
level_368,0,154,202,26
level_369,1,201,202,38
level_370,0,131,202,36
level_371,1,201,202,40
level_372,1,201,202,24
level_373,1,201,202,31
level_374,0,110,202,44
level_375,1,201,202,33
level_376,1,201,202,28
level_377,1,201,202,27
level_378,1,201,202,29
level_379,1,201,202,44
level_380,1,201,202,38
level_381,1,201,202,20
level_382,1,201,202,27
level_383,1,201,202,26
level_384,1,201,202,26
level_385,1,201,202,30
level_386,1,201,202,44
level_387,1,201,202,25
level_388,0,171,202,35
level_389,1,201,202,29
level_390,0,111,202,28
level_391,1,201,202,22
level_392,1,201,202,36
level_393,1,201,202,26
level_394,1,201,202,43
level_395,1,201,202,44
level_396,1,201,202,38
level_397,1,201,202,22
level_398,1,201,202,29
level_399,1,201,202,42
level_400,1,201,202,29
level_401,1,201,202,36
level_402,1,201,202,34
level_403,1,201,202,20
level_404,1,201,202,23
level_405,1,201,202,33
level_406,1,201,202,32
level_407,1,201,202,44
level_408,1,201,202,20
level_409,1,201,202,43
level_410,1,201,202,43
level_411,0,106,202,43
level_412,1,201,202,25
level_413,1,201,202,35
level_414,1,201,202,36
level_415,1,201,202,34
level_416,0,138,202,42
level_417,1,201,202,42
level_418,1,201,202,38
level_419,1,201,202,38
level_420,1,201,202,25
level_421,1,201,202,30
level_422,1,201,202,34
level_423,1,201,202,36
level_424,1,201,202,20
level_425,1,201,202,27
level_426,1,201,202,35
level_427,1,201,202,38
level_428,1,201,202,43
level_429,1,201,202,36
level_430,1,201,202,34
level_431,1,201,202,31
level_432,1,201,202,28
level_433,1,201,202,29
level_434,1,201,202,26
level_435,1,201,202,26
level_436,0,113,202,29
level_437,0,167,202,29
level_438,0,153,202,33
level_439,1,201,202,42
level_440,1,201,202,26
level_441,1,201,202,31
level_442,0,161,202,34
level_443,1,201,202,20
level_444,1,201,202,37
level_445,0,142,202,40
level_446,1,201,202,23
level_447,1,201,202,26
level_448,1,201,202,32
level_449,1,201,202,20
level_450,1,201,202,42
level_451,1,201,202,24
level_452,0,188,202,35
level_453,1,201,202,42
level_454,1,201,202,44
level_455,1,201,202,23
level_456,1,201,202,30
level_457,1,201,202,36
level_458,1,201,202,30
level_459,1,201,202,34
level_460,1,201,202,42
level_461,1,201,202,26
level_462,1,201,202,37
level_463,0,102,202,44
level_464,1,201,202,37
level_465,1,201,202,33
level_466,1,201,202,27
level_467,1,201,202,24
level_468,1,201,202,23
level_469,1,201,202,42
level_470,1,201,202,34
level_471,0,118,202,25
level_472,1,201,202,44
level_473,1,201,202,41
level_474,1,201,202,45
level_475,1,201,202,40
level_476,1,201,202,39
level_477,1,201,202,39
level_478,1,201,202,43
level_479,1,201,202,20
level_480,1,201,202,29
level_481,1,201,202,35
level_482,1,201,202,20
level_483,1,201,202,39
level_484,1,201,202,27
level_485,1,201,202,39
level_486,1,201,202,44
level_487,1,201,202,26
level_488,1,201,202,34
level_489,1,201,202,21
level_490,1,201,202,42
level_491,1,201,202,39
level_492,1,201,202,22
level_493,0,180,202,24
level_494,1,201,202,24
level_495,1,201,202,26
level_496,0,137,202,45
level_497,1,201,202,23
level_498,1,201,202,35
level_499,1,201,202,41
level_500,1,201,202,39
level_501,0,137,202,32
level_502,0,122,202,39
level_503,1,201,202,21
level_504,0,192,202,44
level_505,1,201,202,44
level_506,1,201,202,25
level_507,1,201,202,41
level_508,1,201,202,20
level_509,1,201,202,20
level_510,1,201,202,41
level_511,1,201,202,31
level_512,1,201,202,26
level_513,1,201,202,21
level_514,1,201,202,40
level_515,0,189,202,21
level_516,1,201,202,41
level_517,1,201,202,34
level_518,1,201,202,32
level_519,1,201,202,34
level_520,0,184,202,40
level_521,1,201,202,24
level_522,1,201,202,40
level_523,1,201,202,32
level_524,1,201,202,34
level_525,1,201,202,31
level_526,1,201,202,23
level_527,1,201,202,35
level_528,1,201,202,36
level_529,1,201,202,43
level_530,1,201,202,27
level_531,0,149,202,45
level_532,1,201,202,23
level_533,1,201,202,32
level_534,0,113,202,45
level_535,1,201,202,31
level_536,1,201,202,22
level_537,1,201,202,25
level_538,1,201,202,38
level_539,1,201,202,27
level_540,1,201,202,39
level_541,1,201,202,24
level_542,0,177,202,20
level_543,0,148,202,24
level_544,1,201,202,34
level_545,1,201,202,34
level_546,0,188,202,42
level_547,1,201,202,42
level_548,0,110,202,36
level_549,0,148,202,21
level_550,1,201,202,38
level_551,1,201,202,23
level_552,1,201,202,44
level_553,1,201,202,29
level_554,0,194,202,27
level_555,1,201,202,25
level_556,0,132,202,43
level_557,1,201,202,42
level_558,1,201,202,31
level_559,1,201,202,32
level_560,0,176,202,34
level_561,1,201,202,34
level_562,0,157,202,36
level_563,1,201,202,40
level_564,0,186,202,39
level_565,1,201,202,42
level_566,1,201,202,29
level_567,1,201,202,26
level_568,1,201,202,44
level_569,1,201,202,45
level_570,1,201,202,31
level_571,1,201,202,42
level_572,1,201,202,41
level_573,1,201,202,28
level_574,1,201,202,40
level_575,0,115,202,27
level_576,1,201,202,23
level_577,0,103,202,27
level_578,1,201,202,29
level_579,1,201,202,38
level_580,1,201,202,40
level_581,1,201,202,20
level_582,1,201,202,33
level_583,1,201,202,23
level_584,1,201,202,44
level_585,1,201,202,32
level_586,1,201,202,37
level_587,1,201,202,32
level_588,1,201,202,33
level_589,1,201,202,26
level_590,1,201,202,35
level_591,0,176,202,42
level_592,1,201,202,36
level_593,0,200,202,30
level_594,1,201,202,29
level_595,1,201,202,24
level_596,0,116,202,21
level_597,1,201,202,41
level_598,1,201,202,32
level_599,0,101,202,23
level_600,0,194,202,20
level_601,1,201,202,21
level_602,1,201,202,31
level_603,1,201,202,21
level_604,1,201,202,34
level_605,0,109,202,28
level_606,1,201,202,31
level_607,1,201,202,28
level_608,0,117,202,26
level_609,1,201,202,25
level_610,0,160,202,33
level_611,1,201,202,30
level_612,1,201,202,29
level_613,1,201,202,21
level_614,1,201,202,39
level_615,1,201,202,27
level_616,1,201,202,39
level_617,1,201,202,34
level_618,1,201,202,30
level_619,1,201,202,23
level_620,0,145,202,36
level_621,1,201,202,41
level_622,1,201,202,28
level_623,0,100,202,41
level_624,1,201,202,27
level_625,0,118,202,30
level_626,1,201,202,23
level_627,1,201,202,20
level_628,1,201,202,41
level_629,1,201,202,39
level_630,1,201,202,37
level_631,1,201,202,44
level_632,1,201,202,22
level_633,0,122,202,39
level_634,1,201,202,30
level_635,1,201,202,30
level_636,1,201,202,38
level_637,1,201,202,20
level_638,0,144,202,39
level_639,0,158,202,30
level_640,1,201,202,21
level_641,1,201,202,20
level_642,1,201,202,24
level_643,0,187,202,29
level_644,1,201,202,34
level_645,1,201,202,44
level_646,1,201,202,35
level_647,1,201,202,25
level_648,1,201,202,29
level_649,1,201,202,37
level_650,1,201,202,23
level_651,1,201,202,41
level_652,0,200,202,30
level_653,1,201,202,25
level_654,0,136,202,40
level_655,1,201,202,38
level_656,1,201,202,28
level_657,0,176,202,34
level_658,1,201,202,37
level_659,1,201,202,45
level_660,1,201,202,26
level_661,1,201,202,38
level_662,1,201,202,45
level_663,1,201,202,22
level_664,1,201,202,45
level_665,1,201,202,21
level_666,1,201,202,27
level_667,1,201,202,45
level_668,0,179,202,29
level_669,1,201,202,24
level_670,1,201,202,26
level_671,1,201,202,31
level_672,1,201,202,21
level_673,1,201,202,29
level_674,1,201,202,35
level_675,1,201,202,37
level_676,1,201,202,22
level_677,0,185,202,34
level_678,0,173,202,31
level_679,1,201,202,43
level_680,1,201,202,45
level_681,0,149,202,27
level_682,1,201,202,37
level_683,0,185,202,45
level_684,1,201,202,35
level_685,1,201,202,32
level_686,1,201,202,25
level_687,1,201,202,27
level_688,0,137,202,29
level_689,1,201,202,32
level_690,1,201,202,24
level_691,0,143,202,30
level_692,1,201,202,34
level_693,0,178,202,27
level_694,1,201,202,29
level_695,1,201,202,44
level_696,1,201,202,44
level_697,0,160,202,24
level_698,1,201,202,31
level_699,1,201,202,21
level_700,1,201,202,44
level_701,1,201,202,32
level_702,1,201,202,28
level_703,1,201,202,40
level_704,0,157,202,35
level_705,1,201,202,29
level_706,1,201,202,39
level_707,1,201,202,29
level_708,0,115,202,44
level_709,0,183,202,43
level_710,1,201,202,31
level_711,1,201,202,45
level_712,1,201,202,33
level_713,1,201,202,25
level_714,1,201,202,35
level_715,1,201,202,33
level_716,1,201,202,34
level_717,1,201,202,22
level_718,0,190,202,44
level_719,1,201,202,25
level_720,1,201,202,40
level_721,1,201,202,30
level_722,0,199,202,28
level_723,1,201,202,37
level_724,1,201,202,36
level_725,1,201,202,38
level_726,0,121,202,28
level_727,1,201,202,31
level_728,1,201,202,42
level_729,1,201,202,39
level_730,1,201,202,38
level_731,1,201,202,35
level_732,1,201,202,43
level_733,1,201,202,24
level_734,1,201,202,32
level_735,1,201,202,41
level_736,0,110,202,33
level_737,1,201,202,31
level_738,1,201,202,34
level_739,0,140,202,33
level_740,1,201,202,21
level_741,1,201,202,22
level_742,1,201,202,20
level_743,1,201,202,41
level_744,1,201,202,37
level_745,0,127,202,33
level_746,1,201,202,41
level_747,0,118,202,31
level_748,0,154,202,27
level_749,1,201,202,21
level_750,1,201,202,28
level_751,1,201,202,36
level_752,1,201,202,32
level_753,1,201,202,30
level_754,1,201,202,45
level_755,1,201,202,32
level_756,0,189,202,34
level_757,1,201,202,42
level_758,1,201,202,35
level_759,1,201,202,33
level_760,1,201,202,21
level_761,0,147,202,41
level_762,1,201,202,36
level_763,1,201,202,41
level_764,1,201,202,40
level_765,1,201,202,38
level_766,1,201,202,41
level_767,1,201,202,21
level_768,1,201,202,24
level_769,0,119,202,30
level_770,1,201,202,26
level_771,1,201,202,27
level_772,1,201,202,26
level_773,0,156,202,24
level_774,1,201,202,20
level_775,1,201,202,34
level_776,1,201,202,27
level_777,1,201,202,38
level_778,1,201,202,41
level_779,1,201,202,32
level_780,0,142,202,28
level_781,1,201,202,31
level_782,1,201,202,39
level_783,1,201,202,27
level_784,1,201,202,45
level_785,0,159,202,28
level_786,1,201,202,43
level_787,1,201,202,26
level_788,1,201,202,21
level_789,1,201,202,42
level_790,1,201,202,44
level_791,1,201,202,26
level_792,1,201,202,45
level_793,1,201,202,21
level_794,1,201,202,22
level_795,1,201,202,41
level_796,0,126,202,37
level_797,1,201,202,30
level_798,1,201,202,33
level_799,1,201,202,29
level_800,0,143,202,33
level_801,1,201,202,36
level_802,1,201,202,28
level_803,1,201,202,38
level_804,1,201,202,33
level_805,1,201,202,45
level_806,1,201,202,31
level_807,0,166,202,22
level_808,1,201,202,28
level_809,1,201,202,23
level_810,0,142,202,44
level_811,1,201,202,22
level_812,1,201,202,43
level_813,1,201,202,33
level_814,0,103,202,34
level_815,1,201,202,34
level_816,0,182,202,26
level_817,1,201,202,32
level_818,1,201,202,36
level_819,1,201,202,29
level_820,1,201,202,29
level_821,1,201,202,37
level_822,1,201,202,27
level_823,1,201,202,36
level_824,1,201,202,39
level_825,1,201,202,34
level_826,1,201,202,43
level_827,1,201,202,43
level_828,1,201,202,43
level_829,1,201,202,30
level_830,1,201,202,44
level_831,1,201,202,38
level_832,1,201,202,20
level_833,1,201,202,42
level_834,0,158,202,35
level_835,1,201,202,45
level_836,1,201,202,26
level_837,1,201,202,37
level_838,1,201,202,44
level_839,0,127,202,34
level_840,1,201,202,20
level_841,0,103,202,39
level_842,1,201,202,31
level_843,1,201,202,32
level_844,1,201,202,42
level_845,1,201,202,30
level_846,1,201,202,42
level_847,1,201,202,40
level_848,1,201,202,43
level_849,1,201,202,35
level_850,1,201,202,31
level_851,1,201,202,33
level_852,1,201,202,35
level_853,1,201,202,45
level_854,1,201,202,28
level_855,0,161,202,22
level_856,1,201,202,31
level_857,0,188,202,28
level_858,1,201,202,35
level_859,1,201,202,42
level_860,1,201,202,30
level_861,1,201,202,31
level_862,0,146,202,26
level_863,0,113,202,45
level_864,0,138,202,39
level_865,0,158,202,44
level_866,1,201,202,31
level_867,1,201,202,24
level_868,1,201,202,35
level_869,0,106,202,40
level_870,1,201,202,26
level_871,1,201,202,21
level_872,0,153,202,40
level_873,0,127,202,42
level_874,0,188,202,34
level_875,1,201,202,39
level_876,0,139,202,44
level_877,1,201,202,41
level_878,0,196,202,29
level_879,1,201,202,34
level_880,1,201,202,32
level_881,1,201,202,25
level_882,1,201,202,22
level_883,1,201,202,44
level_884,1,201,202,45
level_885,0,200,202,43
level_886,1,201,202,33
level_887,1,201,202,42
level_888,1,201,202,36
level_889,0,108,202,30
level_890,0,183,202,23
level_891,1,201,202,44
level_892,1,201,202,38
level_893,0,175,202,26
level_894,1,201,202,22
level_895,1,201,202,23
level_896,1,201,202,44
level_897,1,201,202,31
level_898,1,201,202,22
level_899,1,201,202,37
level_900,1,201,202,20
level_901,1,201,202,43
level_902,1,201,202,24
level_903,1,201,202,21
level_904,1,201,202,30
level_905,1,201,202,27
level_906,1,201,202,22
level_907,1,201,202,33
level_908,1,201,202,22
level_909,1,201,202,21
level_910,1,201,202,32
level_911,1,201,202,41
level_912,0,145,202,27
level_913,0,179,202,42
level_914,0,117,202,22
level_915,1,201,202,34
level_916,1,201,202,25
level_917,1,201,202,42
level_918,0,166,202,28
level_919,1,201,202,35
level_920,1,201,202,44
level_921,1,201,202,24
level_922,1,201,202,36
level_923,1,201,202,33
level_924,1,201,202,42
level_925,0,178,202,27
level_926,0,170,202,29
level_927,1,201,202,32
level_928,1,201,202,34
level_929,1,201,202,25
level_930,1,201,202,27
level_931,1,201,202,22
level_932,0,170,202,40
level_933,0,103,202,31
level_934,0,184,202,25
level_935,1,201,202,44
level_936,1,201,202,27
level_937,1,201,202,30
level_938,0,128,202,22
level_939,0,160,202,21
level_940,1,201,202,33
level_941,0,143,202,35
level_942,1,201,202,32
level_943,1,201,202,43
level_944,1,201,202,25
level_945,0,111,202,31
level_946,1,201,202,26
level_947,1,201,202,25
level_948,1,201,202,31
level_949,1,201,202,35
level_950,0,114,202,37
level_951,1,201,202,36
level_952,1,201,202,32
level_953,1,201,202,27
level_954,1,201,202,31
level_955,1,201,202,25
level_956,1,201,202,31
level_957,1,201,202,30
level_958,1,201,202,32
level_959,1,201,202,38
level_960,1,201,202,33
level_961,1,201,202,23
level_962,1,201,202,35
level_963,1,201,202,41
level_964,1,201,202,29
level_965,1,201,202,36
level_966,0,163,202,40
level_967,1,201,202,45
level_968,0,176,202,31
level_969,1,201,202,34
level_970,1,201,202,44
level_971,1,201,202,37
level_972,1,201,202,34
level_973,1,201,202,24
level_974,1,201,202,21
level_975,1,201,202,21
level_976,1,201,202,40
level_977,1,201,202,20
level_978,1,201,202,27
level_979,1,201,202,20
level_980,1,201,202,29
level_981,1,201,202,26
level_982,1,201,202,44
level_983,0,180,202,44
level_984,1,201,202,44
level_985,1,201,202,26
level_986,1,201,202,28
level_987,1,201,202,26
level_988,1,201,202,32
level_989,1,201,202,43
level_990,1,201,202,27
level_991,1,201,202,35
level_992,1,201,202,44
level_993,1,201,202,25
level_994,1,201,202,21
level_995,1,201,202,44
level_996,1,201,202,31
level_997,0,130,202,27
level_998,1,201,202,38
level_999,1,201,202,38
level_1000,0,133,202,40
