name,result,reached,length,time
level_110,0,118,202,44
level_111,1,201,202,23
level_112,0,174,202,38
level_113,1,201,202,42
level_114,1,201,202,30
level_115,1,201,202,26
level_116,1,201,202,32
level_117,0,130,202,36
level_118,0,193,202,24
level_119,0,173,202,42
level_120,0,116,202,38
level_121,1,201,202,29
level_122,1,201,202,25
level_123,0,186,202,22
level_124,1,201,202,42
level_125,1,201,202,42
level_126,1,201,202,22
level_127,1,201,202,33
level_128,1,201,202,26
level_129,1,201,202,23
level_130,1,201,202,40
level_131,1,201,202,44
level_132,0,194,202,29
level_133,0,199,202,39
level_134,0,169,202,34
level_135,1,201,202,40
level_136,0,199,202,31
level_137,1,201,202,38
level_138,1,201,202,28
level_139,1,201,202,23
level_140,1,201,202,43
level_141,1,201,202,37
level_142,1,201,202,28
level_143,1,201,202,24
level_144,1,201,202,26
level_145,1,201,202,30
level_146,1,201,202,43
level_147,0,185,202,32
level_148,0,157,202,30
level_149,1,201,202,32
level_150,1,201,202,25
level_151,1,201,202,24
level_152,1,201,202,29
level_153,1,201,202,29
level_154,1,201,202,34
level_155,1,201,202,34
level_156,0,159,202,21
level_157,1,201,202,27
level_158,1,201,202,34
level_159,0,107,202,35
level_160,0,179,202,29
level_161,1,201,202,23
level_162,1,201,202,24
level_163,1,201,202,34
level_164,1,201,202,37
level_165,1,201,202,45
level_166,1,201,202,22
level_167,1,201,202,43
level_168,1,201,202,38
level_169,1,201,202,39
level_170,1,201,202,31
level_171,1,201,202,26
level_172,1,201,202,20
level_173,1,201,202,25
level_174,1,201,202,21
level_175,1,201,202,37
level_176,0,159,202,41
level_177,1,201,202,29
level_178,1,201,202,45
level_179,1,201,202,43
level_180,1,201,202,45
level_181,1,201,202,31
level_182,0,163,202,28
level_183,1,201,202,27
level_184,1,201,202,23
level_185,1,201,202,27
level_186,1,201,202,38
level_187,1,201,202,44
level_188,1,201,202,37
level_189,0,132,202,35
level_190,1,201,202,45
level_191,1,201,202,35
level_192,1,201,202,39
level_193,0,100,202,38
level_194,1,201,202,45
level_195,1,201,202,27
level_196,0,146,202,40
level_197,1,201,202,25
level_198,1,201,202,43
level_199,0,163,202,22
level_200,1,201,202,23
level_201,0,159,202,29
level_202,1,201,202,27
level_203,1,201,202,20
level_204,1,201,202,27
level_205,1,201,202,39
level_206,1,201,202,37
level_207,1,201,202,29
level_208,1,201,202,24
level_209,0,176,202,29
level_210,1,201,202,23
level_211,1,201,202,22
level_212,1,201,202,26
level_213,1,201,202,36
level_214,0,181,202,23
level_215,1,201,202,34
level_216,1,201,202,44
level_217,0,181,202,27
level_218,1,201,202,42
level_219,1,201,202,21
level_220,1,201,202,21
level_221,1,201,202,38
level_222,1,201,202,39
level_223,1,201,202,20
level_224,1,201,202,40
level_225,1,201,202,21
level_226,0,158,202,38
level_227,1,201,202,42
level_228,0,175,202,42
level_229,1,201,202,39
level_230,1,201,202,24
level_231,1,201,202,44
level_232,1,201,202,36
level_233,1,201,202,24
level_234,1,201,202,41
level_235,1,201,202,22
level_236,1,201,202,25
level_237,0,131,202,41
level_238,1,201,202,31
level_239,0,118,202,43
level_240,1,201,202,23
level_241,1,201,202,32
level_242,1,201,202,42
level_243,0,183,202,44
level_244,1,201,202,33
level_245,0,160,202,33
level_246,1,201,202,23
level_247,0,124,202,45
level_248,1,201,202,41
level_249,1,201,202,22
level_250,1,201,202,24
level_251,1,201,202,25
level_252,1,201,202,33
level_253,1,201,202,40
level_254,1,201,202,21
level_255,1,201,202,45
level_256,1,201,202,25
level_257,1,201,202,25
level_258,1,201,202,20
level_259,1,201,202,20
level_260,1,201,202,34
level_261,1,201,202,40
level_262,0,179,202,38
level_263,1,201,202,35
level_264,1,201,202,37
level_265,1,201,202,29
level_266,1,201,202,38
level_267,0,166,202,33
level_268,1,201,202,38
level_269,0,109,202,35
level_270,1,201,202,43
level_271,1,201,202,37
level_272,1,201,202,31
level_273,0,183,202,30
level_274,1,201,202,39
level_275,0,100,202,42
level_276,0,112,202,24
level_277,1,201,202,21
level_278,1,201,202,31
level_279,1,201,202,36
level_280,1,201,202,29
level_281,0,196,202,28
level_282,1,201,202,21
level_283,1,201,202,20
level_284,0,119,202,24
level_285,1,201,202,31
level_286,0,143,202,36
level_287,1,201,202,26
level_288,1,201,202,39
level_289,1,201,202,32
level_290,0,131,202,32
level_291,1,201,202,34
level_292,1,201,202,21
level_293,1,201,202,22
level_294,1,201,202,24
level_295,0,179,202,31
level_296,1,201,202,23
level_297,1,201,202,41
level_298,1,201,202,44
level_299,1,201,202,27
level_300,1,201,202,41
level_301,1,201,202,37
level_302,1,201,202,44
level_303,1,201,202,44
level_304,1,201,202,41
level_305,1,201,202,39
level_306,1,201,202,42
level_307,1,201,202,45
level_308,0,164,202,21
level_309,1,201,202,24
level_310,1,201,202,41
level_311,1,201,202,24
level_312,0,167,202,34
level_313,1,201,202,45
level_314,1,201,202,20
level_315,1,201,202,45
level_316,1,201,202,40
level_317,1,201,202,24
level_318,0,200,202,34
level_319,0,102,202,30
level_320,1,201,202,42
level_321,1,201,202,22
level_322,0,175,202,24
level_323,1,201,202,22
level_324,1,201,202,33
level_325,1,201,202,20
level_326,0,164,202,37
level_327,0,156,202,22
level_328,1,201,202,45
level_329,0,127,202,27
level_330,1,201,202,22
level_331,1,201,202,28
level_332,1,201,202,25
level_333,1,201,202,30
level_334,1,201,202,31
level_335,1,201,202,31
level_336,1,201,202,27
level_337,1,201,202,42
level_338,1,201,202,26
level_339,1,201,202,33
level_340,1,201,202,35
level_341,0,170,202,43
level_342,1,201,202,21
level_343,1,201,202,40
level_344,1,201,202,22
level_345,1,201,202,34
level_346,0,136,202,33
level_347,0,118,202,24
level_348,1,201,202,27
level_349,1,201,202,25
level_350,0,170,202,30
level_351,0,163,202,34
level_352,1,201,202,25
level_353,1,201,202,27
level_354,1,201,202,42
level_355,1,201,202,28
level_356,1,201,202,21
level_357,1,201,202,31
level_358,1,201,202,24
level_359,0,193,202,24
level_360,1,201,202,23
level_361,0,121,202,44
level_362,1,201,202,23
level_363,1,201,202,21
level_364,1,201,202,24
level_365,1,201,202,22
level_366,1,201,202,29
level_367,0,165,202,21
level_368,0,200,202,40
level_369,1,201,202,40
level_370,1,201,202,45
level_371,1,201,202,35
level_372,1,201,202,22
level_373,1,201,202,38
level_374,1,201,202,29
level_375,1,201,202,20
level_376,1,201,202,29
level_377,1,201,202,22
level_378,1,201,202,24
level_379,1,201,202,22
level_380,1,201,202,20
level_381,1,201,202,24
level_382,1,201,202,31
level_383,0,193,202,25
level_384,1,201,202,24
level_385,1,201,202,32
level_386,1,201,202,27
level_387,1,201,202,30
level_388,1,201,202,30
level_389,1,201,202,41
level_390,0,154,202,31
level_391,1,201,202,31
level_392,1,201,202,23
level_393,1,201,202,29
level_394,1,201,202,23
level_395,0,172,202,30
level_396,1,201,202,36
level_397,0,151,202,27
level_398,1,201,202,43
level_399,1,201,202,26
level_400,1,201,202,41
level_401,1,201,202,28
level_402,1,201,202,24
level_403,1,201,202,23
level_404,1,201,202,45
level_405,1,201,202,27
level_406,1,201,202,21
level_407,1,201,202,40
level_408,0,115,202,30
level_409,1,201,202,35
level_410,1,201,202,35
level_411,1,201,202,37
level_412,1,201,202,33
level_413,0,118,202,34
level_414,1,201,202,38
level_415,1,201,202,43
level_416,1,201,202,39
level_417,1,201,202,21
level_418,1,201,202,31
level_419,1,201,202,20
level_420,1,201,202,24
level_421,1,201,202,37
level_422,1,201,202,30
level_423,1,201,202,20
level_424,1,201,202,27
level_425,1,201,202,26
level_426,0,123,202,27
level_427,1,201,202,23
level_428,1,201,202,27
level_429,1,201,202,21
level_430,1,201,202,38
level_431,1,201,202,32
level_432,1,201,202,45
level_433,1,201,202,34
level_434,0,187,202,41
level_435,1,201,202,28
level_436,1,201,202,36
level_437,1,201,202,45
level_438,1,201,202,28
level_439,1,201,202,33
level_440,1,201,202,44
level_441,1,201,202,35
level_442,1,201,202,34
level_443,1,201,202,37
level_444,1,201,202,39
level_445,1,201,202,45
level_446,1,201,202,28
level_447,1,201,202,25
level_448,0,123,202,23
level_449,1,201,202,44
level_450,0,125,202,26
level_451,1,201,202,45
level_452,1,201,202,26
level_453,1,201,202,44
level_454,1,201,202,20
level_455,1,201,202,30
level_456,1,201,202,42
level_457,1,201,202,40
level_458,1,201,202,41
level_459,1,201,202,42
level_460,1,201,202,26
level_461,1,201,202,37
level_462,1,201,202,45
level_463,1,201,202,20
level_464,1,201,202,40
level_465,1,201,202,21
level_466,1,201,202,42
level_467,1,201,202,24
level_468,1,201,202,24
level_469,0,138,202,28
level_470,1,201,202,27
level_471,1,201,202,34
level_472,0,167,202,37
level_473,1,201,202,31
level_474,1,201,202,20
level_475,1,201,202,37
level_476,1,201,202,26
level_477,1,201,202,33
level_478,1,201,202,33
level_479,1,201,202,27
level_480,1,201,202,27
level_481,0,124,202,37
level_482,1,201,202,22
level_483,1,201,202,33
level_484,1,201,202,28
level_485,1,201,202,41
level_486,1,201,202,21
level_487,0,132,202,36
level_488,1,201,202,43
level_489,1,201,202,24
level_490,1,201,202,35
level_491,1,201,202,28
level_492,1,201,202,38
level_493,1,201,202,40
level_494,1,201,202,24
level_495,1,201,202,35
level_496,1,201,202,29
level_497,0,200,202,34
level_498,1,201,202,41
level_499,1,201,202,40
level_500,1,201,202,33
level_501,1,201,202,21
level_502,1,201,202,27
level_503,1,201,202,21
level_504,0,119,202,42
level_505,1,201,202,33
level_506,1,201,202,32
level_507,1,201,202,20
level_508,1,201,202,45
level_509,0,188,202,20
level_510,1,201,202,30
level_511,1,201,202,37
level_512,1,201,202,20
level_513,0,103,202,42
level_514,1,201,202,36
level_515,1,201,202,43
level_516,1,201,202,26
level_517,1,201,202,34
level_518,1,201,202,34
level_519,0,140,202,43
level_520,1,201,202,31
level_521,1,201,202,31
level_522,0,191,202,38
level_523,0,109,202,45
level_524,1,201,202,23
level_525,1,201,202,25
level_526,1,201,202,32
level_527,1,201,202,24
level_528,1,201,202,30
level_529,0,160,202,40
level_530,1,201,202,43
level_531,1,201,202,24
level_532,0,181,202,27
level_533,1,201,202,43
level_534,1,201,202,26
level_535,1,201,202,39
level_536,0,182,202,41
level_537,1,201,202,44
level_538,0,110,202,29
level_539,1,201,202,42
level_540,1,201,202,24
level_541,0,110,202,32
level_542,1,201,202,43
level_543,1,201,202,38
level_544,1,201,202,37
level_545,1,201,202,30
level_546,1,201,202,44
level_547,1,201,202,23
level_548,0,186,202,30
level_549,1,201,202,44
level_550,1,201,202,37
level_551,1,201,202,32
level_552,1,201,202,32
level_553,1,201,202,32
level_554,1,201,202,26
level_555,1,201,202,24
level_556,1,201,202,45
level_557,1,201,202,31
level_558,1,201,202,30
level_559,0,103,202,29
level_560,0,190,202,31
level_561,1,201,202,45
level_562,1,201,202,33
level_563,1,201,202,31
level_564,1,201,202,35
level_565,1,201,202,40
level_566,1,201,202,33
level_567,0,149,202,30
level_568,0,149,202,32
level_569,1,201,202,45
level_570,1,201,202,34
level_571,1,201,202,21
level_572,1,201,202,44
level_573,1,201,202,41
level_574,1,201,202,20
level_575,1,201,202,21
level_576,1,201,202,29
level_577,1,201,202,26
level_578,1,201,202,25
level_579,1,201,202,30
level_580,1,201,202,43
level_581,1,201,202,29
level_582,0,121,202,39
level_583,1,201,202,36
level_584,1,201,202,21
level_585,1,201,202,25
level_586,1,201,202,29
level_587,1,201,202,23
level_588,1,201,202,23
level_589,0,172,202,32
level_590,1,201,202,43
level_591,1,201,202,29
level_592,1,201,202,44
level_593,0,154,202,44
level_594,1,201,202,34
level_595,0,133,202,31
level_596,1,201,202,39
level_597,1,201,202,34
level_598,1,201,202,43
level_599,1,201,202,29
level_600,1,201,202,40
level_601,1,201,202,41
level_602,1,201,202,35
level_603,1,201,202,29
level_604,1,201,202,21
level_605,1,201,202,33
level_606,1,201,202,25
level_607,1,201,202,33
level_608,1,201,202,29
level_609,1,201,202,31
level_610,1,201,202,22
level_611,1,201,202,29
level_612,1,201,202,42
level_613,0,176,202,22
level_614,0,115,202,38
level_615,1,201,202,31
level_616,0,132,202,23
level_617,1,201,202,34
level_618,0,184,202,33
level_619,0,121,202,26
level_620,1,201,202,26
level_621,1,201,202,23
level_622,1,201,202,28
level_623,0,136,202,33
level_624,1,201,202,32
level_625,1,201,202,30
level_626,1,201,202,26
level_627,1,201,202,38
level_628,0,196,202,40
level_629,1,201,202,31
level_630,1,201,202,20
level_631,0,107,202,32
level_632,1,201,202,43
level_633,0,106,202,26
level_634,1,201,202,27
level_635,1,201,202,42
level_636,1,201,202,40
level_637,1,201,202,37
level_638,1,201,202,35
level_639,1,201,202,35
level_640,1,201,202,25
level_641,1,201,202,22
level_642,1,201,202,35
level_643,1,201,202,38
level_644,1,201,202,20
level_645,0,108,202,42
level_646,1,201,202,28
level_647,1,201,202,44
level_648,1,201,202,37
level_649,0,129,202,34
level_650,1,201,202,28
level_651,1,201,202,40
level_652,1,201,202,23
level_653,0,110,202,30
level_654,1,201,202,22
level_655,1,201,202,23
level_656,1,201,202,21
level_657,1,201,202,38
level_658,1,201,202,20
level_659,0,189,202,26
level_660,1,201,202,29
level_661,1,201,202,39
level_662,1,201,202,29
level_663,1,201,202,26
level_664,0,184,202,45
level_665,1,201,202,27
level_666,1,201,202,32
level_667,1,201,202,33
level_668,0,159,202,29
level_669,0,160,202,45
level_670,1,201,202,38
level_671,1,201,202,40
level_672,0,166,202,28
level_673,1,201,202,32
level_674,1,201,202,26
level_675,0,198,202,36
level_676,1,201,202,25
level_677,1,201,202,43
level_678,1,201,202,22
level_679,0,198,202,20
level_680,1,201,202,35
level_681,1,201,202,36
level_682,1,201,202,34
level_683,1,201,202,22
level_684,1,201,202,26
level_685,1,201,202,38
level_686,1,201,202,31
level_687,1,201,202,41
level_688,1,201,202,26
level_689,1,201,202,20
level_690,1,201,202,42
level_691,1,201,202,21
level_692,1,201,202,38
level_693,1,201,202,39
level_694,1,201,202,41
level_695,1,201,202,41
level_696,1,201,202,44
level_697,1,201,202,41
level_698,1,201,202,40
level_699,1,201,202,32
level_700,1,201,202,23
level_701,1,201,202,44
level_702,1,201,202,45
level_703,1,201,202,22
level_704,1,201,202,21
level_705,1,201,202,37
level_706,1,201,202,28
level_707,1,201,202,20
level_708,1,201,202,25
level_709,0,155,202,44
level_710,1,201,202,23
level_711,1,201,202,43
level_712,1,201,202,33
level_713,1,201,202,22
level_714,1,201,202,44
level_715,1,201,202,32
level_716,1,201,202,24
level_717,1,201,202,26
level_718,1,201,202,22
level_719,1,201,202,35
level_720,1,201,202,33
level_721,1,201,202,35
level_722,1,201,202,41
level_723,1,201,202,38
level_724,1,201,202,39
level_725,0,119,202,43
level_726,1,201,202,39
level_727,1,201,202,32
level_728,0,142,202,29
level_729,0,176,202,22
level_730,0,190,202,45
level_731,1,201,202,30
level_732,0,156,202,28
level_733,1,201,202,22
level_734,1,201,202,35
level_735,0,185,202,32
level_736,1,201,202,43
level_737,1,201,202,28
level_738,1,201,202,43
level_739,1,201,202,21
level_740,1,201,202,34
level_741,0,183,202,27
level_742,1,201,202,33
level_743,1,201,202,28
level_744,0,107,202,22
level_745,1,201,202,43
level_746,1,201,202,21
level_747,1,201,202,32
level_748,1,201,202,40
level_749,1,201,202,25
level_750,1,201,202,30
level_751,1,201,202,39
level_752,1,201,202,31
level_753,1,201,202,24
level_754,1,201,202,41
level_755,1,201,202,39
level_756,0,152,202,30
level_757,0,133,202,40
level_758,1,201,202,33
level_759,1,201,202,22
level_760,1,201,202,37
level_761,0,114,202,20
level_762,1,201,202,36
level_763,0,114,202,42
level_764,1,201,202,25
level_765,0,136,202,40
level_766,1,201,202,42
level_767,1,201,202,30
level_768,1,201,202,45
level_769,0,127,202,40
level_770,1,201,202,20
level_771,0,178,202,43
level_772,1,201,202,42
level_773,1,201,202,44
level_774,1,201,202,28
level_775,1,201,202,38
level_776,1,201,202,32
level_777,1,201,202,39
level_778,1,201,202,28
level_779,0,132,202,30
level_780,1,201,202,42
level_781,1,201,202,33
level_782,1,201,202,37
level_783,1,201,202,29
level_784,1,201,202,42
level_785,1,201,202,21
level_786,1,201,202,41
level_787,1,201,202,29
level_788,1,201,202,29
level_789,1,201,202,45
level_790,0,163,202,44
level_791,1,201,202,26
level_792,1,201,202,25
level_793,1,201,202,20
level_794,1,201,202,44
level_795,0,112,202,37
level_796,1,201,202,24
level_797,1,201,202,39
level_798,1,201,202,20
level_799,0,171,202,39
level_800,1,201,202,36
level_801,1,201,202,36
level_802,1,201,202,44
level_803,1,201,202,43
level_804,1,201,202,39
level_805,1,201,202,33
level_806,1,201,202,28
level_807,1,201,202,35
level_808,0,109,202,26
level_809,1,201,202,25
level_810,1,201,202,31
level_811,1,201,202,20
level_812,1,201,202,41
level_813,1,201,202,25
level_814,1,201,202,20
level_815,1,201,202,43
level_816,0,138,202,25
level_817,1,201,202,24
level_818,1,201,202,37
level_819,1,201,202,27
level_820,1,201,202,24
level_821,1,201,202,43
level_822,1,201,202,40
level_823,1,201,202,21
level_824,1,201,202,31
level_825,1,201,202,31
level_826,1,201,202,25
level_827,1,201,202,33
level_828,1,201,202,38
level_829,1,201,202,41
level_830,1,201,202,39
level_831,1,201,202,22
level_832,1,201,202,36
level_833,1,201,202,30
level_834,1,201,202,42
level_835,1,201,202,22
level_836,1,201,202,29
level_837,0,138,202,20
level_838,1,201,202,21
level_839,1,201,202,29
level_840,1,201,202,43
level_841,1,201,202,34
level_842,1,201,202,31
level_843,1,201,202,44
level_844,1,201,202,36
level_845,1,201,202,44
level_846,0,104,202,31
level_847,1,201,202,39
level_848,1,201,202,36
level_849,0,150,202,20
level_850,1,201,202,40
level_851,1,201,202,45
level_852,1,201,202,45
level_853,1,201,202,25
level_854,1,201,202,45
level_855,1,201,202,26
level_856,1,201,202,44
level_857,0,171,202,42
level_858,1,201,202,45
level_859,1,201,202,44
level_860,1,201,202,44
level_861,1,201,202,26
level_862,1,201,202,35
level_863,1,201,202,24
level_864,0,126,202,38
level_865,0,154,202,28
level_866,1,201,202,27
level_867,1,201,202,44
level_868,0,187,202,33
level_869,1,201,202,36
level_870,1,201,202,40
level_871,1,201,202,34
level_872,1,201,202,34
level_873,1,201,202,25
level_874,1,201,202,30
level_875,1,201,202,25
level_876,1,201,202,24
level_877,1,201,202,32
level_878,1,201,202,29
level_879,0,106,202,36
level_880,1,201,202,44
level_881,1,201,202,37
level_882,1,201,202,27
level_883,1,201,202,22
level_884,1,201,202,39
level_885,1,201,202,29
level_886,1,201,202,42
level_887,0,138,202,27
level_888,1,201,202,36
level_889,1,201,202,45
level_890,1,201,202,33
level_891,1,201,202,43
level_892,1,201,202,34
level_893,1,201,202,34
level_894,1,201,202,22
level_895,1,201,202,38
level_896,1,201,202,22
level_897,1,201,202,33
level_898,1,201,202,43
level_899,1,201,202,32
level_900,1,201,202,27
level_901,1,201,202,30
level_902,1,201,202,34
level_903,1,201,202,41
level_904,1,201,202,34
level_905,1,201,202,20
level_906,1,201,202,31
level_907,0,149,202,32
level_908,1,201,202,31
level_909,0,180,202,34
level_910,1,201,202,45
level_911,1,201,202,25
level_912,1,201,202,45
level_913,1,201,202,31
level_914,1,201,202,33
level_915,1,201,202,43
level_916,1,201,202,41
level_917,1,201,202,20
level_918,1,201,202,24
level_919,1,201,202,21
level_920,1,201,202,34
level_921,1,201,202,37
level_922,1,201,202,42
level_923,1,201,202,20
level_924,0,138,202,33
level_925,1,201,202,23
level_926,1,201,202,39
level_927,1,201,202,45
level_928,1,201,202,45
level_929,1,201,202,32
level_930,1,201,202,40
level_931,0,164,202,41
level_932,1,201,202,43
level_933,1,201,202,26
level_934,1,201,202,39
level_935,1,201,202,31
level_936,0,111,202,24
level_937,0,109,202,34
level_938,1,201,202,36
level_939,0,128,202,43
level_940,1,201,202,36
level_941,1,201,202,29
level_942,1,201,202,45
level_943,1,201,202,21
level_944,1,201,202,40
level_945,1,201,202,44
level_946,1,201,202,24
level_947,1,201,202,21
level_948,1,201,202,39
level_949,1,201,202,35
level_950,1,201,202,44
level_951,1,201,202,36
level_952,0,151,202,29
level_953,1,201,202,37
level_954,1,201,202,27
level_955,1,201,202,21
level_956,1,201,202,39
level_957,0,133,202,43
level_958,1,201,202,40
level_959,1,201,202,40
level_960,0,137,202,35
level_961,1,201,202,31
level_962,1,201,202,36
level_963,0,155,202,43
level_964,1,201,202,32
level_965,0,146,202,23
level_966,1,201,202,35
level_967,1,201,202,43
level_968,1,201,202,25
level_969,1,201,202,43
level_970,1,201,202,38
level_971,1,201,202,42
level_972,0,152,202,28
level_973,0,190,202,39
level_974,1,201,202,22
level_975,1,201,202,31
level_976,1,201,202,40
level_977,1,201,202,38
level_978,1,201,202,40
level_979,0,162,202,31
level_980,1,201,202,43
level_981,1,201,202,39
level_982,1,201,202,29
level_983,1,201,202,35
level_984,1,201,202,45
level_985,1,201,202,38
level_986,0,115,202,38
level_987,0,148,202,23
level_988,1,201,202,22
level_989,1,201,202,43
level_990,0,188,202,23
level_991,1,201,202,21
level_992,1,201,202,40
level_993,1,201,202,37
level_994,1,201,202,44
level_995,1,201,202,33
level_996,1,201,202,36
level_997,1,201,202,41
level_998,1,201,202,42
level_999,1,201,202,24
level_1000,0,197,202,31
