level,result,block_reached,total_length,time
level_158.txt,0,89,199,45
level_159.txt,1,192,192,24
level_160.txt,1,201,201,26
level_161.txt,0,100,201,12
level_162.txt,1,189,189,27
level_163.txt,0,116,201,14
level_164.txt,0,193,201,26
level_165.txt,0,29,192,45
level_166.txt,1,201,201,27
level_167.txt,0,191,201,45
level_168.txt,1,201,201,28
level_169.txt,0,188,201,20
level_170.txt,1,163,163,24
level_171.txt,1,201,201,26
level_172.txt,1,201,201,26
level_173.txt,1,201,201,26
level_174.txt,1,187,187,24
level_175.txt,1,200,200,27
level_176.txt,1,201,201,27
level_177.txt,1,174,174,24
level_178.txt,0,24,194,45
level_179.txt,0,12,173,45
level_180.txt,1,193,193,28
level_181.txt,1,201,201,27
level_182.txt,0,80,191,45
level_183.txt,0,150,196,16
level_184.txt,1,145,145,21
level_185.txt,0,4,201,45
level_186.txt,1,201,201,28
level_187.txt,1,186,186,27
level_188.txt,1,201,201,26
level_189.txt,1,191,191,27
level_190.txt,1,201,201,26
level_191.txt,1,201,201,26
level_192.txt,0,90,201,45
level_193.txt,1,201,201,27
level_194.txt,0,134,197,45
level_195.txt,1,201,201,26
level_196.txt,1,195,195,26
level_197.txt,1,158,158,23
level_198.txt,1,194,194,27
level_199.txt,1,190,190,29
level_200.txt,1,201,201,29
level_201.txt,1,201,201,29
level_202.txt,0,96,201,45
level_203.txt,0,65,201,45
level_204.txt,1,201,201,26
level_205.txt,1,195,195,27
level_206.txt,1,179,179,24
level_207.txt,1,201,201,26
level_208.txt,0,7,201,45
level_209.txt,0,164,193,28
level_210.txt,1,201,201,27
level_211.txt,1,178,178,24
level_212.txt,0,43,201,5
level_213.txt,1,171,171,24
level_214.txt,0,54,167,45
level_215.txt,1,201,201,25
level_216.txt,1,201,201,27
level_217.txt,0,44,201,45
level_218.txt,0,48,195,45
level_219.txt,1,192,192,27
level_220.txt,1,196,196,27
level_221.txt,1,149,149,21
level_222.txt,1,201,201,27
level_223.txt,1,201,201,29
level_224.txt,0,32,201,45
level_225.txt,0,118,201,45
level_226.txt,0,153,198,19
level_227.txt,1,190,190,26
level_228.txt,1,180,180,26
level_229.txt,1,171,171,23
level_230.txt,1,201,201,27
level_231.txt,0,9,192,45
level_232.txt,1,201,201,25
level_233.txt,1,201,201,26
level_234.txt,0,8,195,45
level_235.txt,1,201,201,28
level_236.txt,0,23,201,45
level_237.txt,1,201,201,25
level_238.txt,1,201,201,27
level_239.txt,1,148,148,20
level_240.txt,1,201,201,27
level_241.txt,1,201,201,33
level_242.txt,1,201,201,27
level_243.txt,1,158,158,21
level_244.txt,1,201,201,26
level_245.txt,0,53,201,45
level_246.txt,1,201,201,28
level_247.txt,0,42,201,45
level_248.txt,1,201,201,28
level_249.txt,1,201,201,26
level_250.txt,0,64,201,45
level_251.txt,0,163,195,45
level_252.txt,1,170,170,25
level_253.txt,1,192,192,27
level_254.txt,1,201,201,38
level_255.txt,1,201,201,32
level_256.txt,1,201,201,26
level_257.txt,0,30,201,45
level_258.txt,1,201,201,26
level_259.txt,1,201,201,27
level_260.txt,1,201,201,26
level_261.txt,0,92,199,45
level_262.txt,0,182,197,45
level_263.txt,0,34,200,45
level_264.txt,1,180,180,25
level_265.txt,0,33,171,45
level_266.txt,0,84,178,45
level_267.txt,1,187,187,24
level_268.txt,0,160,175,20
level_269.txt,1,176,176,27
level_270.txt,0,8,201,45
level_271.txt,1,184,184,28
level_272.txt,0,127,201,45
level_273.txt,1,201,201,29
level_274.txt,0,130,196,45
level_275.txt,1,201,201,27
level_276.txt,0,193,201,45
level_277.txt,1,184,184,25
level_278.txt,1,201,201,25
level_279.txt,1,201,201,26
level_280.txt,0,176,201,45
level_281.txt,0,76,201,45
level_282.txt,1,201,201,25
level_283.txt,1,164,164,23
level_284.txt,1,178,178,25
level_285.txt,1,201,201,29
level_286.txt,0,15,201,45
level_287.txt,0,63,195,45
level_288.txt,0,112,201,45
level_289.txt,1,201,201,28
level_290.txt,1,201,201,26
level_291.txt,0,146,177,45
level_292.txt,1,201,201,25
level_293.txt,1,190,190,25
level_294.txt,0,81,201,45
level_295.txt,0,54,201,45
level_296.txt,0,41,201,45
level_297.txt,0,75,201,45
level_298.txt,0,12,177,2
level_299.txt,0,193,195,22
level_300.txt,0,165,201,22
level_301.txt,0,60,201,45
level_302.txt,0,85,184,45
level_303.txt,1,201,201,25
level_304.txt,1,201,201,27
level_305.txt,1,201,201,26
level_306.txt,1,201,201,27
level_307.txt,1,189,189,31
level_308.txt,0,44,142,45
level_309.txt,1,201,201,26
level_310.txt,0,44,201,5
level_311.txt,0,20,171,5
level_312.txt,1,182,182,31
level_313.txt,0,50,174,45
level_314.txt,1,179,179,30
level_315.txt,1,186,186,26
level_316.txt,1,201,201,28
level_317.txt,1,201,201,26
level_318.txt,0,150,200,45
level_319.txt,1,189,189,29
level_320.txt,0,112,201,45
level_321.txt,1,201,201,26
level_322.txt,1,201,201,27
level_323.txt,1,193,193,29
level_324.txt,1,178,178,24
level_325.txt,1,201,201,27
level_326.txt,0,104,181,45
level_327.txt,0,127,201,14
level_328.txt,1,201,201,27
level_329.txt,1,197,197,25
level_330.txt,0,163,199,20
level_331.txt,1,192,192,24
level_332.txt,0,190,201,45
level_333.txt,1,189,189,26
level_334.txt,1,201,201,28
level_335.txt,0,41,201,45
level_336.txt,1,201,201,27
level_337.txt,0,107,198,45
level_338.txt,1,168,168,24
level_339.txt,1,201,201,29
level_340.txt,0,154,201,17
level_341.txt,1,201,201,26
level_342.txt,1,201,201,25
level_343.txt,1,201,201,26
level_344.txt,0,172,201,45
level_345.txt,0,90,198,45
level_346.txt,1,201,201,25
level_347.txt,0,143,185,45
level_348.txt,0,75,201,8
level_349.txt,0,177,201,45
level_350.txt,1,201,201,25
level_351.txt,1,201,201,27
level_352.txt,1,201,201,26
level_353.txt,0,111,194,45
level_354.txt,1,201,201,27
level_355.txt,1,201,201,25
level_356.txt,1,175,175,25
level_357.txt,1,200,200,26
level_358.txt,1,153,153,23
level_359.txt,1,156,156,22
level_360.txt,1,177,177,24
level_361.txt,1,201,201,26
level_362.txt,0,24,201,45
level_363.txt,1,189,189,26
level_364.txt,1,200,200,26
level_365.txt,1,168,168,24
level_366.txt,0,43,201,45
level_367.txt,1,201,201,28
level_368.txt,0,6,176,45
level_369.txt,0,117,201,15
level_370.txt,1,197,197,26
level_371.txt,1,191,191,26
level_372.txt,1,160,160,23
level_373.txt,0,142,201,45
level_374.txt,0,19,189,45
level_375.txt,1,201,201,26
level_376.txt,1,201,201,27
level_377.txt,1,200,200,29
level_378.txt,1,201,201,27
level_379.txt,0,142,201,42
level_380.txt,1,188,188,24
level_381.txt,1,200,200,27
level_382.txt,0,127,169,45
level_383.txt,1,201,201,28
level_384.txt,0,192,201,45
level_385.txt,0,89,201,25
level_386.txt,1,195,195,26
level_387.txt,1,201,201,28
level_388.txt,0,189,198,22
level_389.txt,1,181,181,23
level_390.txt,1,176,176,27
level_391.txt,1,201,201,27
level_392.txt,1,194,194,30
level_393.txt,1,201,201,26
level_394.txt,1,192,192,27
level_395.txt,1,201,201,28
level_396.txt,0,145,201,45
level_397.txt,0,198,201,45
level_398.txt,1,201,201,29
level_399.txt,1,201,201,27
level_400.txt,1,198,198,27
level_401.txt,1,189,189,26
level_402.txt,0,42,201,5
level_403.txt,0,17,201,45
level_404.txt,1,201,201,27
level_405.txt,1,201,201,26
level_406.txt,1,197,197,27
level_407.txt,1,195,195,26
level_408.txt,1,192,192,25
level_409.txt,1,201,201,29
level_410.txt,1,201,201,26
level_411.txt,0,191,200,21
level_412.txt,1,200,200,28
level_413.txt,1,183,183,26
level_414.txt,0,186,201,20
level_415.txt,0,175,201,45
level_416.txt,1,201,201,27
level_417.txt,1,201,201,27
level_418.txt,0,98,201,11
level_419.txt,1,182,182,24
level_420.txt,1,201,201,26
level_421.txt,0,178,191,21
level_422.txt,1,200,200,27
level_423.txt,1,201,201,27
level_424.txt,1,201,201,28
level_425.txt,1,201,201,28
level_426.txt,0,106,201,12
level_427.txt,0,16,201,45
level_428.txt,0,34,201,28
level_429.txt,0,165,201,21
level_430.txt,1,198,198,27
level_431.txt,0,68,181,45
level_432.txt,0,159,196,45
level_433.txt,1,201,201,26
level_434.txt,1,201,201,25
level_435.txt,1,201,201,27
level_436.txt,0,143,201,45
level_437.txt,1,201,201,27
level_438.txt,1,177,177,25
level_439.txt,1,187,187,24
level_440.txt,1,201,201,25
level_441.txt,1,201,201,30
level_442.txt,0,149,201,45
level_443.txt,1,194,194,29
level_444.txt,1,168,168,24
level_445.txt,1,194,194,27
level_446.txt,0,198,201,45
level_447.txt,0,178,192,45
level_448.txt,0,91,150,11
level_449.txt,1,201,201,26
level_450.txt,1,192,192,25
level_451.txt,1,201,201,27
level_452.txt,1,201,201,28
level_453.txt,1,196,196,26
level_454.txt,0,27,184,45
level_455.txt,1,201,201,26
level_456.txt,1,201,201,27
level_457.txt,0,92,201,45
level_458.txt,0,90,201,45
level_459.txt,1,201,201,25
level_460.txt,1,198,198,27
level_461.txt,1,176,176,26
level_462.txt,0,190,201,45
level_463.txt,0,86,201,45
level_464.txt,1,188,188,25
level_465.txt,1,201,201,25
level_466.txt,0,151,201,45
level_467.txt,1,180,180,24
level_468.txt,1,201,201,28
level_469.txt,0,133,201,45
level_470.txt,0,130,201,45
level_471.txt,0,122,201,45
level_472.txt,1,199,199,26
level_473.txt,0,36,152,45
level_474.txt,1,201,201,31
level_475.txt,1,190,190,28
level_476.txt,1,201,201,27
level_477.txt,1,201,201,29
level_478.txt,1,201,201,25
level_479.txt,1,201,201,28
level_480.txt,0,145,200,45
level_481.txt,0,152,190,45
level_482.txt,1,201,201,28
level_483.txt,1,201,201,28
level_484.txt,0,5,201,45
level_485.txt,0,122,201,45
level_486.txt,0,169,201,45
level_487.txt,1,201,201,26
level_488.txt,1,176,176,24
level_489.txt,0,138,189,31
level_490.txt,1,201,201,28
level_491.txt,1,201,201,28
level_492.txt,1,201,201,25
level_493.txt,0,153,201,45
level_494.txt,1,162,162,22
level_495.txt,1,201,201,25
level_496.txt,0,107,198,45
level_497.txt,0,72,201,45
level_498.txt,1,201,201,28
level_499.txt,1,172,172,24
level_500.txt,1,191,191,26
level_501.txt,0,155,164,21
level_502.txt,0,55,201,45
level_503.txt,1,197,197,25
level_504.txt,0,23,201,9
level_505.txt,1,201,201,29
level_506.txt,1,201,201,26
level_507.txt,0,150,168,45
level_508.txt,0,181,201,45
level_509.txt,0,23,201,45
level_510.txt,1,185,185,24
level_511.txt,0,163,201,19
level_512.txt,1,201,201,28
level_513.txt,1,201,201,28
level_514.txt,1,201,201,27
level_515.txt,0,56,200,45
level_516.txt,1,201,201,26
level_517.txt,1,189,189,26
level_518.txt,0,179,185,20
level_519.txt,0,130,199,45
level_520.txt,0,74,170,45
level_521.txt,1,180,180,24
level_522.txt,1,198,198,26
level_523.txt,1,201,201,30
level_524.txt,0,7,184,45
level_525.txt,0,179,196,19
level_526.txt,0,62,201,45
level_527.txt,0,196,201,45
level_528.txt,0,56,201,17
level_529.txt,1,172,172,25
level_530.txt,1,201,201,27
level_531.txt,1,145,145,21
level_532.txt,1,179,179,25
level_533.txt,1,201,201,25
level_534.txt,1,187,187,25
level_535.txt,1,201,201,26
level_536.txt,1,201,201,28
level_537.txt,0,30,191,45
level_538.txt,0,99,171,45
level_539.txt,1,201,201,29
level_540.txt,1,201,201,28
level_541.txt,0,94,201,41
level_542.txt,0,142,152,45
level_543.txt,1,187,187,26
level_544.txt,1,200,200,28
level_545.txt,0,19,192,45
level_546.txt,1,198,198,26
level_547.txt,1,201,201,27
level_548.txt,1,196,196,25
level_549.txt,0,98,201,45
level_550.txt,0,144,192,45
level_551.txt,1,201,201,26
level_552.txt,1,201,201,26
level_553.txt,0,148,200,45
level_554.txt,0,34,201,4
level_555.txt,1,201,201,28
level_556.txt,1,201,201,27
level_557.txt,1,201,201,27
level_558.txt,0,92,188,45
level_559.txt,1,201,201,27
level_560.txt,1,201,201,28
level_561.txt,1,201,201,26
level_562.txt,1,200,200,26
level_563.txt,0,78,201,45
level_564.txt,1,201,201,32
level_565.txt,1,179,179,24
level_566.txt,0,179,201,45
level_567.txt,1,201,201,28
level_568.txt,1,201,201,27
level_569.txt,0,143,196,45
level_570.txt,0,39,191,45
level_571.txt,0,197,201,22
level_572.txt,0,6,190,45
level_573.txt,0,89,193,45
level_574.txt,1,201,201,26
level_575.txt,1,201,201,29
level_576.txt,1,201,201,26
level_577.txt,1,201,201,26
level_578.txt,0,134,201,45
level_579.txt,0,153,201,45
level_580.txt,1,201,201,29
level_581.txt,1,195,195,27
level_582.txt,1,201,201,26
level_583.txt,1,199,199,27
level_584.txt,0,60,201,45
level_585.txt,1,179,179,26
level_586.txt,1,197,197,27
level_587.txt,0,163,198,45
level_588.txt,1,200,200,27
level_589.txt,1,201,201,27
level_590.txt,1,201,201,29
level_591.txt,0,74,201,9
level_592.txt,1,201,201,27
level_593.txt,1,198,198,25
level_594.txt,1,201,201,26
level_595.txt,1,189,189,26
level_596.txt,1,201,201,27
level_597.txt,1,201,201,27
level_598.txt,1,201,201,26
level_599.txt,1,201,201,26
level_600.txt,1,201,201,26
level_601.txt,1,201,201,27
level_602.txt,0,47,201,45
level_603.txt,0,64,201,45
level_604.txt,0,68,201,45
level_605.txt,1,201,201,26
level_606.txt,1,201,201,29
level_607.txt,1,199,199,26
level_608.txt,1,127,127,19
level_609.txt,0,168,201,45
level_610.txt,1,156,156,23
level_611.txt,1,201,201,27
level_612.txt,0,145,201,45
level_613.txt,0,183,201,45
level_614.txt,1,201,201,31
level_615.txt,1,186,186,25
level_616.txt,0,10,184,45
level_617.txt,1,180,180,24
level_618.txt,1,201,201,28
level_619.txt,0,103,172,39
level_620.txt,1,201,201,27
level_621.txt,0,182,192,45
level_622.txt,1,184,184,29
level_623.txt,1,201,201,28
level_624.txt,1,195,195,26
level_625.txt,1,201,201,25
level_626.txt,1,201,201,26
level_627.txt,1,201,201,27
level_628.txt,0,167,188,45
level_629.txt,1,169,169,24
level_630.txt,1,201,201,26
level_631.txt,1,188,188,25
level_632.txt,1,201,201,26
level_633.txt,1,201,201,28
level_634.txt,1,201,201,25
level_635.txt,1,201,201,26
level_636.txt,1,177,177,26
level_637.txt,1,201,201,28
level_638.txt,0,97,201,45
level_639.txt,1,163,163,21
level_640.txt,1,189,189,25
level_641.txt,1,201,201,25
level_642.txt,1,193,193,27
level_643.txt,0,27,201,4
level_644.txt,1,201,201,27
level_645.txt,1,201,201,35
level_646.txt,1,201,201,26
level_647.txt,1,201,201,27
level_648.txt,1,201,201,26
level_649.txt,1,201,201,27
level_650.txt,1,201,201,26
level_651.txt,1,201,201,31
level_652.txt,0,150,186,45
level_653.txt,1,192,192,27
level_654.txt,1,199,199,32
level_655.txt,1,187,187,25
level_656.txt,1,201,201,31
level_657.txt,0,33,201,45
level_658.txt,0,75,201,8
level_659.txt,1,180,180,23
level_660.txt,0,178,201,45
level_661.txt,1,182,182,24
level_662.txt,1,201,201,26
level_663.txt,1,197,197,29
level_664.txt,1,183,183,24
level_665.txt,1,201,201,27
level_666.txt,1,201,201,28
level_667.txt,1,201,201,26
level_668.txt,1,201,201,26
level_669.txt,0,97,201,45
level_670.txt,1,201,201,26
level_671.txt,0,193,201,45
level_672.txt,1,201,201,26
level_673.txt,1,201,201,25
level_674.txt,1,201,201,29
level_675.txt,0,133,201,45
level_676.txt,0,100,157,45
level_677.txt,1,201,201,27
level_678.txt,1,201,201,26
level_679.txt,1,200,200,26
level_680.txt,1,201,201,26
level_681.txt,1,201,201,28
level_682.txt,0,108,197,45
level_683.txt,1,201,201,26
level_684.txt,0,8,201,45
level_685.txt,0,29,146,45
level_686.txt,1,201,201,31
level_687.txt,1,195,195,27
level_688.txt,1,196,196,26
level_689.txt,1,188,188,25
level_690.txt,1,201,201,27
level_691.txt,0,72,194,45
level_692.txt,1,201,201,27
level_693.txt,1,201,201,29
level_694.txt,1,201,201,26
level_695.txt,1,187,187,25
level_696.txt,0,93,201,45
level_697.txt,1,181,181,24
level_698.txt,0,181,201,45
level_699.txt,1,201,201,31
level_700.txt,1,201,201,27
level_701.txt,0,155,193,45
level_702.txt,0,6,193,45
level_703.txt,1,197,197,27
level_704.txt,0,153,177,45
level_705.txt,1,183,183,23
level_706.txt,1,201,201,26
level_707.txt,1,201,201,26
level_708.txt,1,201,201,25
level_709.txt,1,201,201,26
level_710.txt,1,201,201,27
level_711.txt,1,199,199,28
level_712.txt,1,201,201,31
level_713.txt,1,201,201,27
level_714.txt,1,193,193,25
level_715.txt,1,201,201,29
level_716.txt,0,25,201,3
level_717.txt,1,193,193,28
level_718.txt,1,201,201,27
level_719.txt,1,191,191,27
level_720.txt,1,196,196,27
level_721.txt,1,201,201,27
level_722.txt,1,201,201,27
level_723.txt,1,197,197,26
level_724.txt,1,201,201,41
level_725.txt,0,73,193,45
level_726.txt,1,201,201,29
level_727.txt,1,200,200,25
level_728.txt,0,5,201,45
level_729.txt,1,176,176,24
level_730.txt,0,79,201,9
level_731.txt,1,201,201,31
level_732.txt,1,189,189,26
level_733.txt,1,192,192,26
level_734.txt,0,37,201,45
level_735.txt,1,201,201,28
level_736.txt,1,201,201,28
level_737.txt,1,201,201,27
level_738.txt,1,201,201,27
level_739.txt,1,195,195,26
level_740.txt,0,90,201,45
level_741.txt,1,180,180,25
level_742.txt,1,201,201,27
level_743.txt,1,197,197,26
level_744.txt,0,89,201,45
level_745.txt,1,201,201,27
level_746.txt,1,201,201,27
level_747.txt,1,201,201,26
level_748.txt,1,145,145,23
level_749.txt,0,193,201,22
level_750.txt,1,180,180,27
level_751.txt,1,201,201,25
level_752.txt,0,103,165,19
level_753.txt,0,38,201,45
level_754.txt,1,201,201,29
level_755.txt,1,201,201,26
level_756.txt,0,79,201,45
level_757.txt,1,192,192,25
level_758.txt,1,201,201,32
level_759.txt,1,201,201,26
level_760.txt,0,109,183,12
level_761.txt,0,149,200,45
level_762.txt,1,201,201,25
level_763.txt,0,101,178,12
level_764.txt,1,201,201,28
level_765.txt,0,12,176,2
level_766.txt,1,201,201,28
level_767.txt,1,200,200,29
level_768.txt,1,201,201,26
level_769.txt,0,92,120,45
level_770.txt,1,197,197,27
level_771.txt,1,201,201,27
level_772.txt,1,200,200,26
level_773.txt,1,194,194,26
level_774.txt,1,201,201,29
level_775.txt,1,171,171,24
level_776.txt,1,201,201,27
level_777.txt,0,28,201,45
level_778.txt,1,201,201,28
level_779.txt,0,99,201,45
level_780.txt,0,90,201,10
level_781.txt,1,201,201,31
level_782.txt,0,24,192,45
level_783.txt,1,168,168,28
level_784.txt,1,201,201,26
level_785.txt,1,201,201,28
level_786.txt,1,186,186,25
level_787.txt,0,174,200,45
level_788.txt,0,83,201,45
level_789.txt,1,201,201,27
level_790.txt,1,201,201,26
level_791.txt,1,201,201,25
level_792.txt,1,188,188,29
level_793.txt,0,100,201,45
level_794.txt,0,100,201,45
level_795.txt,0,132,175,45
level_796.txt,1,196,196,26
level_797.txt,1,186,186,25
level_798.txt,1,201,201,27
level_799.txt,1,201,201,28
level_800.txt,0,51,185,45
level_801.txt,0,161,201,18
level_802.txt,1,144,144,21
level_803.txt,1,201,201,27
level_804.txt,1,189,189,26
level_805.txt,1,201,201,25
level_806.txt,1,201,201,27
level_807.txt,0,145,182,45
level_808.txt,1,201,201,28
level_809.txt,1,201,201,28
level_810.txt,0,4,186,45
level_811.txt,0,51,175,45
level_812.txt,1,198,198,30
level_813.txt,0,116,201,45
level_814.txt,1,153,153,23
level_815.txt,1,201,201,27
level_816.txt,1,196,196,26
level_817.txt,1,148,148,20
level_818.txt,0,114,201,45
level_819.txt,1,197,197,28
level_820.txt,0,174,201,45
level_821.txt,1,186,186,25
level_822.txt,0,111,201,16
level_823.txt,1,201,201,30
level_824.txt,1,198,198,27
level_825.txt,1,201,201,28
level_826.txt,1,200,200,27
level_827.txt,1,201,201,27
level_828.txt,0,23,181,45
level_829.txt,1,192,192,26
level_830.txt,0,65,183,45
level_831.txt,0,186,201,45
level_832.txt,1,190,190,43
level_833.txt,0,87,192,45
level_834.txt,1,196,196,25
level_835.txt,0,185,193,45
level_836.txt,1,201,201,27
level_837.txt,0,50,201,45
level_838.txt,0,38,191,45
level_839.txt,0,23,197,45
level_840.txt,1,172,172,23
level_841.txt,1,201,201,26
level_842.txt,1,161,161,22
level_843.txt,0,146,162,45
level_844.txt,1,201,201,26
level_845.txt,1,201,201,26
level_846.txt,0,157,201,45
level_847.txt,0,50,201,45
level_848.txt,0,80,201,45
level_849.txt,0,92,187,11
level_850.txt,1,201,201,26
level_851.txt,1,188,188,26
level_852.txt,1,201,201,29
level_853.txt,0,13,201,2
level_854.txt,0,189,193,22
level_855.txt,1,173,173,22
level_856.txt,0,114,201,45
level_857.txt,0,12,201,45
level_858.txt,1,201,201,26
level_859.txt,1,201,201,27
level_860.txt,0,105,195,45
level_861.txt,1,191,191,27
level_862.txt,1,201,201,27
level_863.txt,1,201,201,27
level_864.txt,1,191,191,25
level_865.txt,1,201,201,26
level_866.txt,0,8,194,45
level_867.txt,0,113,182,45
level_868.txt,1,201,201,27
level_869.txt,0,25,201,45
level_870.txt,0,184,201,45
level_871.txt,1,201,201,28
level_872.txt,0,133,175,45
level_873.txt,1,181,181,27
level_874.txt,1,201,201,28
level_875.txt,0,101,201,45
level_876.txt,1,201,201,27
level_877.txt,1,197,197,28
level_878.txt,1,183,183,28
level_879.txt,1,201,201,30
level_880.txt,0,21,191,45
level_881.txt,1,201,201,27
level_882.txt,1,201,201,26
level_883.txt,0,29,201,45
level_884.txt,0,60,201,6
level_885.txt,0,37,201,45
level_886.txt,1,201,201,28
level_887.txt,0,135,201,45
level_888.txt,1,189,189,25
level_889.txt,0,173,177,20
level_890.txt,1,191,191,27
level_891.txt,0,56,172,7
level_892.txt,1,178,178,23
level_893.txt,0,191,201,45
level_894.txt,0,169,201,45
level_895.txt,1,201,201,26
level_896.txt,0,140,201,45
level_897.txt,1,199,199,26
level_898.txt,0,117,201,45
level_899.txt,1,201,201,28
level_900.txt,0,152,190,45
level_901.txt,0,184,196,45
level_902.txt,0,115,195,45
level_903.txt,0,91,201,45
level_904.txt,1,201,201,27
level_905.txt,0,20,201,2
level_906.txt,0,107,198,45
level_907.txt,1,187,187,27
level_908.txt,1,186,186,27
level_909.txt,0,185,201,45
level_910.txt,1,201,201,26
level_911.txt,1,201,201,27
level_912.txt,0,60,201,45
level_913.txt,1,201,201,27
level_914.txt,1,201,201,28
level_915.txt,1,183,183,24
level_916.txt,1,193,193,26
level_917.txt,1,179,179,23
level_918.txt,1,192,192,26
level_919.txt,0,151,185,29
level_920.txt,1,201,201,28
level_921.txt,1,201,201,26
level_922.txt,1,166,166,27
level_923.txt,1,192,192,25
level_924.txt,1,201,201,36
level_925.txt,1,201,201,28
level_926.txt,1,201,201,26
level_927.txt,1,201,201,26
level_928.txt,0,101,201,45
level_929.txt,1,178,178,23
level_930.txt,0,53,177,45
