level,result,block_reached,total_length,time
level_333.txt,1,100,100,17
level_334.txt,0,43,91,45
level_335.txt,0,31,90,45
level_336.txt,1,98,98,15
level_337.txt,1,96,96,16
level_338.txt,0,22,121,45
level_339.txt,1,99,99,17
level_340.txt,1,94,94,16
level_341.txt,1,108,108,17
level_342.txt,0,54,90,45
level_343.txt,1,110,110,16
level_344.txt,1,98,98,18
level_345.txt,1,106,106,17
level_346.txt,1,95,95,16
level_347.txt,1,72,72,12
level_348.txt,0,31,118,5
level_349.txt,0,62,135,8
level_350.txt,0,26,91,3
level_351.txt,1,114,114,17
level_352.txt,0,57,103,45
level_353.txt,1,109,109,18
level_354.txt,0,56,89,8
level_355.txt,0,68,118,8
level_356.txt,1,94,94,14
level_357.txt,1,111,111,17
level_358.txt,1,92,92,17
level_359.txt,1,114,114,18
level_360.txt,1,112,112,17
level_361.txt,0,33,96,45
level_362.txt,1,118,118,16
level_363.txt,0,52,129,45
level_364.txt,1,53,53,10
level_365.txt,1,116,116,37
level_366.txt,0,88,99,45
level_367.txt,0,54,113,12
level_368.txt,1,107,107,17
level_369.txt,0,24,111,3
level_370.txt,1,95,95,14
level_371.txt,1,121,121,17
level_372.txt,1,81,81,16
level_373.txt,0,16,101,45
level_374.txt,1,102,102,18
level_375.txt,1,103,103,16
level_376.txt,1,106,106,17
level_377.txt,0,77,79,45
level_378.txt,1,110,110,17
level_379.txt,1,99,99,16
level_380.txt,0,58,113,7
level_381.txt,1,97,97,16
level_382.txt,1,80,80,14
level_383.txt,1,124,124,18
level_384.txt,1,122,122,17
level_385.txt,1,101,101,17
level_386.txt,0,54,84,45
level_387.txt,1,109,109,17
level_388.txt,1,108,108,21
level_389.txt,1,96,96,16
level_390.txt,1,89,89,14
level_391.txt,0,84,110,10
level_392.txt,1,99,99,15
level_393.txt,0,47,108,45
level_394.txt,0,31,115,23
level_395.txt,1,106,106,16
level_396.txt,0,57,113,7
level_397.txt,0,55,81,7
level_398.txt,0,128,129,15
level_399.txt,0,15,107,45
level_400.txt,1,84,84,14
level_401.txt,1,102,102,17
level_402.txt,0,35,125,4
level_403.txt,1,99,99,15
level_404.txt,0,71,100,13
level_405.txt,1,92,92,14
level_406.txt,0,93,106,45
level_407.txt,0,23,140,45
level_408.txt,0,48,115,6
level_409.txt,0,56,109,7
level_410.txt,1,73,73,13
level_411.txt,0,55,69,6
level_412.txt,1,117,117,17
level_413.txt,1,115,115,17
level_414.txt,1,95,95,15
level_415.txt,0,89,121,11
level_416.txt,1,88,88,15
level_417.txt,0,21,66,45
level_418.txt,1,105,105,17
level_419.txt,1,104,104,16
level_420.txt,1,97,97,17
level_421.txt,1,107,107,16
level_422.txt,1,123,123,18
level_423.txt,1,116,116,17
level_424.txt,1,117,117,18
level_425.txt,1,95,95,16
level_426.txt,0,35,103,45
level_427.txt,1,82,82,13
level_428.txt,0,82,86,9
level_429.txt,1,106,106,15
level_430.txt,1,92,92,15
level_431.txt,1,115,115,17
level_432.txt,1,101,101,19
level_433.txt,1,108,108,16
level_434.txt,1,98,98,16
level_435.txt,1,100,100,16
level_436.txt,0,72,76,9
level_437.txt,0,95,100,13
level_438.txt,0,28,115,45
level_439.txt,1,119,119,19
level_440.txt,1,86,86,14
level_441.txt,0,36,121,6
level_442.txt,0,48,108,45
level_443.txt,0,32,106,45
level_444.txt,1,111,111,16
level_445.txt,0,83,115,10
level_446.txt,0,90,102,12
level_447.txt,1,120,120,18
level_448.txt,0,60,100,9
level_449.txt,0,122,125,14
level_450.txt,1,123,123,19
level_451.txt,0,42,95,45
level_452.txt,1,110,110,15
level_453.txt,0,80,106,9
level_454.txt,0,51,88,45
level_455.txt,1,96,96,15
level_456.txt,1,122,122,19
level_457.txt,1,88,88,14
level_458.txt,1,85,85,16
level_459.txt,0,13,42,45
level_460.txt,0,37,98,5
level_461.txt,0,69,95,45
level_462.txt,0,108,136,14
level_463.txt,0,48,77,45
level_464.txt,1,75,75,13
level_465.txt,1,73,73,13
level_466.txt,1,111,111,17
level_467.txt,1,86,86,15
level_468.txt,1,100,100,16
level_469.txt,1,115,115,18
level_470.txt,0,96,107,13
level_471.txt,0,74,116,9
level_472.txt,0,16,108,45
level_473.txt,1,95,95,16
level_474.txt,0,88,109,11
level_475.txt,1,92,92,15
level_476.txt,1,103,103,16
level_477.txt,1,111,111,18
level_478.txt,1,91,91,14
level_479.txt,1,123,123,22
level_480.txt,1,113,113,16
level_481.txt,1,106,106,16
level_482.txt,1,83,83,16
level_483.txt,0,37,97,5
level_484.txt,1,98,98,16
level_485.txt,0,68,114,45
level_486.txt,0,58,94,9
level_487.txt,0,18,87,45
level_488.txt,1,97,97,20
level_489.txt,1,99,99,15
level_490.txt,1,96,96,15
level_491.txt,0,26,63,45
level_492.txt,0,73,91,45
level_493.txt,1,103,103,16
level_494.txt,1,113,113,17
level_495.txt,1,104,104,17
level_496.txt,1,96,96,15
level_497.txt,1,99,99,16
level_498.txt,0,56,96,45
level_499.txt,0,52,113,7
level_500.txt,1,112,112,17
level_501.txt,1,91,91,15
level_502.txt,1,106,106,17
level_503.txt,1,93,93,14
level_504.txt,1,104,104,15
level_505.txt,1,98,98,15
level_506.txt,1,96,96,15
level_507.txt,0,47,113,45
level_508.txt,0,96,108,11
level_509.txt,1,103,103,16
level_510.txt,1,110,110,16
level_511.txt,0,41,92,45
level_512.txt,0,45,133,5
level_513.txt,1,106,106,17
level_514.txt,0,89,103,45
level_515.txt,1,112,112,17
level_516.txt,1,105,105,19
level_517.txt,1,124,124,20
level_518.txt,1,93,93,14
level_519.txt,1,103,103,16
level_520.txt,1,77,77,13
level_521.txt,0,70,123,8
level_522.txt,0,84,107,9
level_523.txt,0,73,86,45
level_524.txt,0,67,110,45
level_525.txt,1,101,101,15
level_526.txt,1,93,93,16
level_527.txt,0,82,96,15
level_528.txt,0,8,107,45
level_529.txt,1,113,113,17
level_530.txt,0,97,104,45
level_531.txt,1,109,109,17
level_532.txt,0,78,98,9
level_533.txt,1,88,88,15
level_534.txt,1,84,84,13
level_535.txt,1,104,104,17
level_536.txt,1,110,110,18
level_537.txt,1,78,78,13
level_538.txt,1,105,105,16
level_539.txt,1,109,109,16
level_540.txt,1,116,116,17
level_541.txt,1,103,103,16
level_542.txt,1,102,102,15
level_543.txt,1,98,98,17
level_544.txt,1,104,104,16
level_545.txt,1,117,117,17
level_546.txt,0,82,138,10
level_547.txt,1,82,82,14
level_548.txt,0,41,112,45
level_549.txt,1,106,106,15
level_550.txt,1,112,112,18
level_551.txt,1,112,112,17
level_552.txt,0,46,118,8
level_553.txt,0,68,93,45
level_554.txt,1,107,107,17
level_555.txt,1,107,107,17
level_556.txt,1,93,93,14
level_557.txt,0,28,65,45
level_558.txt,1,116,116,17
level_559.txt,1,133,133,23
level_560.txt,1,89,89,14
level_561.txt,0,23,88,45
level_562.txt,1,96,96,15
level_563.txt,0,84,120,9
level_564.txt,0,28,99,5
level_565.txt,0,55,110,7
level_566.txt,0,36,114,45
level_567.txt,0,113,121,13
level_568.txt,0,33,80,45
level_569.txt,1,105,105,17
level_570.txt,1,81,81,14
level_571.txt,1,95,95,15
level_572.txt,1,106,106,18
level_573.txt,1,104,104,18
level_574.txt,1,110,110,17
level_575.txt,1,112,112,18
level_576.txt,1,86,86,14
level_577.txt,1,96,96,16
level_578.txt,0,39,135,5
level_579.txt,1,97,97,17
level_580.txt,0,61,125,8
level_581.txt,1,95,95,18
level_582.txt,0,75,98,45
level_583.txt,0,28,125,45
level_584.txt,1,108,108,17
level_585.txt,1,107,107,17
level_586.txt,1,100,100,16
level_587.txt,0,37,103,45
level_588.txt,1,116,116,19
level_589.txt,0,82,115,11
level_590.txt,1,122,122,17
level_591.txt,0,7,114,45
level_592.txt,1,116,116,20
level_593.txt,0,25,116,45
level_594.txt,0,18,118,45
level_595.txt,0,63,98,9
level_596.txt,0,54,108,45
level_597.txt,1,77,77,13
level_598.txt,1,111,111,18
level_599.txt,1,112,112,19
level_600.txt,1,110,110,17
level_601.txt,1,106,106,15
level_602.txt,0,52,86,5
level_603.txt,1,107,107,18
level_604.txt,1,96,96,15
level_605.txt,1,105,105,17
level_606.txt,1,110,110,17
level_607.txt,1,113,113,17
level_608.txt,0,53,83,45
level_609.txt,0,36,101,45
level_610.txt,0,80,102,45
level_611.txt,1,120,120,18
level_612.txt,1,80,80,14
level_613.txt,1,113,113,21
level_614.txt,0,27,106,45
level_615.txt,1,120,120,19
level_616.txt,1,114,114,16
level_617.txt,0,92,109,45
level_618.txt,1,98,98,15
level_619.txt,1,107,107,17
level_620.txt,1,106,106,16
level_621.txt,0,48,118,7
level_622.txt,1,94,94,18
level_623.txt,0,35,113,5
level_624.txt,0,27,68,45
level_625.txt,0,23,133,4
level_626.txt,1,108,108,18
level_627.txt,0,47,102,45
level_628.txt,0,25,102,45
level_629.txt,0,8,116,45
level_630.txt,1,86,86,16
level_631.txt,0,37,110,4
level_632.txt,1,110,110,17
level_633.txt,1,111,111,18
level_634.txt,1,112,112,17
level_635.txt,0,60,140,8
level_636.txt,1,92,92,16
level_637.txt,0,78,84,9
level_638.txt,1,92,92,14
level_639.txt,1,86,86,15
level_640.txt,0,32,90,45
level_641.txt,1,108,108,18
level_642.txt,0,86,93,10
level_643.txt,1,86,86,16
level_644.txt,1,102,102,15
level_645.txt,1,115,115,20
level_646.txt,1,107,107,16
level_647.txt,0,15,110,45
level_648.txt,1,95,95,16
level_649.txt,1,110,110,19
level_650.txt,1,76,76,16
level_651.txt,1,101,101,15
level_652.txt,0,47,91,31
level_653.txt,1,97,97,15
level_654.txt,1,101,101,15
level_655.txt,1,98,98,15
level_656.txt,1,95,95,16
level_657.txt,1,106,106,17
level_658.txt,1,73,73,13
level_659.txt,1,53,53,29
level_660.txt,1,105,105,17
level_661.txt,1,104,104,16
level_662.txt,1,107,107,16
level_663.txt,0,81,103,45
level_664.txt,1,92,92,15
level_665.txt,0,98,106,13
level_666.txt,0,60,87,10
level_667.txt,0,57,85,14
level_668.txt,0,39,59,45
level_669.txt,0,62,99,45
level_670.txt,1,99,99,16
level_671.txt,0,56,100,45
level_672.txt,1,108,108,18
level_673.txt,1,100,100,20
level_674.txt,1,100,100,16
level_675.txt,0,91,97,14
level_676.txt,1,97,97,15
level_677.txt,1,109,109,17
level_678.txt,1,94,94,16
level_679.txt,1,105,105,16
level_680.txt,0,33,56,32
level_681.txt,1,100,100,17
level_682.txt,1,109,109,18
level_683.txt,1,60,60,11
level_684.txt,1,78,78,16
level_685.txt,1,107,107,16
level_686.txt,0,63,90,45
level_687.txt,1,86,86,16
level_688.txt,1,98,98,16
level_689.txt,1,88,88,15
level_690.txt,0,80,90,45
level_691.txt,0,80,139,9
level_692.txt,1,81,81,13
level_693.txt,1,109,109,16
level_694.txt,0,76,93,9
level_695.txt,0,55,132,6
level_696.txt,0,89,103,22
level_697.txt,1,134,134,23
level_698.txt,1,111,111,17
level_699.txt,0,65,105,45
level_700.txt,0,54,101,45
level_701.txt,1,109,109,17
level_702.txt,0,114,134,12
level_703.txt,1,93,93,14
level_704.txt,0,86,103,37
level_705.txt,1,66,66,13
level_706.txt,0,39,107,6
level_707.txt,0,57,97,45
level_708.txt,1,101,101,16
level_709.txt,1,115,115,17
level_710.txt,0,65,90,45
level_711.txt,1,107,107,16
level_712.txt,1,101,101,16
level_713.txt,1,95,95,16
level_714.txt,1,101,101,17
level_715.txt,1,98,98,15
level_716.txt,0,44,99,16
level_717.txt,0,26,94,45
level_718.txt,0,72,86,8
level_719.txt,1,106,106,18
level_720.txt,0,95,113,45
level_721.txt,1,123,123,19
level_722.txt,1,86,86,14
level_723.txt,1,114,114,19
level_724.txt,0,118,124,15
level_725.txt,0,64,100,12
level_726.txt,1,115,115,18
level_727.txt,1,105,105,16
level_728.txt,1,94,94,15
level_729.txt,1,98,98,17
level_730.txt,0,51,107,45
level_731.txt,1,117,117,18
level_732.txt,0,56,108,45
level_733.txt,1,100,100,16
level_734.txt,1,98,98,17
level_735.txt,0,79,102,45
level_736.txt,1,112,113,14
level_737.txt,1,110,110,16
level_738.txt,1,111,111,18
level_739.txt,1,99,99,15
level_740.txt,1,109,109,18
level_741.txt,0,60,116,7
level_742.txt,1,95,95,15
level_743.txt,1,112,112,17
level_744.txt,1,94,94,16
level_745.txt,1,90,90,16
level_746.txt,0,12,114,45
level_747.txt,0,58,84,45
level_748.txt,0,65,123,8
level_749.txt,1,105,105,16
level_750.txt,1,113,113,17
level_751.txt,1,99,99,15
level_752.txt,1,95,95,14
level_753.txt,1,98,98,16
level_754.txt,1,103,103,17
level_755.txt,1,107,107,18
level_756.txt,0,77,101,45
level_757.txt,1,110,110,17
level_758.txt,1,85,85,14
level_759.txt,1,97,97,14
level_760.txt,1,94,94,14
level_761.txt,0,68,111,45
level_762.txt,1,84,84,15
level_763.txt,1,98,98,16
level_764.txt,1,96,96,16
level_765.txt,0,18,74,45
level_766.txt,1,127,127,20
level_767.txt,1,100,100,15
level_768.txt,0,92,109,45
level_769.txt,1,105,105,18
level_770.txt,1,90,90,16
level_771.txt,1,106,106,27
level_772.txt,0,68,91,45
level_773.txt,0,118,160,16
level_774.txt,1,109,109,16
level_775.txt,1,102,102,16
level_776.txt,0,36,117,45
level_777.txt,1,115,115,17
level_778.txt,1,96,96,15
level_779.txt,1,118,118,19
level_780.txt,1,100,100,16
level_781.txt,0,109,111,12
level_782.txt,1,116,116,17
level_783.txt,1,114,114,17
level_784.txt,1,109,109,17
level_785.txt,1,101,102,16
level_786.txt,0,25,74,3
level_787.txt,0,26,106,4
level_788.txt,0,117,143,14
level_789.txt,1,97,97,17
level_790.txt,0,17,113,2
level_791.txt,0,63,98,45
level_792.txt,0,24,118,3
level_793.txt,1,91,91,14
level_794.txt,0,71,111,8
level_795.txt,1,100,100,15
level_796.txt,0,72,104,45
level_797.txt,0,23,100,45
level_798.txt,1,100,100,17
level_799.txt,1,109,109,17
level_800.txt,1,93,93,14
level_801.txt,0,62,121,10
level_802.txt,1,110,110,17
level_803.txt,1,101,101,16
level_804.txt,1,112,112,18
level_805.txt,0,10,76,45
level_806.txt,1,114,114,17
level_807.txt,1,120,120,18
level_808.txt,0,13,74,45
level_809.txt,1,103,103,16
level_810.txt,0,93,96,11
level_811.txt,1,109,109,19
level_812.txt,1,110,110,18
level_813.txt,1,110,110,17
level_814.txt,0,34,134,4
level_815.txt,0,44,97,45
level_816.txt,0,17,115,45
level_817.txt,1,110,110,16
level_818.txt,1,90,90,14
level_819.txt,1,114,114,17
level_820.txt,1,111,111,19
level_821.txt,1,104,104,18
level_822.txt,1,113,113,16
level_823.txt,0,55,120,7
level_824.txt,0,71,106,19
level_825.txt,0,55,107,7
level_826.txt,1,74,74,14
level_827.txt,1,117,117,17
level_828.txt,1,123,123,18
level_829.txt,1,33,33,8
level_830.txt,1,109,109,19
level_831.txt,1,97,97,15
level_832.txt,1,91,91,15
level_833.txt,0,66,90,9
level_834.txt,0,102,112,14
level_835.txt,0,93,102,45
level_836.txt,0,32,107,5
level_837.txt,1,92,92,16
level_838.txt,1,114,114,18
level_839.txt,1,112,112,17
level_840.txt,1,97,97,18
level_841.txt,0,93,127,10
level_842.txt,1,128,128,18
level_843.txt,1,108,108,18
level_844.txt,1,116,116,18
level_845.txt,1,92,92,15
level_846.txt,1,114,114,17
level_847.txt,1,82,82,15
level_848.txt,1,95,95,15
level_849.txt,1,93,93,14
level_850.txt,1,113,113,18
level_851.txt,1,92,92,18
level_852.txt,0,24,122,45
level_853.txt,1,109,109,16
level_854.txt,0,21,67,45
level_855.txt,1,96,96,16
level_856.txt,1,102,102,16
level_857.txt,1,110,110,18
level_858.txt,0,23,91,45
level_859.txt,1,98,98,16
level_860.txt,1,76,76,14
level_861.txt,0,25,96,45
level_862.txt,1,74,74,13
level_863.txt,1,88,88,18
level_864.txt,1,112,112,18
level_865.txt,0,26,115,3
level_866.txt,1,106,106,16
level_867.txt,1,93,93,16
level_868.txt,0,47,108,45
level_869.txt,1,109,109,17
level_870.txt,1,101,101,15
level_871.txt,1,105,105,16
level_872.txt,0,50,105,7
level_873.txt,0,43,120,5
level_874.txt,0,44,103,45
level_875.txt,0,7,83,45
level_876.txt,1,108,108,17
level_877.txt,0,96,116,11
level_878.txt,1,96,96,16
level_879.txt,1,66,66,12
level_880.txt,1,112,112,17
level_881.txt,1,124,124,18
level_882.txt,0,46,93,45
level_883.txt,1,99,99,19
level_884.txt,1,126,126,18
level_885.txt,1,98,98,16
level_886.txt,1,124,124,17
level_887.txt,1,131,131,22
level_888.txt,0,109,118,14
level_889.txt,0,43,90,45
level_890.txt,1,94,94,17
level_891.txt,1,117,117,19
level_892.txt,1,99,99,16
level_893.txt,1,109,109,16
level_894.txt,1,88,88,15
level_895.txt,1,93,93,15
level_896.txt,1,114,114,18
level_897.txt,1,99,99,15
level_898.txt,0,103,114,11
level_899.txt,1,99,99,16
level_900.txt,1,106,106,17
level_901.txt,1,103,103,18
level_902.txt,1,74,74,13
level_903.txt,1,97,97,15
level_904.txt,1,92,92,15
level_905.txt,1,97,97,15
level_906.txt,1,108,108,16
level_907.txt,1,92,92,15
level_908.txt,1,111,111,16
level_909.txt,0,79,91,32
level_910.txt,1,109,109,16
level_911.txt,0,24,122,3
level_912.txt,1,111,111,16
level_913.txt,1,91,91,17
level_914.txt,1,122,122,19
level_915.txt,1,101,101,17
level_916.txt,0,36,97,45
level_917.txt,0,64,98,15
level_918.txt,0,34,95,45
level_919.txt,0,28,103,45
level_920.txt,0,26,94,3
level_921.txt,1,110,110,17
level_922.txt,1,77,77,13
level_923.txt,1,114,114,17
level_924.txt,1,110,110,16
level_925.txt,1,98,98,16
level_926.txt,1,105,105,16
level_927.txt,1,99,99,16
level_928.txt,0,47,103,7
level_929.txt,1,103,103,19
level_930.txt,0,86,112,45
